,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,Unnamed: 6,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2023-01-21 11:00:00+09:00,15720.0,72950.0,2023-01-21 11:00:00,16.0,36818.0,,12.0,5863.26,10.0,晴れ,16.0,88670.0
2023-01-21 11:30:00+09:00,15280.0,72120.0,2023-01-21 11:30:00,2110.0,39337.0,,10.0,6261.12,10.0,晴れ,2110.0,87400.0
2023-01-21 12:00:00+09:00,16380.0,75060.0,2023-01-21 12:00:00,75.0,45335.0,,7.0,6525.66,10.0,晴れ,75.0,91440.0
2023-01-21 12:30:00+09:00,12700.0,58090.0,2023-01-21 12:30:00,5957.0,28601.0,,6.0,6513.5,10.0,晴れ,5957.0,70790.0
2023-01-21 13:00:00+09:00,14960.0,68170.0,2023-01-21 13:00:00,1110.0,39202.0,,6.0,6349.53,10.0,晴れ,1110.0,83130.0
2023-01-21 13:30:00+09:00,13530.0,61520.0,2023-01-21 13:30:00,1770.0,32348.0,,6.0,5989.38,10.0,晴れ,1770.0,75050.0
2023-01-21 14:00:00+09:00,13020.0,58040.0,2023-01-21 14:00:00,0.0,25420.0,,7.0,5488.31,10.0,晴れ,0.0,71060.0
2023-01-21 14:30:00+09:00,10350.0,44940.0,2023-01-21 14:30:00,2108.0,12896.0,,9.0,4785.12,10.0,晴れ,2108.0,55290.0
2023-01-21 15:00:00+09:00,6680.0,27810.0,2023-01-21 15:00:00,11536.0,1608.0,,11.0,3983.02,10.0,晴れ,11536.0,34490.0
2023-01-21 15:30:00+09:00,4840.0,18810.0,2023-01-21 15:30:00,25389.0,0.0,,10.0,3167.91,10.0,晴れ,25389.0,23650.0
2023-01-21 16:00:00+09:00,2760.0,9180.0,2023-01-21 16:00:00,41509.0,0.0,,9.0,2250.22,10.0,晴れ,41509.0,11940.0
2023-01-21 16:30:00+09:00,710.0,1520.0,2023-01-21 16:30:00,54288.0,0.0,,8.0,1256.47,10.0,晴れ,54288.0,2230.0
2023-01-21 17:00:00+09:00,30.0,0.0,2023-01-21 17:00:00,54056.0,0.0,,6.0,170.02,10.0,晴れ,54056.0,30.0
2023-01-21 17:30:00+09:00,0.0,0.0,2023-01-21 17:30:00,56587.0,0.0,,7.0,0.0,10.0,晴れ,56587.0,0.0
2023-01-21 18:00:00+09:00,0.0,0.0,2023-01-21 18:00:00,55299.0,0.0,,8.0,0.0,10.0,晴れ,55299.0,0.0
2023-01-21 18:30:00+09:00,0.0,0.0,2023-01-21 18:30:00,53543.0,0.0,,9.0,0.0,10.0,晴れ,53543.0,0.0
2023-01-21 19:00:00+09:00,0.0,0.0,2023-01-21 19:00:00,11429.0,0.0,,10.0,0.0,10.0,晴れ,11429.0,0.0
2023-01-21 19:30:00+09:00,0.0,0.0,2023-01-21 19:30:00,2904.0,0.0,,11.0,0.0,10.0,晴れ,2904.0,0.0
2023-01-21 20:00:00+09:00,0.0,0.0,2023-01-21 20:00:00,4175.0,0.0,,12.0,0.0,10.0,晴れ,4175.0,0.0
2023-01-21 20:30:00+09:00,0.0,0.0,2023-01-21 20:30:00,2888.0,0.0,,14.0,0.0,10.0,晴れ,2888.0,0.0
2023-01-21 21:00:00+09:00,0.0,0.0,2023-01-21 21:00:00,2779.0,0.0,,15.0,0.0,10.0,晴れ,2779.0,0.0
2023-01-21 21:30:00+09:00,0.0,0.0,2023-01-21 21:30:00,2820.0,0.0,,15.0,0.0,10.0,晴れ,2820.0,0.0
2023-01-21 22:00:00+09:00,0.0,0.0,2023-01-21 22:00:00,2791.0,0.0,,14.0,0.0,10.0,晴れ,2791.0,0.0
2023-01-21 22:30:00+09:00,0.0,0.0,2023-01-21 22:30:00,2840.0,0.0,,13.0,0.0,10.0,晴れ,2840.0,0.0
2023-01-21 23:00:00+09:00,0.0,0.0,2023-01-21 23:00:00,2838.0,0.0,,13.0,0.0,10.0,晴れ,2838.0,0.0
2023-01-21 23:30:00+09:00,0.0,0.0,2023-01-21 23:30:00,2819.0,0.0,,13.0,0.0,10.0,晴れ,2819.0,0.0
2023-01-22 00:00:00+09:00,0.0,0.0,2023-01-22 00:00:00,2847.0,0.0,,0.0,0.0,10.0,晴れ,2847.0,0.0
2023-01-22 00:30:00+09:00,0.0,0.0,2023-01-22 00:30:00,2842.0,0.0,,2.0,0.0,10.0,晴れ,2842.0,0.0
2023-01-22 01:00:00+09:00,0.0,0.0,2023-01-22 01:00:00,2868.0,0.0,,0.0,0.0,10.0,晴れ,2868.0,0.0
2023-01-22 01:30:00+09:00,0.0,0.0,2023-01-22 01:30:00,2800.0,0.0,,0.0,0.0,10.0,晴れ,2800.0,0.0
2023-01-22 02:00:00+09:00,0.0,0.0,2023-01-22 02:00:00,2810.0,0.0,,0.0,0.0,10.0,晴れ,2810.0,0.0
2023-01-22 02:30:00+09:00,0.0,0.0,2023-01-22 02:30:00,2805.0,0.0,,0.0,0.0,10.0,晴れ,2805.0,0.0
2023-01-22 03:00:00+09:00,0.0,0.0,2023-01-22 03:00:00,2829.0,0.0,,0.0,0.0,10.0,晴れ,2829.0,0.0
2023-01-22 03:30:00+09:00,0.0,0.0,2023-01-22 03:30:00,2848.0,0.0,,0.0,0.0,10.0,晴れ,2848.0,0.0
2023-01-22 04:00:00+09:00,0.0,0.0,2023-01-22 04:00:00,2881.0,0.0,,6.0,0.0,10.0,晴れ,2881.0,0.0
2023-01-22 04:30:00+09:00,0.0,0.0,2023-01-22 04:30:00,2869.0,0.0,,43.0,0.0,10.0,晴れ,2869.0,0.0
2023-01-22 05:00:00+09:00,0.0,0.0,2023-01-22 05:00:00,3069.0,0.0,,78.0,0.0,21.0,薄曇,3069.0,0.0
2023-01-22 05:30:00+09:00,0.0,0.0,2023-01-22 05:30:00,3023.0,0.0,,95.0,0.0,21.0,薄曇,3023.0,0.0
2023-01-22 06:00:00+09:00,0.0,0.0,2023-01-22 06:00:00,2997.0,0.0,,100.0,0.0,22.0,くもり,2997.0,0.0
2023-01-22 06:30:00+09:00,0.0,0.0,2023-01-22 06:30:00,3050.0,0.0,,95.0,0.0,21.0,薄曇,3050.0,0.0
2023-01-22 07:00:00+09:00,250.0,550.0,2023-01-22 07:00:00,3874.0,0.0,,95.0,0.0,21.0,薄曇,3874.0,800.0
2023-01-22 07:30:00+09:00,1130.0,5540.0,2023-01-22 07:30:00,696.0,1335.0,,43.0,692.38,21.0,薄曇,696.0,6670.0
2023-01-22 08:00:00+09:00,2860.0,13170.0,2023-01-22 08:00:00,17430.0,606.0,,42.0,1444.28,21.0,薄曇,17430.0,16030.0
2023-01-22 08:30:00+09:00,3330.0,14490.0,2023-01-22 08:30:00,26348.0,0.0,,45.0,2127.59,21.0,薄曇,26348.0,17820.0
2023-01-22 09:00:00+09:00,4470.0,19920.0,2023-01-22 09:00:00,31725.0,0.0,,48.0,2743.02,21.0,薄曇,31725.0,24390.0
2023-01-22 09:30:00+09:00,11520.0,54950.0,2023-01-22 09:30:00,2231.0,12329.0,,32.0,3595.38,21.0,薄曇,2231.0,66470.0
2023-01-22 10:00:00+09:00,10730.0,50450.0,2023-01-22 10:00:00,2151.0,13143.0,,17.0,4450.89,21.0,薄曇,2151.0,61180.0
2023-01-22 10:30:00+09:00,13060.0,60000.0,2023-01-22 10:30:00,2861.0,28645.0,,20.0,4799.18,21.0,薄曇,2861.0,73060.0
2023-01-22 11:00:00+09:00,11870.0,54770.0,2023-01-22 11:00:00,68.0,21020.0,,22.0,5019.93,21.0,薄曇,68.0,66640.0
2023-01-22 11:30:00+09:00,13700.0,63370.0,2023-01-22 11:30:00,656.0,35322.0,,34.0,4456.27,21.0,薄曇,656.0,77070.0
2023-01-22 12:00:00+09:00,11570.0,52940.0,2023-01-22 12:00:00,134.0,23273.0,,46.0,3755.16,22.0,くもり,134.0,64510.0
2023-01-22 12:30:00+09:00,12470.0,56500.0,2023-01-22 12:30:00,1127.0,28529.0,,35.0,4424.61,21.0,薄曇,1127.0,68970.0
2023-01-22 13:00:00+09:00,11070.0,49710.0,2023-01-22 13:00:00,211.0,19926.0,,25.0,4968.14,21.0,薄曇,211.0,60780.0
2023-01-22 13:30:00+09:00,9810.0,44130.0,2023-01-22 13:30:00,67.0,14886.0,,26.0,4665.5,21.0,薄曇,67.0,53940.0
2023-01-22 14:00:00+09:00,10360.0,45460.0,2023-01-22 14:00:00,2492.0,19786.0,,28.0,4254.29,21.0,薄曇,2492.0,55820.0
2023-01-22 14:30:00+09:00,10220.0,44770.0,2023-01-22 14:30:00,0.0,17167.0,,31.0,3519.08,21.0,薄曇,0.0,54990.0
2023-01-22 15:00:00+09:00,7760.0,32610.0,2023-01-22 15:00:00,1011.0,3819.0,,35.0,2772.99,21.0,薄曇,1011.0,40370.0
2023-01-22 15:30:00+09:00,4330.0,17820.0,2023-01-22 15:30:00,17821.0,0.0,,28.0,2404.13,21.0,薄曇,17821.0,22150.0
2023-01-22 16:00:00+09:00,3400.0,13400.0,2023-01-22 16:00:00,28377.0,0.0,,21.0,1854.55,21.0,薄曇,28377.0,16800.0
2023-01-22 16:30:00+09:00,570.0,1570.0,2023-01-22 16:30:00,44075.0,0.0,,24.0,1036.64,21.0,薄曇,44075.0,2140.0
2023-01-22 17:00:00+09:00,20.0,0.0,2023-01-22 17:00:00,46277.0,0.0,,27.0,165.01,21.0,薄曇,46277.0,20.0
2023-01-22 17:30:00+09:00,0.0,0.0,2023-01-22 17:30:00,47688.0,0.0,,30.0,0.0,21.0,薄曇,47688.0,0.0
2023-01-22 18:00:00+09:00,0.0,0.0,2023-01-22 18:00:00,46640.0,0.0,,33.0,0.0,21.0,薄曇,46640.0,0.0
2023-01-22 18:30:00+09:00,0.0,0.0,2023-01-22 18:30:00,46515.0,0.0,,50.0,0.0,21.0,薄曇,46515.0,0.0
2023-01-22 19:00:00+09:00,0.0,0.0,2023-01-22 19:00:00,26730.0,0.0,,66.0,0.0,21.0,薄曇,26730.0,0.0
2023-01-22 19:30:00+09:00,0.0,0.0,2023-01-22 19:30:00,2854.0,0.0,,50.0,0.0,21.0,薄曇,2854.0,0.0
2023-01-22 20:00:00+09:00,0.0,0.0,2023-01-22 20:00:00,2783.0,0.0,,34.0,0.0,21.0,薄曇,2783.0,0.0
2023-01-22 20:30:00+09:00,0.0,0.0,2023-01-22 20:30:00,2763.0,0.0,,52.0,0.0,21.0,薄曇,2763.0,0.0
2023-01-22 21:00:00+09:00,0.0,0.0,2023-01-22 21:00:00,2853.0,0.0,,71.0,0.0,21.0,薄曇,2853.0,0.0
2023-01-22 21:30:00+09:00,0.0,0.0,2023-01-22 21:30:00,2795.0,0.0,,58.0,0.0,21.0,薄曇,2795.0,0.0
2023-01-22 22:00:00+09:00,0.0,0.0,2023-01-22 22:00:00,2797.0,0.0,,45.0,0.0,21.0,薄曇,2797.0,0.0
2023-01-22 22:30:00+09:00,0.0,0.0,2023-01-22 22:30:00,2859.0,0.0,,48.0,0.0,21.0,薄曇,2859.0,0.0
2023-01-22 23:00:00+09:00,0.0,0.0,2023-01-22 23:00:00,2793.0,0.0,,51.0,0.0,21.0,薄曇,2793.0,0.0
2023-01-22 23:30:00+09:00,0.0,0.0,2023-01-22 23:30:00,2812.0,0.0,,43.0,0.0,21.0,薄曇,2812.0,0.0
2023-01-23 00:00:00+09:00,0.0,0.0,2023-01-23 00:00:00,2770.0,0.0,,72.0,0.0,22.0,くもり,2770.0,0.0
2023-01-23 00:30:00+09:00,0.0,0.0,2023-01-23 00:30:00,2778.0,0.0,,79.0,0.0,22.0,くもり,2778.0,0.0
2023-01-23 01:00:00+09:00,0.0,0.0,2023-01-23 01:00:00,2857.0,0.0,,77.0,0.0,22.0,くもり,2857.0,0.0
2023-01-23 01:30:00+09:00,0.0,0.0,2023-01-23 01:30:00,2807.0,0.0,,79.0,0.0,22.0,くもり,2807.0,0.0
2023-01-23 02:00:00+09:00,0.0,0.0,2023-01-23 02:00:00,2798.0,0.0,,86.0,0.0,22.0,くもり,2798.0,0.0
2023-01-23 02:30:00+09:00,0.0,0.0,2023-01-23 02:30:00,2745.0,0.0,,87.0,0.0,22.0,くもり,2745.0,0.0
2023-01-23 03:00:00+09:00,0.0,0.0,2023-01-23 03:00:00,2732.0,0.0,,94.0,0.0,22.0,くもり,2732.0,0.0
2023-01-23 03:30:00+09:00,0.0,0.0,2023-01-23 03:30:00,2808.0,0.0,,87.0,0.0,22.0,くもり,2808.0,0.0
2023-01-23 04:00:00+09:00,0.0,0.0,2023-01-23 04:00:00,2773.0,0.0,,90.0,0.0,22.0,くもり,2773.0,0.0
2023-01-23 04:30:00+09:00,0.0,0.0,2023-01-23 04:30:00,2771.0,0.0,,97.0,0.0,22.0,くもり,2771.0,0.0
2023-01-23 05:00:00+09:00,0.0,0.0,2023-01-23 05:00:00,2913.0,0.0,,100.0,0.0,22.0,くもり,2913.0,0.0
2023-01-23 05:30:00+09:00,0.0,0.0,2023-01-23 05:30:00,2934.0,0.0,,100.0,0.0,22.0,くもり,2934.0,0.0
2023-01-23 06:00:00+09:00,0.0,0.0,2023-01-23 06:00:00,3469.0,0.0,,100.0,0.0,22.0,くもり,3469.0,0.0
2023-01-23 06:30:00+09:00,0.0,0.0,2023-01-23 06:30:00,8612.0,0.0,,100.0,0.0,22.0,くもり,8612.0,0.0
2023-01-23 07:00:00+09:00,80.0,0.0,2023-01-23 07:00:00,8850.0,0.0,,98.0,0.0,22.0,くもり,8850.0,80.0
2023-01-23 07:30:00+09:00,630.0,2210.0,2023-01-23 07:30:00,5994.0,0.0,,57.0,408.56,22.0,くもり,5994.0,2840.0
2023-01-23 08:00:00+09:00,1160.0,6190.0,2023-01-23 08:00:00,1264.0,0.0,,65.0,671.63,22.0,くもり,1264.0,7350.0
2023-01-23 08:30:00+09:00,3120.0,14590.0,2023-01-23 08:30:00,4723.0,5754.0,,71.0,852.52,22.0,くもり,4723.0,17710.0
2023-01-23 09:00:00+09:00,4000.0,17510.0,2023-01-23 09:00:00,55126.0,0.0,,77.0,1101.38,22.0,くもり,55126.0,21510.0
2023-01-23 09:30:00+09:00,3990.0,17480.0,2023-01-23 09:30:00,38925.0,0.0,,68.0,1320.73,22.0,くもり,38925.0,21470.0
2023-01-23 10:00:00+09:00,6490.0,29430.0,2023-01-23 10:00:00,21545.0,534.0,,59.0,1777.94,22.0,くもり,21545.0,35920.0
2023-01-23 10:30:00+09:00,11500.0,53520.0,2023-01-23 10:30:00,1735.0,12435.0,,47.0,2918.17,31.0,少雨,1735.0,65020.0
2023-01-23 11:00:00+09:00,14540.0,67940.0,2023-01-23 11:00:00,137.0,29771.0,,35.0,4227.02,31.0,少雨,137.0,82480.0
2023-01-23 11:30:00+09:00,10980.0,50610.0,2023-01-23 11:30:00,314.0,12991.0,,49.0,4037.2,22.0,くもり,314.0,61590.0
2023-01-23 12:00:00+09:00,10940.0,50110.0,2023-01-23 12:00:00,1201.0,14040.0,,63.0,3656.94,22.0,くもり,1201.0,61050.0
2023-01-23 12:30:00+09:00,11090.0,50740.0,2023-01-23 12:30:00,2482.0,17038.0,,71.0,3306.64,22.0,くもり,2482.0,61830.0
2023-01-23 13:00:00+09:00,14470.0,66270.0,2023-01-23 13:00:00,676.0,34565.0,,80.0,2862.62,22.0,くもり,676.0,80740.0
2023-01-23 13:30:00+09:00,8930.0,40250.0,2023-01-23 13:30:00,1657.0,7195.0,,83.0,2597.98,22.0,くもり,1657.0,49180.0
2023-01-23 14:00:00+09:00,5710.0,25100.0,2023-01-23 14:00:00,14215.0,700.0,,85.0,2280.99,22.0,くもり,14215.0,30810.0
2023-01-23 14:30:00+09:00,3640.0,15570.0,2023-01-23 14:30:00,25127.0,0.0,,85.0,2036.59,22.0,くもり,25127.0,19210.0
2023-01-23 15:00:00+09:00,3330.0,13580.0,2023-01-23 15:00:00,26500.0,0.0,,85.0,1738.0,22.0,くもり,26500.0,16910.0
2023-01-23 15:30:00+09:00,3720.0,14660.0,2023-01-23 15:30:00,27518.0,0.0,,79.0,1403.45,22.0,くもり,27518.0,18380.0
2023-01-23 16:00:00+09:00,990.0,3210.0,2023-01-23 16:00:00,42162.0,0.0,,74.0,1017.46,22.0,くもり,42162.0,4200.0
2023-01-23 16:30:00+09:00,550.0,1290.0,2023-01-23 16:30:00,46352.0,0.0,,65.0,629.04,22.0,くもり,46352.0,1840.0
2023-01-23 17:00:00+09:00,30.0,0.0,2023-01-23 17:00:00,51185.0,0.0,,56.0,123.5,22.0,くもり,51185.0,30.0
2023-01-23 17:30:00+09:00,0.0,0.0,2023-01-23 17:30:00,49369.0,0.0,,50.0,0.0,22.0,くもり,49369.0,0.0
2023-01-23 18:00:00+09:00,0.0,0.0,2023-01-23 18:00:00,50461.0,0.0,,45.0,0.0,22.0,くもり,50461.0,0.0
2023-01-23 18:30:00+09:00,0.0,0.0,2023-01-23 18:30:00,48806.0,0.0,,37.0,0.0,22.0,くもり,48806.0,0.0
2023-01-23 19:00:00+09:00,0.0,0.0,2023-01-23 19:00:00,16703.0,0.0,,29.0,0.0,21.0,薄曇,16703.0,0.0
2023-01-23 19:30:00+09:00,0.0,0.0,2023-01-23 19:30:00,6318.0,0.0,,36.0,0.0,21.0,薄曇,6318.0,0.0
2023-01-23 20:00:00+09:00,0.0,0.0,2023-01-23 20:00:00,2983.0,0.0,,43.0,0.0,22.0,くもり,2983.0,0.0
2023-01-23 20:30:00+09:00,0.0,0.0,2023-01-23 20:30:00,2874.0,0.0,,47.0,0.0,21.0,薄曇,2874.0,0.0
2023-01-23 21:00:00+09:00,0.0,0.0,2023-01-23 21:00:00,2872.0,0.0,,50.0,0.0,21.0,薄曇,2872.0,0.0
2023-01-23 21:30:00+09:00,0.0,0.0,2023-01-23 21:30:00,2919.0,0.0,,44.0,0.0,10.0,晴れ,2919.0,0.0
2023-01-23 22:00:00+09:00,0.0,0.0,2023-01-23 22:00:00,2785.0,0.0,,37.0,0.0,10.0,晴れ,2785.0,0.0
2023-01-23 22:30:00+09:00,0.0,0.0,2023-01-23 22:30:00,2784.0,0.0,,37.0,0.0,10.0,晴れ,2784.0,0.0
2023-01-23 23:00:00+09:00,0.0,0.0,2023-01-23 23:00:00,2853.0,0.0,,37.0,0.0,21.0,薄曇,2853.0,0.0
2023-01-23 23:30:00+09:00,0.0,0.0,2023-01-23 23:30:00,2841.0,0.0,,39.0,0.0,21.0,薄曇,2841.0,0.0
2023-01-24 00:00:00+09:00,0.0,0.0,2023-01-24 00:00:00,2847.0,0.0,,100.0,0.0,22.0,くもり,2847.0,0.0
2023-01-24 00:30:00+09:00,0.0,0.0,2023-01-24 00:30:00,2889.0,0.0,,96.0,0.0,22.0,くもり,2889.0,0.0
2023-01-24 01:00:00+09:00,0.0,0.0,2023-01-24 01:00:00,2917.0,0.0,,89.0,0.0,22.0,くもり,2917.0,0.0
2023-01-24 01:30:00+09:00,0.0,0.0,2023-01-24 01:30:00,2925.0,0.0,,87.0,0.0,22.0,くもり,2925.0,0.0
2023-01-24 02:00:00+09:00,0.0,0.0,2023-01-24 02:00:00,2867.0,0.0,,77.0,0.0,22.0,くもり,2867.0,0.0
2023-01-24 02:30:00+09:00,0.0,0.0,2023-01-24 02:30:00,2849.0,0.0,,71.0,0.0,22.0,くもり,2849.0,0.0
2023-01-24 03:00:00+09:00,0.0,0.0,2023-01-24 03:00:00,2904.0,0.0,,72.0,0.0,22.0,くもり,2904.0,0.0
2023-01-24 03:30:00+09:00,0.0,0.0,2023-01-24 03:30:00,2838.0,0.0,,68.0,0.0,22.0,くもり,2838.0,0.0
2023-01-24 04:00:00+09:00,0.0,0.0,2023-01-24 04:00:00,2869.0,0.0,,66.0,0.0,22.0,くもり,2869.0,0.0
2023-01-24 04:30:00+09:00,0.0,0.0,2023-01-24 04:30:00,2860.0,0.0,,70.0,0.0,22.0,くもり,2860.0,0.0
2023-01-24 05:00:00+09:00,0.0,0.0,2023-01-24 05:00:00,3004.0,0.0,,79.0,0.0,22.0,くもり,3004.0,0.0
2023-01-24 05:30:00+09:00,0.0,0.0,2023-01-24 05:30:00,2947.0,0.0,,78.0,0.0,22.0,くもり,2947.0,0.0
2023-01-24 06:00:00+09:00,0.0,0.0,2023-01-24 06:00:00,4218.0,0.0,,78.0,0.0,22.0,くもり,4218.0,0.0
2023-01-24 06:30:00+09:00,0.0,0.0,2023-01-24 06:30:00,38302.0,0.0,,90.0,0.0,22.0,くもり,38302.0,0.0
2023-01-24 07:00:00+09:00,120.0,20.0,2023-01-24 07:00:00,42315.0,0.0,,75.0,0.0,31.0,少雨,42315.0,140.0
2023-01-24 07:30:00+09:00,700.0,2850.0,2023-01-24 07:30:00,35884.0,0.0,,31.0,637.41,22.0,くもり,35884.0,3550.0
2023-01-24 08:00:00+09:00,2780.0,13580.0,2023-01-24 08:00:00,21336.0,0.0,,34.0,1246.85,22.0,くもり,21336.0,16360.0
2023-01-24 08:30:00+09:00,3100.0,13640.0,2023-01-24 08:30:00,23965.0,0.0,,37.0,1840.36,22.0,くもり,23965.0,16740.0
2023-01-24 09:00:00+09:00,6990.0,32730.0,2023-01-24 09:00:00,12387.0,944.0,,41.0,2376.79,22.0,くもり,12387.0,39720.0
2023-01-24 09:30:00+09:00,3990.0,17650.0,2023-01-24 09:30:00,24749.0,871.0,,44.0,2698.46,22.0,くもり,24749.0,21640.0
2023-01-24 10:00:00+09:00,4060.0,17900.0,2023-01-24 10:00:00,22945.0,0.0,,48.0,2921.35,22.0,くもり,22945.0,21960.0
2023-01-24 10:30:00+09:00,15780.0,73720.0,2023-01-24 10:30:00,100.0,43929.0,,55.0,2546.45,31.0,少雨,100.0,89500.0
2023-01-24 11:00:00+09:00,12620.0,58380.0,2023-01-24 11:00:00,2234.0,30443.0,,61.0,2114.24,31.0,少雨,2234.0,71000.0
2023-01-24 11:30:00+09:00,11540.0,52800.0,2023-01-24 11:30:00,784.0,23505.0,,64.0,2327.44,31.0,少雨,784.0,64340.0
2023-01-24 12:00:00+09:00,8500.0,38440.0,2023-01-24 12:00:00,3159.0,8565.0,,66.0,2465.26,31.0,少雨,3159.0,46940.0
2023-01-24 12:30:00+09:00,10280.0,46670.0,2023-01-24 12:30:00,366.0,16988.0,,57.0,2922.06,31.0,少雨,366.0,56950.0
2023-01-24 13:00:00+09:00,7510.0,33870.0,2023-01-24 13:00:00,2471.0,2939.0,,48.0,3353.5,31.0,少雨,2471.0,41380.0
2023-01-24 13:30:00+09:00,7660.0,34520.0,2023-01-24 13:30:00,2676.0,4157.0,,51.0,3465.77,22.0,くもり,2676.0,42180.0
2023-01-24 14:00:00+09:00,5890.0,26220.0,2023-01-24 14:00:00,8912.0,435.0,,54.0,3413.21,22.0,くもり,8912.0,32110.0
2023-01-24 14:30:00+09:00,4410.0,19360.0,2023-01-24 14:30:00,19448.0,0.0,,57.0,2979.95,22.0,くもり,19448.0,23770.0
2023-01-24 15:00:00+09:00,3750.0,16300.0,2023-01-24 15:00:00,27549.0,0.0,,59.0,2486.77,22.0,くもり,27549.0,20050.0
2023-01-24 15:30:00+09:00,3510.0,14680.0,2023-01-24 15:30:00,31243.0,0.0,,45.0,2172.98,22.0,くもり,31243.0,18190.0
2023-01-24 16:00:00+09:00,1010.0,3530.0,2023-01-24 16:00:00,48833.0,0.0,,31.0,1622.12,21.0,薄曇,48833.0,4540.0
2023-01-24 16:30:00+09:00,290.0,410.0,2023-01-24 16:30:00,56576.0,0.0,,26.0,1045.04,21.0,薄曇,56576.0,700.0
2023-01-24 17:00:00+09:00,0.0,0.0,2023-01-24 17:00:00,55728.0,0.0,,22.0,242.24,21.0,薄曇,55728.0,0.0
2023-01-24 17:30:00+09:00,0.0,0.0,2023-01-24 17:30:00,61200.0,0.0,,56.0,0.0,22.0,くもり,61200.0,0.0
2023-01-24 18:00:00+09:00,0.0,0.0,2023-01-24 18:00:00,58432.0,0.0,,90.0,0.0,22.0,くもり,58432.0,0.0
2023-01-24 18:30:00+09:00,0.0,0.0,2023-01-24 18:30:00,57766.0,0.0,,86.0,0.0,52.0,雪 (弱い),57766.0,0.0
2023-01-24 19:00:00+09:00,0.0,0.0,2023-01-24 19:00:00,21242.0,0.0,,82.0,0.0,52.0,雪 (弱い),21242.0,0.0
2023-01-24 19:30:00+09:00,0.0,0.0,2023-01-24 19:30:00,3412.0,0.0,,87.0,0.0,22.0,くもり,3412.0,0.0
2023-01-24 20:00:00+09:00,0.0,0.0,2023-01-24 20:00:00,2759.0,0.0,,92.0,0.0,22.0,くもり,2759.0,0.0
2023-01-24 20:30:00+09:00,0.0,0.0,2023-01-24 20:30:00,2757.0,0.0,,70.0,0.0,22.0,くもり,2757.0,0.0
2023-01-24 21:00:00+09:00,0.0,0.0,2023-01-24 21:00:00,2814.0,0.0,,48.0,0.0,21.0,薄曇,2814.0,0.0
2023-01-24 21:30:00+09:00,0.0,0.0,2023-01-24 21:30:00,2795.0,0.0,,24.0,0.0,10.0,晴れ,2795.0,0.0
2023-01-24 22:00:00+09:00,0.0,0.0,2023-01-24 22:00:00,2815.0,0.0,,0.0,0.0,10.0,晴れ,2815.0,0.0
2023-01-24 22:30:00+09:00,0.0,0.0,2023-01-24 22:30:00,2787.0,0.0,,8.0,0.0,10.0,晴れ,2787.0,0.0
2023-01-24 23:00:00+09:00,0.0,0.0,2023-01-24 23:00:00,2838.0,0.0,,16.0,0.0,10.0,晴れ,2838.0,0.0
2023-01-24 23:30:00+09:00,0.0,0.0,2023-01-24 23:30:00,2809.0,0.0,,21.0,0.0,21.0,薄曇,2809.0,0.0
2023-01-25 00:00:00+09:00,0.0,0.0,2023-01-25 00:00:00,2997.0,0.0,,83.0,0.0,22.0,くもり,2997.0,0.0
2023-01-25 00:30:00+09:00,0.0,0.0,2023-01-25 00:30:00,2938.0,0.0,,88.0,0.0,22.0,くもり,2938.0,0.0
2023-01-25 01:00:00+09:00,0.0,0.0,2023-01-25 01:00:00,2870.0,0.0,,82.0,0.0,22.0,くもり,2870.0,0.0
2023-01-25 01:30:00+09:00,0.0,0.0,2023-01-25 01:30:00,2870.0,0.0,,84.0,0.0,22.0,くもり,2870.0,0.0
2023-01-25 02:00:00+09:00,0.0,0.0,2023-01-25 02:00:00,2880.0,0.0,,81.0,0.0,22.0,くもり,2880.0,0.0
2023-01-25 02:30:00+09:00,0.0,0.0,2023-01-25 02:30:00,2866.0,0.0,,86.0,0.0,22.0,くもり,2866.0,0.0
2023-01-25 03:00:00+09:00,0.0,0.0,2023-01-25 03:00:00,2887.0,0.0,,84.0,0.0,22.0,くもり,2887.0,0.0
2023-01-25 03:30:00+09:00,0.0,0.0,2023-01-25 03:30:00,2862.0,0.0,,87.0,0.0,22.0,くもり,2862.0,0.0
2023-01-25 04:00:00+09:00,0.0,0.0,2023-01-25 04:00:00,2855.0,0.0,,97.0,0.0,22.0,くもり,2855.0,0.0
2023-01-25 04:30:00+09:00,0.0,0.0,2023-01-25 04:30:00,2844.0,0.0,,87.0,0.0,22.0,くもり,2844.0,0.0
2023-01-25 05:00:00+09:00,0.0,0.0,2023-01-25 05:00:00,3046.0,0.0,,89.0,0.0,22.0,くもり,3046.0,0.0
2023-01-25 05:30:00+09:00,0.0,0.0,2023-01-25 05:30:00,2988.0,0.0,,93.0,0.0,22.0,くもり,2988.0,0.0
2023-01-25 06:00:00+09:00,0.0,0.0,2023-01-25 06:00:00,11833.0,0.0,,97.0,0.0,22.0,くもり,11833.0,0.0
2023-01-25 06:30:00+09:00,0.0,0.0,2023-01-25 06:30:00,71748.0,0.0,,99.0,0.0,22.0,くもり,71748.0,0.0
2023-01-25 07:00:00+09:00,0.0,0.0,2023-01-25 07:00:00,75692.0,0.0,,97.0,0.0,22.0,くもり,75692.0,0.0
