,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,Unnamed: 9,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-09-28 13:30:00+09:00,51690.0,1408.0,1402.0,0.0,0.0,2022-09-28 13:30:00,117878.0,0.0,,0.0,180.0,8.0,0.0,30.0,6331.54,21.0,薄曇,117878.0,54500.0,188.0
2022-09-28 14:00:00+09:00,29130.0,805.0,805.0,0.0,0.0,2022-09-28 14:00:00,133786.0,0.0,,0.0,625.0,1.0,796.0,38.0,5351.77,21.0,薄曇,133786.0,30740.0,1422.0
2022-09-28 14:30:00+09:00,34440.0,958.0,949.0,0.0,0.0,2022-09-28 14:30:00,137235.0,0.0,,0.0,362.0,0.0,757.0,53.0,3891.89,22.0,くもり,137235.0,36347.0,1119.0
2022-09-28 15:00:00+09:00,15880.0,453.0,449.0,0.0,0.0,2022-09-28 15:00:00,148996.0,0.0,,0.0,727.0,0.0,1424.0,69.0,2590.31,22.0,くもり,148996.0,16782.0,2151.0
2022-09-28 15:30:00+09:00,7190.0,215.0,215.0,0.0,0.0,2022-09-28 15:30:00,155474.0,0.0,,0.0,80.0,0.0,72.0,75.0,1996.48,22.0,くもり,155474.0,7620.0,152.0
2022-09-28 16:00:00+09:00,2230.0,83.0,82.0,0.0,0.0,2022-09-28 16:00:00,156938.0,0.0,,0.0,40.0,0.0,16.0,81.0,1424.21,22.0,くもり,156938.0,2395.0,56.0
2022-09-28 16:30:00+09:00,280.0,19.0,19.0,0.0,0.0,2022-09-28 16:30:00,162253.0,0.0,,0.0,41.0,0.0,17.0,78.0,953.92,22.0,くもり,162253.0,318.0,58.0
2022-09-28 17:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 17:00:00,156622.0,0.0,,866.0,2.0,0.0,15.0,76.0,453.69,22.0,くもり,156622.0,0.0,883.0
2022-09-28 17:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 17:30:00,150217.0,0.0,,31.0,1540.0,0.0,16.0,77.0,0.0,22.0,くもり,150217.0,0.0,1587.0
2022-09-28 18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 18:00:00,148214.0,0.0,,0.0,94.0,0.0,17.0,78.0,0.0,22.0,くもり,148214.0,0.0,111.0
2022-09-28 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 18:30:00,141398.0,0.0,,0.0,40.0,0.0,16.0,77.0,0.0,22.0,くもり,141398.0,0.0,56.0
2022-09-28 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 19:00:00,144337.0,0.0,,0.0,39.0,0.0,19.0,76.0,0.0,22.0,くもり,144337.0,0.0,58.0
2022-09-28 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 19:30:00,145705.0,0.0,,0.0,40.0,893.0,1.0,73.0,0.0,22.0,くもり,145705.0,0.0,934.0
2022-09-28 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 20:00:00,147798.0,0.0,,0.0,39.0,32.0,8.0,71.0,0.0,22.0,くもり,147798.0,0.0,79.0
2022-09-28 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 20:30:00,147119.0,0.0,,0.0,40.0,0.0,1531.0,67.0,0.0,22.0,くもり,147119.0,0.0,1571.0
2022-09-28 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 21:00:00,140516.0,0.0,,0.0,39.0,0.0,71.0,63.0,0.0,22.0,くもり,140516.0,0.0,110.0
2022-09-28 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 21:30:00,147467.0,0.0,,867.0,2.0,892.0,0.0,59.0,0.0,22.0,くもり,147467.0,0.0,1761.0
2022-09-28 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 22:00:00,93502.0,0.0,,902.0,0.0,926.0,0.0,56.0,0.0,22.0,くもり,93502.0,0.0,1828.0
2022-09-28 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 22:30:00,84552.0,0.0,,897.0,0.0,926.0,0.0,50.0,0.0,22.0,くもり,84552.0,0.0,1823.0
2022-09-28 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 23:00:00,81078.0,0.0,,288.0,5.0,927.0,0.0,44.0,0.0,22.0,くもり,81078.0,0.0,1220.0
2022-09-28 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-28 23:30:00,79831.0,0.0,,0.0,8.0,410.0,0.0,41.0,0.0,22.0,くもり,79831.0,0.0,418.0
2022-09-29 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 00:00:00,78828.0,0.0,,0.0,9.0,8.0,0.0,29.0,0.0,10.0,晴れ,78828.0,0.0,17.0
2022-09-29 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 00:30:00,72624.0,0.0,,0.0,9.0,9.0,0.0,67.0,0.0,22.0,くもり,72624.0,0.0,18.0
2022-09-29 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 01:00:00,88738.0,0.0,,0.0,8.0,8.0,0.0,54.0,0.0,22.0,くもり,88738.0,0.0,16.0
2022-09-29 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 01:30:00,86938.0,0.0,,0.0,9.0,9.0,0.0,69.0,0.0,22.0,くもり,86938.0,0.0,18.0
2022-09-29 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 02:00:00,80650.0,0.0,,0.0,8.0,9.0,0.0,64.0,0.0,22.0,くもり,80650.0,0.0,17.0
2022-09-29 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 02:30:00,80841.0,0.0,,0.0,9.0,8.0,0.0,66.0,0.0,21.0,薄曇,80841.0,0.0,17.0
2022-09-29 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 03:00:00,77144.0,0.0,,0.0,9.0,9.0,0.0,91.0,0.0,22.0,くもり,77144.0,0.0,18.0
2022-09-29 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 03:30:00,76712.0,0.0,,0.0,8.0,8.0,0.0,75.0,0.0,21.0,薄曇,76712.0,0.0,16.0
2022-09-29 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 04:00:00,72114.0,0.0,,0.0,9.0,9.0,0.0,76.0,0.0,21.0,薄曇,72114.0,0.0,18.0
2022-09-29 04:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 04:30:00,74805.0,0.0,,0.0,9.0,9.0,0.0,58.0,0.0,21.0,薄曇,74805.0,0.0,18.0
2022-09-29 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 05:00:00,79994.0,0.0,,0.0,8.0,8.0,0.0,36.0,0.0,21.0,薄曇,79994.0,0.0,16.0
2022-09-29 05:30:00+09:00,10.0,9.0,9.0,0.0,0.0,2022-09-29 05:30:00,71858.0,0.0,,0.0,9.0,9.0,0.0,35.0,0.0,21.0,薄曇,71858.0,28.0,18.0
2022-09-29 06:00:00+09:00,2100.0,77.0,77.0,0.0,0.0,2022-09-29 06:00:00,70770.0,0.0,,0.0,8.0,9.0,0.0,32.0,603.68,21.0,薄曇,70770.0,2254.0,17.0
2022-09-29 06:30:00+09:00,6790.0,206.0,205.0,0.0,0.0,2022-09-29 06:30:00,93460.0,0.0,,0.0,9.0,8.0,0.0,35.0,1488.69,21.0,薄曇,93460.0,7201.0,17.0
2022-09-29 07:00:00+09:00,10740.0,316.0,318.0,0.0,0.0,2022-09-29 07:00:00,111767.0,0.0,,0.0,9.0,9.0,0.0,37.0,2316.45,21.0,薄曇,111767.0,11374.0,18.0
2022-09-29 07:30:00+09:00,14310.0,409.0,407.0,0.0,0.0,2022-09-29 07:30:00,117434.0,0.0,,0.0,8.0,8.0,0.0,38.0,2611.39,22.0,くもり,117434.0,15126.0,16.0
2022-09-29 08:00:00+09:00,19460.0,543.0,541.0,0.0,0.0,2022-09-29 08:00:00,121836.0,0.0,,0.0,9.0,9.0,0.0,38.0,3282.45,22.0,くもり,121836.0,20544.0,18.0
2022-09-29 08:30:00+09:00,22400.0,623.0,620.0,0.0,0.0,2022-09-29 08:30:00,117370.0,0.0,,0.0,8.0,9.0,0.0,32.0,4161.12,21.0,薄曇,117370.0,23643.0,17.0
2022-09-29 09:00:00+09:00,17420.0,490.0,488.0,0.0,0.0,2022-09-29 09:00:00,142690.0,0.0,,0.0,9.0,8.0,0.0,26.0,5044.63,21.0,薄曇,142690.0,18398.0,17.0
2022-09-29 09:30:00+09:00,26400.0,730.0,728.0,0.0,0.0,2022-09-29 09:30:00,134522.0,0.0,,0.0,9.0,9.0,0.0,26.0,5594.45,21.0,薄曇,134522.0,27858.0,18.0
2022-09-29 10:00:00+09:00,30200.0,831.0,826.0,0.0,0.0,2022-09-29 10:00:00,131454.0,0.0,,0.0,8.0,8.0,0.0,25.0,6054.2,21.0,薄曇,131454.0,31857.0,16.0
2022-09-29 10:30:00+09:00,30780.0,848.0,845.0,0.0,0.0,2022-09-29 10:30:00,132163.0,0.0,,0.0,9.0,9.0,0.0,26.0,6202.67,21.0,薄曇,132163.0,32473.0,18.0
2022-09-29 11:00:00+09:00,33390.0,912.0,909.0,0.0,0.0,2022-09-29 11:00:00,131093.0,0.0,,0.0,9.0,9.0,0.0,27.0,6230.45,21.0,薄曇,131093.0,35211.0,18.0
2022-09-29 11:30:00+09:00,46230.0,1264.0,1262.0,0.0,0.0,2022-09-29 11:30:00,124096.0,0.0,,0.0,8.0,8.0,0.0,23.0,6598.94,21.0,薄曇,124096.0,48756.0,16.0
2022-09-29 12:00:00+09:00,49450.0,1365.0,1356.0,0.0,0.0,2022-09-29 12:00:00,116788.0,0.0,,0.0,9.0,9.0,0.0,20.0,6858.62,21.0,薄曇,116788.0,52171.0,18.0
2022-09-29 12:30:00+09:00,31850.0,875.0,872.0,0.0,0.0,2022-09-29 12:30:00,124352.0,0.0,,0.0,8.0,8.0,0.0,24.0,6918.14,21.0,薄曇,124352.0,33597.0,16.0
2022-09-29 13:00:00+09:00,51170.0,1409.0,1403.0,0.0,0.0,2022-09-29 13:00:00,122296.0,0.0,,0.0,336.0,1.0,83.0,27.0,6855.03,21.0,薄曇,122296.0,53982.0,420.0
2022-09-29 13:30:00+09:00,38620.0,1071.0,1067.0,0.0,0.0,2022-09-29 13:30:00,131779.0,0.0,,0.0,494.0,0.0,422.0,19.0,6790.27,10.0,晴れ,131779.0,40758.0,916.0
2022-09-29 14:00:00+09:00,40880.0,1140.0,1133.0,0.0,0.0,2022-09-29 14:00:00,118577.0,0.0,,0.0,583.0,0.0,196.0,10.0,6551.17,10.0,晴れ,118577.0,43153.0,779.0
2022-09-29 14:30:00+09:00,28960.0,806.0,803.0,0.0,0.0,2022-09-29 14:30:00,136464.0,0.0,,0.0,236.0,0.0,1189.0,8.0,5982.14,10.0,晴れ,136464.0,30569.0,1425.0
2022-09-29 15:00:00+09:00,14130.0,399.0,396.0,0.0,0.0,2022-09-29 15:00:00,145332.0,0.0,,0.0,783.0,0.0,1481.0,5.0,5263.99,10.0,晴れ,145332.0,14925.0,2264.0
2022-09-29 15:30:00+09:00,10550.0,303.0,303.0,0.0,0.0,2022-09-29 15:30:00,147046.0,0.0,,0.0,930.0,0.0,1534.0,4.0,4353.41,10.0,晴れ,147046.0,11156.0,2464.0
2022-09-29 16:00:00+09:00,5890.0,181.0,180.0,0.0,0.0,2022-09-29 16:00:00,156323.0,0.0,,864.0,38.0,0.0,73.0,3.0,3333.35,10.0,晴れ,156323.0,6251.0,975.0
2022-09-29 16:30:00+09:00,1980.0,76.0,76.0,0.0,0.0,2022-09-29 16:30:00,152035.0,0.0,,897.0,0.0,0.0,23.0,3.0,2195.78,10.0,晴れ,152035.0,2132.0,920.0
2022-09-29 17:00:00+09:00,10.0,11.0,11.0,0.0,0.0,2022-09-29 17:00:00,153654.0,0.0,,31.0,1542.0,0.0,22.0,3.0,1005.93,10.0,晴れ,153654.0,32.0,1595.0
2022-09-29 17:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 17:30:00,152319.0,0.0,,0.0,94.0,892.0,1.0,2.0,0.0,10.0,晴れ,152319.0,0.0,987.0
2022-09-29 18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 18:00:00,150016.0,0.0,,0.0,39.0,926.0,0.0,2.0,0.0,10.0,晴れ,150016.0,0.0,965.0
2022-09-29 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 18:30:00,141324.0,0.0,,0.0,39.0,926.0,0.0,2.0,0.0,10.0,晴れ,141324.0,0.0,965.0
2022-09-29 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 19:00:00,142288.0,0.0,,0.0,39.0,33.0,1530.0,2.0,0.0,10.0,晴れ,142288.0,0.0,1602.0
2022-09-29 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 19:30:00,144641.0,0.0,,0.0,40.0,0.0,72.0,29.0,0.0,10.0,晴れ,144641.0,0.0,112.0
2022-09-29 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 20:00:00,148708.0,0.0,,0.0,39.0,0.0,18.0,55.0,0.0,21.0,薄曇,148708.0,0.0,57.0
2022-09-29 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 20:30:00,144981.0,0.0,,0.0,39.0,0.0,22.0,43.0,0.0,10.0,晴れ,144981.0,0.0,61.0
2022-09-29 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 21:00:00,138146.0,0.0,,0.0,39.0,0.0,21.0,32.0,0.0,10.0,晴れ,138146.0,0.0,60.0
2022-09-29 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 21:30:00,144620.0,0.0,,0.0,39.0,0.0,23.0,22.0,0.0,10.0,晴れ,144620.0,0.0,62.0
2022-09-29 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 22:00:00,97273.0,0.0,,868.0,2.0,893.0,1.0,13.0,0.0,10.0,晴れ,97273.0,0.0,1764.0
2022-09-29 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 22:30:00,86025.0,0.0,,903.0,0.0,926.0,0.0,21.0,0.0,10.0,晴れ,86025.0,0.0,1829.0
2022-09-29 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 23:00:00,82155.0,0.0,,898.0,0.0,927.0,0.0,29.0,0.0,21.0,薄曇,82155.0,0.0,1825.0
2022-09-29 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-29 23:30:00,81974.0,0.0,,738.0,0.0,927.0,0.0,29.0,0.0,21.0,薄曇,81974.0,0.0,1665.0
2022-09-30 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 00:00:00,79710.0,0.0,,0.0,42.0,32.0,8.0,100.0,0.0,22.0,くもり,79710.0,0.0,82.0
2022-09-30 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 00:30:00,72988.0,0.0,,0.0,17.0,605.0,0.0,85.0,0.0,22.0,くもり,72988.0,0.0,622.0
2022-09-30 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 01:00:00,88460.0,0.0,,0.0,15.0,9.0,0.0,64.0,0.0,22.0,くもり,88460.0,0.0,24.0
2022-09-30 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 01:30:00,87915.0,0.0,,0.0,14.0,8.0,0.0,97.0,0.0,22.0,くもり,87915.0,0.0,22.0
2022-09-30 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 02:00:00,82530.0,0.0,,0.0,13.0,9.0,0.0,96.0,0.0,22.0,くもり,82530.0,0.0,22.0
2022-09-30 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 02:30:00,80606.0,0.0,,0.0,14.0,8.0,0.0,39.0,0.0,22.0,くもり,80606.0,0.0,22.0
2022-09-30 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 03:00:00,77479.0,0.0,,0.0,11.0,9.0,0.0,30.0,0.0,21.0,薄曇,77479.0,0.0,20.0
2022-09-30 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 03:30:00,73694.0,0.0,,0.0,14.0,9.0,0.0,31.0,0.0,21.0,薄曇,73694.0,0.0,23.0
2022-09-30 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 04:00:00,72875.0,0.0,,0.0,14.0,8.0,0.0,22.0,0.0,10.0,晴れ,72875.0,0.0,22.0
2022-09-30 04:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 04:30:00,71769.0,0.0,,0.0,11.0,9.0,0.0,23.0,0.0,10.0,晴れ,71769.0,0.0,20.0
2022-09-30 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 05:00:00,78173.0,0.0,,0.0,9.0,9.0,0.0,14.0,0.0,10.0,晴れ,78173.0,0.0,18.0
2022-09-30 05:30:00+09:00,20.0,7.0,8.0,0.0,0.0,2022-09-30 05:30:00,70688.0,0.0,,0.0,10.0,8.0,0.0,11.0,0.0,10.0,晴れ,70688.0,35.0,18.0
2022-09-30 06:00:00+09:00,1650.0,65.0,65.0,0.0,0.0,2022-09-30 06:00:00,68443.0,0.0,,0.0,10.0,9.0,0.0,10.0,771.93,10.0,晴れ,68443.0,1780.0,19.0
2022-09-30 06:30:00+09:00,7210.0,230.0,230.0,0.0,0.0,2022-09-30 06:30:00,82239.0,0.0,,0.0,9.0,8.0,0.0,5.0,1950.35,10.0,晴れ,82239.0,7670.0,17.0
2022-09-30 07:00:00+09:00,15990.0,469.0,480.0,0.0,0.0,2022-09-30 07:00:00,105835.0,0.0,,0.0,9.0,9.0,0.0,4.0,3100.91,10.0,晴れ,105835.0,16939.0,18.0
2022-09-30 07:30:00+09:00,24980.0,706.0,711.0,0.0,0.0,2022-09-30 07:30:00,104395.0,0.0,,0.0,11.0,9.0,0.0,5.0,4156.69,10.0,晴れ,104395.0,26397.0,20.0
2022-09-30 08:00:00+09:00,33080.0,918.0,916.0,0.0,0.0,2022-09-30 08:00:00,111760.0,0.0,,0.0,12.0,8.0,0.0,5.0,5243.27,10.0,晴れ,111760.0,34914.0,20.0
2022-09-30 08:30:00+09:00,40500.0,1110.0,1106.0,0.0,0.0,2022-09-30 08:30:00,107116.0,0.0,,0.0,11.0,9.0,0.0,3.0,6241.02,10.0,晴れ,107116.0,42716.0,20.0
2022-09-30 09:00:00+09:00,46720.0,1272.0,1268.0,0.0,0.0,2022-09-30 09:00:00,123166.0,0.0,,0.0,14.0,8.0,0.0,1.0,7064.85,10.0,晴れ,123166.0,49260.0,22.0
2022-09-30 09:30:00+09:00,51660.0,1404.0,1398.0,0.0,0.0,2022-09-30 09:30:00,123797.0,0.0,,0.0,14.0,9.0,0.0,2.0,7753.78,10.0,晴れ,123797.0,54462.0,23.0
2022-09-30 10:00:00+09:00,55120.0,1492.0,1486.0,0.0,0.0,2022-09-30 10:00:00,115279.0,0.0,,0.0,51.0,9.0,0.0,2.0,8304.21,10.0,晴れ,115279.0,58098.0,60.0
2022-09-30 10:30:00+09:00,57220.0,1545.0,1541.0,0.0,0.0,2022-09-30 10:30:00,114118.0,0.0,,0.0,43.0,0.0,17.0,1.0,8706.74,10.0,晴れ,114118.0,60306.0,60.0
2022-09-30 11:00:00+09:00,57380.0,1546.0,1537.0,0.0,0.0,2022-09-30 11:00:00,116006.0,0.0,,0.0,43.0,0.0,18.0,0.0,8954.47,10.0,晴れ,116006.0,60463.0,61.0
2022-09-30 11:30:00+09:00,58500.0,1585.0,1578.0,0.0,0.0,2022-09-30 11:30:00,121174.0,0.0,,215.0,7.0,0.0,199.0,0.0,9043.16,10.0,晴れ,121174.0,61663.0,421.0
2022-09-30 12:00:00+09:00,57990.0,1571.0,1563.0,0.0,0.0,2022-09-30 12:00:00,121266.0,0.0,,0.0,386.0,406.0,1.0,0.0,8971.3,10.0,晴れ,121266.0,61124.0,793.0
2022-09-30 12:30:00+09:00,56060.0,1517.0,1509.0,0.0,0.0,2022-09-30 12:30:00,102542.0,0.0,,388.0,5.0,9.0,0.0,0.0,8740.11,10.0,晴れ,102542.0,59086.0,402.0
2022-09-30 13:00:00+09:00,52900.0,1439.0,1428.0,0.0,0.0,2022-09-30 13:00:00,128605.0,0.0,,0.0,75.0,0.0,43.0,0.0,8353.56,10.0,晴れ,128605.0,55767.0,118.0
2022-09-30 13:30:00+09:00,35540.0,979.0,976.0,0.0,0.0,2022-09-30 13:30:00,149265.0,0.0,,0.0,439.0,0.0,627.0,0.0,7818.25,10.0,晴れ,149265.0,37495.0,1066.0
2022-09-30 14:00:00+09:00,41260.0,1143.0,1129.0,0.0,0.0,2022-09-30 14:00:00,131039.0,0.0,,0.0,89.0,0.0,649.0,0.0,7143.35,10.0,晴れ,131039.0,43532.0,738.0
2022-09-30 14:30:00+09:00,29500.0,823.0,820.0,0.0,0.0,2022-09-30 14:30:00,146939.0,0.0,,0.0,989.0,0.0,408.0,0.0,6340.4,10.0,晴れ,146939.0,31143.0,1397.0
2022-09-30 15:00:00+09:00,26840.0,749.0,743.0,0.0,0.0,2022-09-30 15:00:00,143569.0,0.0,,0.0,1462.0,0.0,83.0,1.0,5423.14,10.0,晴れ,143569.0,28332.0,1545.0
2022-09-30 15:30:00+09:00,18560.0,535.0,531.0,0.0,0.0,2022-09-30 15:30:00,153079.0,0.0,,0.0,1209.0,0.0,774.0,2.0,4407.27,10.0,晴れ,153079.0,19626.0,1983.0
2022-09-30 16:00:00+09:00,10530.0,324.0,321.0,0.0,0.0,2022-09-30 16:00:00,168074.0,0.0,,0.0,67.0,0.0,73.0,3.0,3267.16,10.0,晴れ,168074.0,11175.0,140.0
2022-09-30 16:30:00+09:00,4590.0,160.0,159.0,0.0,0.0,2022-09-30 16:30:00,162154.0,0.0,,0.0,43.0,0.0,16.0,3.0,2119.27,10.0,晴れ,162154.0,4909.0,59.0
2022-09-30 17:00:00+09:00,380.0,27.0,27.0,0.0,0.0,2022-09-30 17:00:00,160968.0,0.0,,0.0,38.0,0.0,16.0,3.0,933.1,10.0,晴れ,160968.0,434.0,54.0
2022-09-30 17:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 17:30:00,155179.0,0.0,,0.0,39.0,0.0,16.0,4.0,0.0,10.0,晴れ,155179.0,0.0,55.0
2022-09-30 18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 18:00:00,150721.0,0.0,,0.0,38.0,0.0,17.0,4.0,0.0,10.0,晴れ,150721.0,0.0,55.0
2022-09-30 18:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 18:30:00,145463.0,0.0,,869.0,2.0,0.0,18.0,2.0,0.0,10.0,晴れ,145463.0,0.0,889.0
2022-09-30 19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 19:00:00,155265.0,0.0,,898.0,0.0,893.0,1.0,0.0,0.0,10.0,晴れ,155265.0,0.0,1792.0
2022-09-30 19:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 19:30:00,153038.0,0.0,,32.0,1546.0,928.0,0.0,1.0,0.0,10.0,晴れ,153038.0,0.0,2506.0
2022-09-30 20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 20:00:00,149196.0,0.0,,0.0,94.0,31.0,1528.0,2.0,0.0,10.0,晴れ,149196.0,0.0,1653.0
2022-09-30 20:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 20:30:00,150904.0,0.0,,0.0,39.0,0.0,71.0,3.0,0.0,10.0,晴れ,150904.0,0.0,110.0
2022-09-30 21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 21:00:00,136943.0,0.0,,0.0,38.0,0.0,17.0,4.0,0.0,10.0,晴れ,136943.0,0.0,55.0
2022-09-30 21:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 21:30:00,144479.0,0.0,,0.0,39.0,0.0,17.0,5.0,0.0,10.0,晴れ,144479.0,0.0,56.0
2022-09-30 22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 22:00:00,105048.0,0.0,,868.0,1.0,894.0,1.0,6.0,0.0,10.0,晴れ,105048.0,0.0,1764.0
2022-09-30 22:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 22:30:00,101233.0,0.0,,900.0,0.0,926.0,0.0,6.0,0.0,10.0,晴れ,101233.0,0.0,1826.0
2022-09-30 23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 23:00:00,95928.0,0.0,,901.0,0.0,891.0,0.0,6.0,0.0,10.0,晴れ,95928.0,0.0,1792.0
2022-09-30 23:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-09-30 23:30:00,78619.0,0.0,,901.0,0.0,54.0,0.0,7.0,0.0,10.0,晴れ,78619.0,0.0,955.0
2022-10-01 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 00:00:00,80009.0,0.0,,31.0,33.0,9.0,0.0,21.0,0.0,10.0,晴れ,80009.0,0.0,73.0
2022-10-01 00:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 00:30:00,71700.0,0.0,,0.0,34.0,9.0,0.0,41.0,0.0,21.0,薄曇,71700.0,0.0,43.0
2022-10-01 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 01:00:00,89781.0,0.0,,630.0,3.0,8.0,0.0,51.0,0.0,22.0,くもり,89781.0,0.0,641.0
2022-10-01 01:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 01:30:00,82858.0,0.0,,0.0,8.0,9.0,0.0,59.0,0.0,22.0,くもり,82858.0,0.0,17.0
2022-10-01 02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 02:00:00,78082.0,0.0,,0.0,9.0,8.0,0.0,81.0,0.0,22.0,くもり,78082.0,0.0,17.0
2022-10-01 02:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 02:30:00,80982.0,0.0,,0.0,8.0,9.0,0.0,74.0,0.0,22.0,くもり,80982.0,0.0,17.0
2022-10-01 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 03:00:00,70199.0,0.0,,0.0,9.0,9.0,0.0,57.0,0.0,22.0,くもり,70199.0,0.0,18.0
2022-10-01 03:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 03:30:00,79641.0,0.0,,0.0,9.0,8.0,0.0,49.0,0.0,22.0,くもり,79641.0,0.0,17.0
2022-10-01 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 04:00:00,74280.0,0.0,,0.0,8.0,9.0,0.0,39.0,0.0,22.0,くもり,74280.0,0.0,17.0
2022-10-01 04:30:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 04:30:00,70997.0,0.0,,0.0,9.0,9.0,0.0,28.0,0.0,21.0,薄曇,70997.0,0.0,18.0
2022-10-01 05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,2022-10-01 05:00:00,82912.0,0.0,,0.0,8.0,8.0,0.0,25.0,0.0,21.0,薄曇,82912.0,0.0,16.0
