,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2023-02-18 19:30:00+09:00,0,0,0,0,0,2023-02-18 19:30:00,118927,0,,0,39,0,24,56.0,0.0,22.0,くもり
2023-02-18 20:00:00+09:00,0,0,0,0,0,2023-02-18 20:00:00,120402,0,,0,39,0,25,59.0,0.0,21.0,薄曇
2023-02-18 20:30:00+09:00,0,0,0,0,0,2023-02-18 20:30:00,113051,0,,0,38,0,25,48.0,0.0,21.0,薄曇
2023-02-18 21:00:00+09:00,0,0,0,0,0,2023-02-18 21:00:00,104943,0,,0,39,0,24,38.0,0.0,22.0,くもり
2023-02-18 21:30:00+09:00,0,0,0,0,0,2023-02-18 21:30:00,108456,0,,0,39,0,25,34.0,0.0,22.0,くもり
2023-02-18 22:00:00+09:00,0,0,0,0,0,2023-02-18 22:00:00,72590,0,,874,1,893,1,30.0,0.0,22.0,くもり
2023-02-18 22:30:00+09:00,0,0,0,0,0,2023-02-18 22:30:00,63197,0,,906,0,813,0,30.0,0.0,22.0,くもり
2023-02-18 23:00:00+09:00,0,0,0,0,0,2023-02-18 23:00:00,58575,0,,907,0,60,0,31.0,0.0,22.0,くもり
2023-02-18 23:30:00+09:00,0,0,0,0,0,2023-02-18 23:30:00,59022,0,,908,0,6,0,39.0,0.0,22.0,くもり
2023-02-19 00:00:00+09:00,0,0,0,0,0,2023-02-19 00:00:00,58568,0,,31,33,2,0,9.0,0.0,10.0,晴れ
2023-02-19 00:30:00+09:00,0,0,0,0,0,2023-02-19 00:30:00,56316,0,,0,33,0,0,5.0,0.0,21.0,薄曇
2023-02-19 01:00:00+09:00,0,0,0,0,0,2023-02-19 01:00:00,70115,0,,473,1,0,0,72.0,0.0,22.0,くもり
2023-02-19 01:30:00+09:00,0,0,0,0,0,2023-02-19 01:30:00,59304,0,,0,0,0,0,60.0,0.0,22.0,くもり
2023-02-19 02:00:00+09:00,0,0,0,0,0,2023-02-19 02:00:00,53069,0,,0,2,0,0,76.0,0.0,22.0,くもり
2023-02-19 02:30:00+09:00,0,0,0,0,0,2023-02-19 02:30:00,49548,0,,0,5,0,0,36.0,0.0,22.0,くもり
2023-02-19 03:00:00+09:00,0,0,0,0,0,2023-02-19 03:00:00,48514,0,,0,5,0,0,93.0,0.0,22.0,くもり
2023-02-19 03:30:00+09:00,0,0,0,0,0,2023-02-19 03:30:00,47483,0,,0,4,0,0,79.0,0.0,22.0,くもり
2023-02-19 04:00:00+09:00,0,0,0,0,0,2023-02-19 04:00:00,51218,0,,0,7,0,0,89.0,0.0,22.0,くもり
2023-02-19 04:30:00+09:00,0,0,0,0,0,2023-02-19 04:30:00,51922,0,,0,5,0,0,75.0,0.0,22.0,くもり
2023-02-19 05:00:00+09:00,0,0,0,0,0,2023-02-19 05:00:00,62635,0,,0,8,0,0,87.0,0.0,22.0,くもり
2023-02-19 05:30:00+09:00,0,0,0,0,0,2023-02-19 05:30:00,61347,0,,0,8,0,0,99.0,0.0,22.0,くもり
2023-02-19 06:00:00+09:00,0,0,0,0,0,2023-02-19 06:00:00,76917,0,,0,8,0,0,99.0,0.0,22.0,くもり
2023-02-19 06:30:00+09:00,400,29,30,0,0,2023-02-19 06:30:00,82485,0,,0,8,0,0,100.0,16.18,22.0,くもり
2023-02-19 07:00:00+09:00,4240,137,139,0,0,2023-02-19 07:00:00,108839,0,,0,7,0,0,99.0,394.84,22.0,くもり
2023-02-19 07:30:00+09:00,7960,240,243,0,0,2023-02-19 07:30:00,110572,0,,0,8,0,0,91.0,1218.69,22.0,くもり
2023-02-19 08:00:00+09:00,12430,358,364,0,0,2023-02-19 08:00:00,119796,0,,0,8,0,0,50.0,1995.59,22.0,くもり
2023-02-19 08:30:00+09:00,18910,540,547,0,0,2023-02-19 08:30:00,113773,0,,0,8,0,0,78.0,2582.86,22.0,くもり
2023-02-19 09:00:00+09:00,24600,690,697,0,0,2023-02-19 09:00:00,107638,0,,0,7,0,0,75.0,3116.49,22.0,くもり
2023-02-19 09:30:00+09:00,31810,882,891,0,0,2023-02-19 09:30:00,111806,0,,0,7,0,1256,81.0,3590.76,22.0,くもり
2023-02-19 10:00:00+09:00,43010,1181,1191,0,0,2023-02-19 10:00:00,101779,0,,0,34,0,771,74.0,3997.33,22.0,くもり
2023-02-19 10:30:00+09:00,39630,1082,1090,0,0,2023-02-19 10:30:00,82400,0,,0,29,0,440,51.0,4103.89,22.0,くもり
2023-02-19 11:00:00+09:00,36510,1006,890,0,0,2023-02-19 11:00:00,111703,0,,0,133,0,1167,79.0,4091.75,22.0,くもり
2023-02-19 11:30:00+09:00,39640,1098,1102,0,0,2023-02-19 11:30:00,110401,0,,0,43,0,937,75.0,3615.15,22.0,くもり
2023-02-19 12:00:00+09:00,36870,582,1014,0,0,2023-02-19 12:00:00,103212,0,,0,1315,0,65,76.0,2983.96,22.0,くもり
2023-02-19 12:30:00+09:00,34360,880,941,0,0,2023-02-19 12:30:00,98687,0,,0,1254,0,23,75.0,2765.45,22.0,くもり
2023-02-19 13:00:00+09:00,38190,923,1058,0,0,2023-02-19 13:00:00,102837,0,,0,1067,0,23,89.0,2500.41,22.0,くもり
2023-02-19 13:30:00+09:00,39100,1070,1079,0,0,2023-02-19 13:30:00,102104,0,,0,77,0,23,64.0,2118.04,22.0,くもり
2023-02-19 14:00:00+09:00,36720,1011,972,0,0,2023-02-19 14:00:00,103092,0,,0,39,0,1084,56.0,1817.98,22.0,くもり
2023-02-19 14:30:00+09:00,26460,742,743,0,0,2023-02-19 14:30:00,111863,0,,0,39,0,65,48.0,1628.19,22.0,くもり
2023-02-19 15:00:00+09:00,24960,706,708,0,0,2023-02-19 15:00:00,117984,0,,0,38,0,22,40.0,1413.5,22.0,くもり
2023-02-19 15:30:00+09:00,9230,273,275,0,0,2023-02-19 15:30:00,130144,0,,0,39,0,23,40.0,1989.36,22.0,くもり
2023-02-19 16:00:00+09:00,4380,140,141,0,0,2023-02-19 16:00:00,136521,0,,0,39,0,23,41.0,2127.45,21.0,薄曇
2023-02-19 16:30:00+09:00,1770,69,69,0,0,2023-02-19 16:30:00,131024,0,,0,38,0,22,34.0,1504.9,21.0,薄曇
2023-02-19 17:00:00+09:00,110,13,14,0,0,2023-02-19 17:00:00,132175,0,,0,39,0,23,27.0,716.11,21.0,薄曇
2023-02-19 17:30:00+09:00,0,0,0,0,0,2023-02-19 17:30:00,127053,0,,0,39,0,22,20.0,0.0,10.0,晴れ
2023-02-19 18:00:00+09:00,0,0,0,0,0,2023-02-19 18:00:00,122287,0,,0,38,0,23,14.0,0.0,10.0,晴れ
2023-02-19 18:30:00+09:00,0,0,0,0,0,2023-02-19 18:30:00,120080,0,,0,39,0,22,14.0,0.0,10.0,晴れ
2023-02-19 19:00:00+09:00,0,0,0,0,0,2023-02-19 19:00:00,124065,0,,0,38,0,23,14.0,0.0,10.0,晴れ
2023-02-19 19:30:00+09:00,0,0,0,0,0,2023-02-19 19:30:00,124023,0,,0,39,0,22,14.0,0.0,10.0,晴れ
2023-02-19 20:00:00+09:00,0,0,0,0,0,2023-02-19 20:00:00,120478,0,,0,38,0,23,14.0,0.0,10.0,晴れ
2023-02-19 20:30:00+09:00,0,0,0,0,0,2023-02-19 20:30:00,110762,0,,0,39,0,22,11.0,0.0,10.0,晴れ
2023-02-19 21:00:00+09:00,0,0,0,0,0,2023-02-19 21:00:00,105321,0,,0,1547,0,23,8.0,0.0,10.0,晴れ
2023-02-19 21:30:00+09:00,0,0,0,0,0,2023-02-19 21:30:00,116328,0,,0,91,0,22,25.0,0.0,10.0,晴れ
2023-02-19 22:00:00+09:00,0,0,0,0,0,2023-02-19 22:00:00,81345,0,,873,2,894,1,43.0,0.0,10.0,晴れ
2023-02-19 22:30:00+09:00,0,0,0,0,0,2023-02-19 22:30:00,64431,0,,31,29,32,10,34.0,0.0,10.0,晴れ
2023-02-19 23:00:00+09:00,0,0,0,0,0,2023-02-19 23:00:00,54755,0,,875,1,0,14,26.0,0.0,10.0,晴れ
2023-02-19 23:30:00+09:00,0,0,0,0,0,2023-02-19 23:30:00,52313,0,,905,0,894,1,23.0,0.0,10.0,晴れ
2023-02-20 00:00:00+09:00,0,0,0,0,0,2023-02-20 00:00:00,48971,0,,32,31,32,9,85.0,0.0,21.0,薄曇
2023-02-20 00:30:00+09:00,0,0,0,0,0,2023-02-20 00:30:00,46532,0,,0,31,0,9,0.0,0.0,10.0,晴れ
2023-02-20 01:00:00+09:00,0,0,0,0,0,2023-02-20 01:00:00,63371,0,,875,1,895,0,0.0,0.0,10.0,晴れ
2023-02-20 01:30:00+09:00,0,0,0,0,0,2023-02-20 01:30:00,57196,0,,907,0,928,0,0.0,0.0,10.0,晴れ
2023-02-20 02:00:00+09:00,0,0,0,0,0,2023-02-20 02:00:00,57476,0,,908,0,928,0,0.0,0.0,10.0,晴れ
2023-02-20 02:30:00+09:00,0,0,0,0,0,2023-02-20 02:30:00,51039,0,,646,0,930,0,0.0,0.0,10.0,晴れ
2023-02-20 03:00:00+09:00,0,0,0,0,0,2023-02-20 03:00:00,49333,0,,0,0,930,0,0.0,0.0,10.0,晴れ
2023-02-20 03:30:00+09:00,0,0,0,0,0,2023-02-20 03:30:00,48331,0,,0,0,220,0,0.0,0.0,10.0,晴れ
2023-02-20 04:00:00+09:00,0,0,0,0,0,2023-02-20 04:00:00,47356,0,,0,0,9,0,0.0,0.0,10.0,晴れ
2023-02-20 04:30:00+09:00,0,0,0,0,0,2023-02-20 04:30:00,52837,0,,0,0,9,0,0.0,0.0,10.0,晴れ
2023-02-20 05:00:00+09:00,0,0,0,0,0,2023-02-20 05:00:00,64949,0,,0,0,8,0,0.0,0.0,10.0,晴れ
2023-02-20 05:30:00+09:00,0,0,0,0,0,2023-02-20 05:30:00,67125,0,,0,0,9,0,0.0,0.0,10.0,晴れ
2023-02-20 06:00:00+09:00,0,0,0,0,0,2023-02-20 06:00:00,77631,0,,0,0,9,0,0.0,0.0,10.0,晴れ
2023-02-20 06:30:00+09:00,360,32,33,0,0,2023-02-20 06:30:00,85040,0,,0,1,8,0,0.0,85.7,10.0,晴れ
2023-02-20 07:00:00+09:00,4060,161,166,0,0,2023-02-20 07:00:00,96008,0,,0,2,9,0,0.0,1295.07,10.0,晴れ
2023-02-20 07:30:00+09:00,10750,341,346,0,0,2023-02-20 07:30:00,111794,0,,0,1,8,0,0.0,2403.52,10.0,晴れ
2023-02-20 08:00:00+09:00,20350,594,602,0,0,2023-02-20 08:00:00,101809,0,,0,1,9,0,0.0,3538.74,10.0,晴れ
2023-02-20 08:30:00+09:00,29510,830,838,0,0,2023-02-20 08:30:00,93286,0,,0,1,8,0,0.0,4576.84,10.0,晴れ
2023-02-20 09:00:00+09:00,36780,1019,1028,0,0,2023-02-20 09:00:00,88941,0,,0,0,1,1077,0.0,5492.89,10.0,晴れ
2023-02-20 09:30:00+09:00,43460,1192,1199,0,0,2023-02-20 09:30:00,91465,0,,0,2,0,771,0.0,6292.48,10.0,晴れ
2023-02-20 10:00:00+09:00,48460,1325,1333,0,0,2023-02-20 10:00:00,96423,0,,0,1,0,497,0.0,6961.95,10.0,晴れ
2023-02-20 10:30:00+09:00,51710,1417,1423,0,0,2023-02-20 10:30:00,87784,0,,0,66,0,271,0.0,7387.28,10.0,晴れ
2023-02-20 11:00:00+09:00,54430,1484,1488,0,0,2023-02-20 11:00:00,88495,0,,0,42,0,154,0.0,7634.71,10.0,晴れ
2023-02-20 11:30:00+09:00,55180,1505,1507,0,0,2023-02-20 11:30:00,90211,0,,0,43,0,113,2.0,7645.87,10.0,晴れ
2023-02-20 12:00:00+09:00,45370,1243,1247,0,0,2023-02-20 12:00:00,90333,0,,0,43,0,26,5.0,7499.0,10.0,晴れ
2023-02-20 12:30:00+09:00,52780,1442,1443,0,0,2023-02-20 12:30:00,75823,0,,0,43,0,24,19.0,7282.46,10.0,晴れ
2023-02-20 13:00:00+09:00,49530,1357,1357,0,0,2023-02-20 13:00:00,93882,0,,0,43,0,23,23.0,6925.59,10.0,晴れ
2023-02-20 13:30:00+09:00,37350,1035,1036,0,0,2023-02-20 13:30:00,95667,0,,0,42,0,24,30.0,6376.41,10.0,晴れ
2023-02-20 14:00:00+09:00,34150,948,949,0,0,2023-02-20 14:00:00,96155,0,,0,43,0,24,43.0,5721.03,10.0,晴れ
2023-02-20 14:30:00+09:00,21090,600,600,0,0,2023-02-20 14:30:00,117927,0,,0,43,0,23,56.0,5435.91,10.0,晴れ
2023-02-20 15:00:00+09:00,27530,777,777,0,0,2023-02-20 15:00:00,105515,0,,0,42,0,24,68.0,4959.96,10.0,晴れ
2023-02-20 15:30:00+09:00,12440,362,363,0,0,2023-02-20 15:30:00,117699,0,,0,43,0,23,57.0,3857.98,10.0,晴れ
2023-02-20 16:00:00+09:00,6090,189,189,0,0,2023-02-20 16:00:00,123065,0,,0,43,0,24,46.0,2767.06,10.0,晴れ
2023-02-20 16:30:00+09:00,3030,109,108,0,0,2023-02-20 16:30:00,123639,0,,0,42,0,23,37.0,1897.05,10.0,晴れ
2023-02-20 17:00:00+09:00,270,24,25,0,0,2023-02-20 17:00:00,121892,0,,0,42,0,24,29.0,893.64,10.0,晴れ
2023-02-20 17:30:00+09:00,0,0,0,0,0,2023-02-20 17:30:00,118383,0,,0,43,0,23,29.0,0.0,10.0,晴れ
2023-02-20 18:00:00+09:00,0,0,0,0,0,2023-02-20 18:00:00,115740,0,,0,42,0,24,30.0,0.0,10.0,晴れ
2023-02-20 18:30:00+09:00,0,0,0,0,0,2023-02-20 18:30:00,113975,0,,0,43,0,23,30.0,0.0,10.0,晴れ
2023-02-20 19:00:00+09:00,0,0,0,0,0,2023-02-20 19:00:00,108942,0,,0,1538,0,24,29.0,0.0,10.0,晴れ
2023-02-20 19:30:00+09:00,0,0,0,0,0,2023-02-20 19:30:00,111719,0,,0,1598,0,23,21.0,0.0,10.0,晴れ
2023-02-20 20:00:00+09:00,0,0,0,0,0,2023-02-20 20:00:00,109199,0,,0,1602,0,24,13.0,0.0,10.0,晴れ
2023-02-20 20:30:00+09:00,0,0,0,0,0,2023-02-20 20:30:00,105154,0,,0,1294,0,23,19.0,0.0,10.0,晴れ
2023-02-20 21:00:00+09:00,0,0,0,0,0,2023-02-20 21:00:00,100076,0,,0,14,0,1546,25.0,0.0,10.0,晴れ
2023-02-20 21:30:00+09:00,0,0,0,0,0,2023-02-20 21:30:00,102240,0,,0,15,0,76,23.0,0.0,10.0,晴れ
2023-02-20 22:00:00+09:00,0,0,0,0,0,2023-02-20 22:00:00,76474,0,,869,1,891,1,22.0,0.0,10.0,晴れ
2023-02-20 22:30:00+09:00,0,0,0,0,0,2023-02-20 22:30:00,70877,0,,31,29,32,15,25.0,0.0,10.0,晴れ
2023-02-20 23:00:00+09:00,0,0,0,0,0,2023-02-20 23:00:00,68159,0,,876,1,894,1,29.0,0.0,10.0,晴れ
2023-02-20 23:30:00+09:00,0,0,0,0,0,2023-02-20 23:30:00,72436,0,,905,0,925,0,18.0,0.0,10.0,晴れ
2023-02-21 00:00:00+09:00,0,0,0,0,0,2023-02-21 00:00:00,68255,0,,31,30,32,15,13.0,0.0,21.0,薄曇
2023-02-21 00:30:00+09:00,0,0,0,0,0,2023-02-21 00:30:00,62169,0,,0,31,0,16,0.0,0.0,21.0,薄曇
2023-02-21 01:00:00+09:00,0,0,0,0,0,2023-02-21 01:00:00,76966,0,,876,2,894,0,0.0,0.0,10.0,晴れ
2023-02-21 01:30:00+09:00,0,0,0,0,0,2023-02-21 01:30:00,72838,0,,906,0,928,0,0.0,0.0,10.0,晴れ
2023-02-21 02:00:00+09:00,0,0,0,0,0,2023-02-21 02:00:00,67546,0,,909,0,700,0,0.0,0.0,10.0,晴れ
2023-02-21 02:30:00+09:00,0,0,0,0,0,2023-02-21 02:30:00,62646,0,,907,0,41,0,0.0,0.0,10.0,晴れ
2023-02-21 03:00:00+09:00,0,0,0,0,0,2023-02-21 03:00:00,60024,0,,432,0,3,0,0.0,0.0,10.0,晴れ
2023-02-21 03:30:00+09:00,0,0,0,0,0,2023-02-21 03:30:00,60034,0,,0,0,1,0,0.0,0.0,10.0,晴れ
2023-02-21 04:00:00+09:00,0,0,0,0,0,2023-02-21 04:00:00,59445,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-21 04:30:00+09:00,0,0,0,0,0,2023-02-21 04:30:00,61178,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-21 05:00:00+09:00,0,0,0,0,0,2023-02-21 05:00:00,64681,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-21 05:30:00+09:00,0,0,0,0,0,2023-02-21 05:30:00,59777,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-21 06:00:00+09:00,0,0,0,0,0,2023-02-21 06:00:00,79319,0,,0,3,0,0,0.0,0.0,10.0,晴れ
2023-02-21 06:30:00+09:00,470,40,41,0,0,2023-02-21 06:30:00,86718,0,,0,1,0,0,0.0,134.39,10.0,晴れ
2023-02-21 07:00:00+09:00,4510,176,182,0,0,2023-02-21 07:00:00,121184,0,,0,0,0,0,0.0,1344.54,10.0,晴れ
2023-02-21 07:30:00+09:00,12180,385,392,0,0,2023-02-21 07:30:00,120133,0,,0,0,0,0,0.0,2509.98,10.0,晴れ
2023-02-21 08:00:00+09:00,21310,621,629,0,0,2023-02-21 08:00:00,111798,0,,0,0,0,0,0.0,3610.75,10.0,晴れ
2023-02-21 08:30:00+09:00,30250,853,860,0,0,2023-02-21 08:30:00,101165,0,,0,1,0,0,0.0,4628.04,10.0,晴れ
2023-02-21 09:00:00+09:00,38270,1062,1068,0,0,2023-02-21 09:00:00,99714,0,,0,3,1,0,0.0,5544.42,10.0,晴れ
2023-02-21 09:30:00+09:00,44840,1233,1238,0,0,2023-02-21 09:30:00,92791,0,,0,1,0,619,0.0,6166.65,10.0,晴れ
2023-02-21 10:00:00+09:00,53050,1449,1456,0,0,2023-02-21 10:00:00,82678,0,,0,0,0,250,0.0,6609.29,10.0,晴れ
2023-02-21 10:30:00+09:00,56410,1545,1549,0,0,2023-02-21 10:30:00,85115,0,,0,135,0,111,0.0,7196.1,10.0,晴れ
2023-02-21 11:00:00+09:00,59210,1614,1617,0,0,2023-02-21 11:00:00,77189,0,,0,43,0,25,7.0,7648.47,10.0,晴れ
2023-02-21 11:30:00+09:00,58770,1613,1615,0,0,2023-02-21 11:30:00,79856,0,,0,114,0,25,4.0,8009.46,10.0,晴れ
2023-02-21 12:00:00+09:00,45430,1249,1250,0,0,2023-02-21 12:00:00,91673,0,,0,460,0,335,0.0,8197.4,10.0,晴れ
2023-02-21 12:30:00+09:00,30100,839,840,0,0,2023-02-21 12:30:00,106557,0,,0,642,0,893,0.0,8094.33,10.0,晴れ
2023-02-21 13:00:00+09:00,57620,1584,1586,0,0,2023-02-21 13:00:00,86178,0,,0,99,0,25,0.0,7831.04,10.0,晴れ
2023-02-21 13:30:00+09:00,36380,1006,1004,0,0,2023-02-21 13:30:00,71147,0,,0,34,0,20,1.0,7412.06,10.0,晴れ
2023-02-21 14:00:00+09:00,29720,829,829,0,0,2023-02-21 14:00:00,100327,0,,0,42,0,24,2.0,6844.53,10.0,晴れ
2023-02-21 14:30:00+09:00,36020,1005,1002,0,0,2023-02-21 14:30:00,100575,0,,0,41,0,24,2.0,6138.18,10.0,晴れ
2023-02-21 15:00:00+09:00,28860,820,815,0,0,2023-02-21 15:00:00,103560,0,,0,41,0,25,3.0,5305.1,10.0,晴れ
2023-02-21 15:30:00+09:00,19600,581,577,0,0,2023-02-21 15:30:00,111546,0,,0,41,0,24,2.0,4359.53,10.0,晴れ
2023-02-21 16:00:00+09:00,11010,350,346,0,0,2023-02-21 16:00:00,111633,0,,0,41,0,24,0.0,3317.65,10.0,晴れ
2023-02-21 16:30:00+09:00,3860,151,148,0,0,2023-02-21 16:30:00,119255,0,,0,41,0,29,2.0,2197.29,10.0,晴れ
2023-02-21 17:00:00+09:00,290,27,28,0,0,2023-02-21 17:00:00,115276,0,,0,41,0,30,3.0,1017.63,10.0,晴れ
2023-02-21 17:30:00+09:00,0,0,0,0,0,2023-02-21 17:30:00,118486,0,,0,41,0,31,1.0,0.0,10.0,晴れ
2023-02-21 18:00:00+09:00,0,0,0,0,0,2023-02-21 18:00:00,114459,0,,0,41,0,31,0.0,0.0,10.0,晴れ
2023-02-21 18:30:00+09:00,0,0,0,0,0,2023-02-21 18:30:00,112877,0,,0,41,0,32,0.0,0.0,10.0,晴れ
2023-02-21 19:00:00+09:00,0,0,0,0,0,2023-02-21 19:00:00,121752,0,,0,41,0,31,0.0,0.0,10.0,晴れ
2023-02-21 19:30:00+09:00,0,0,0,0,0,2023-02-21 19:30:00,120358,0,,0,41,0,32,0.0,0.0,10.0,晴れ
2023-02-21 20:00:00+09:00,0,0,0,0,0,2023-02-21 20:00:00,118518,0,,0,41,0,32,0.0,0.0,10.0,晴れ
2023-02-21 20:30:00+09:00,0,0,0,0,0,2023-02-21 20:30:00,106549,0,,0,41,0,1544,0.0,0.0,10.0,晴れ
2023-02-21 21:00:00+09:00,0,0,0,0,0,2023-02-21 21:00:00,99525,0,,0,41,0,83,0.0,0.0,10.0,晴れ
2023-02-21 21:30:00+09:00,0,0,0,0,0,2023-02-21 21:30:00,101096,0,,0,41,0,31,0.0,0.0,10.0,晴れ
2023-02-21 22:00:00+09:00,0,0,0,0,0,2023-02-21 22:00:00,75342,0,,875,1,893,1,0.0,0.0,10.0,晴れ
2023-02-21 22:30:00+09:00,0,0,0,0,0,2023-02-21 22:30:00,65821,0,,30,32,31,15,0.0,0.0,10.0,晴れ
2023-02-21 23:00:00+09:00,0,0,0,0,0,2023-02-21 23:00:00,61997,0,,861,2,0,16,0.0,0.0,10.0,晴れ
2023-02-21 23:30:00+09:00,0,0,0,0,0,2023-02-21 23:30:00,56690,0,,183,4,0,1544,0.0,0.0,10.0,晴れ
2023-02-22 00:00:00+09:00,0,0,0,0,0,2023-02-22 00:00:00,54940,0,,0,9,0,83,0.0,0.0,10.0,晴れ
2023-02-22 00:30:00+09:00,0,0,0,0,0,2023-02-22 00:30:00,55448,0,,0,8,0,31,0.0,0.0,10.0,晴れ
2023-02-22 01:00:00+09:00,0,0,0,0,0,2023-02-22 01:00:00,71281,0,,0,9,891,1,0.0,0.0,10.0,晴れ
2023-02-22 01:30:00+09:00,0,0,0,0,0,2023-02-22 01:30:00,67554,0,,0,8,924,0,0.0,0.0,10.0,晴れ
2023-02-22 02:00:00+09:00,0,0,0,0,0,2023-02-22 02:00:00,64525,0,,0,9,925,0,0.0,0.0,10.0,晴れ
2023-02-22 02:30:00+09:00,0,0,0,0,0,2023-02-22 02:30:00,61597,0,,0,9,928,0,0.0,0.0,10.0,晴れ
2023-02-22 03:00:00+09:00,0,0,0,0,0,2023-02-22 03:00:00,57983,0,,0,8,926,0,0.0,0.0,10.0,晴れ
2023-02-22 03:30:00+09:00,0,0,0,0,0,2023-02-22 03:30:00,58736,0,,0,9,689,0,0.0,0.0,10.0,晴れ
2023-02-22 04:00:00+09:00,0,0,0,0,0,2023-02-22 04:00:00,54557,0,,0,9,12,14,0.0,0.0,10.0,晴れ
2023-02-22 04:30:00+09:00,0,0,0,0,0,2023-02-22 04:30:00,46663,0,,0,8,0,17,0.0,0.0,10.0,晴れ
2023-02-22 05:00:00+09:00,0,0,0,0,0,2023-02-22 05:00:00,52400,0,,0,9,0,17,0.0,0.0,10.0,晴れ
2023-02-22 05:30:00+09:00,0,0,0,0,0,2023-02-22 05:30:00,57026,0,,0,8,0,17,0.0,0.0,10.0,晴れ
2023-02-22 06:00:00+09:00,0,0,0,0,0,2023-02-22 06:00:00,78373,0,,0,9,0,18,0.0,0.0,10.0,晴れ
2023-02-22 06:30:00+09:00,490,43,44,0,0,2023-02-22 06:30:00,101030,0,,0,9,0,17,0.0,183.84,10.0,晴れ
2023-02-22 07:00:00+09:00,4810,186,192,0,0,2023-02-22 07:00:00,124975,0,,0,8,0,17,0.0,1394.72,10.0,晴れ
2023-02-22 07:30:00+09:00,12820,404,412,0,0,2023-02-22 07:30:00,124888,0,,0,9,0,17,0.0,2560.77,10.0,晴れ
2023-02-22 08:00:00+09:00,22200,645,653,0,0,2023-02-22 08:00:00,114171,0,,0,8,0,17,0.0,3662.05,10.0,晴れ
2023-02-22 08:30:00+09:00,31290,880,887,0,0,2023-02-22 08:30:00,111004,0,,0,9,0,17,0.0,4679.72,10.0,晴れ
2023-02-22 09:00:00+09:00,39480,1093,1098,0,0,2023-02-22 09:00:00,107151,0,,0,9,0,940,0.0,5596.36,10.0,晴れ
2023-02-22 09:30:00+09:00,46230,1265,1271,0,0,2023-02-22 09:30:00,106059,0,,0,8,0,52,0.0,6396.29,10.0,晴れ
2023-02-22 10:00:00+09:00,51530,1411,1416,0,0,2023-02-22 10:00:00,103702,0,,0,295,0,25,0.0,7065.82,10.0,晴れ
2023-02-22 10:30:00+09:00,46190,1262,1264,0,0,2023-02-22 10:30:00,81151,0,,0,86,0,27,0.0,7593.5,10.0,晴れ
2023-02-22 11:00:00+09:00,57450,1567,1570,0,0,2023-02-22 11:00:00,84199,0,,0,43,0,25,0.0,7970.29,10.0,晴れ
2023-02-22 11:30:00+09:00,58150,1590,1590,0,0,2023-02-22 11:30:00,92228,0,,0,37,0,28,0.0,8189.75,10.0,晴れ
2023-02-22 12:00:00+09:00,57300,1558,1560,0,0,2023-02-22 12:00:00,88840,0,,0,36,0,25,0.0,8248.13,10.0,晴れ
2023-02-22 12:30:00+09:00,55550,1512,1515,0,0,2023-02-22 12:30:00,73669,0,,0,34,0,25,0.0,8144.43,10.0,晴れ
2023-02-22 13:00:00+09:00,52480,1439,1436,0,0,2023-02-22 13:00:00,91924,0,,0,34,0,25,0.0,7880.42,10.0,晴れ
2023-02-22 13:30:00+09:00,47920,1315,1314,0,0,2023-02-22 13:30:00,95612,0,,0,34,0,25,0.0,7460.61,10.0,晴れ
2023-02-22 14:00:00+09:00,42290,1163,1162,0,0,2023-02-22 14:00:00,108095,0,,0,33,0,24,0.0,6892.2,10.0,晴れ
2023-02-22 14:30:00+09:00,35410,980,980,0,0,2023-02-22 14:30:00,105432,0,,0,34,0,25,0.0,6184.9,10.0,晴れ
2023-02-22 15:00:00+09:00,27500,775,772,0,0,2023-02-22 15:00:00,111132,0,,0,34,0,25,0.0,5350.82,10.0,晴れ
2023-02-22 15:30:00+09:00,18820,555,552,0,0,2023-02-22 15:30:00,117171,0,,0,34,0,24,0.0,4404.23,10.0,晴れ
2023-02-22 16:00:00+09:00,10570,333,330,0,0,2023-02-22 16:00:00,122789,0,,0,33,0,25,0.0,3361.33,10.0,晴れ
2023-02-22 16:30:00+09:00,3770,142,141,0,0,2023-02-22 16:30:00,125023,0,,0,34,0,25,0.0,2239.95,10.0,晴れ
2023-02-22 17:00:00+09:00,350,28,28,0,0,2023-02-22 17:00:00,126032,0,,0,34,0,24,0.0,1059.3,10.0,晴れ
2023-02-22 17:30:00+09:00,0,0,0,0,0,2023-02-22 17:30:00,127743,0,,0,33,0,25,0.0,0.0,10.0,晴れ
2023-02-22 18:00:00+09:00,0,0,0,0,0,2023-02-22 18:00:00,120767,0,,0,34,0,25,0.0,0.0,10.0,晴れ
2023-02-22 18:30:00+09:00,0,0,0,0,0,2023-02-22 18:30:00,119130,0,,0,33,0,24,0.0,0.0,10.0,晴れ
2023-02-22 19:00:00+09:00,0,0,0,0,0,2023-02-22 19:00:00,128317,0,,0,34,0,25,0.0,0.0,10.0,晴れ
