,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2022-06-17 14:00:00+09:00,31070,28250,27960,25100,17/6/2022 14:00,0,68919,6,7789.28,21,薄曇
2022-06-17 14:30:00+09:00,28730,26200,25150,23310,17/6/2022 14:30,0,62402,8,7567.67,10,晴れ
2022-06-17 15:00:00+09:00,24010,21930,21660,19890,17/6/2022 15:00,97,45901,9,7213.99,10,晴れ
2022-06-17 15:30:00+09:00,17710,16190,15820,15130,17/6/2022 15:30,1769,26686,10,6055.79,21,薄曇
2022-06-17 16:00:00+09:00,19830,18140,17950,17250,17/6/2022 16:00,0,33708,12,4948.16,21,薄曇
2022-06-17 16:30:00+09:00,14580,13370,13240,12120,17/6/2022 16:30,23,14513,16,4053.98,21,薄曇
2022-06-17 17:00:00+09:00,9780,8920,8700,8010,17/6/2022 17:00,4398,2134,20,3179.19,21,薄曇
2022-06-17 17:30:00+09:00,5040,4610,4520,4230,17/6/2022 17:30,22322,0,20,2309.53,21,薄曇
2022-06-17 18:00:00+09:00,2170,2010,1990,1890,17/6/2022 18:00,29812,0,20,1511.34,21,薄曇
2022-06-17 18:30:00+09:00,620,600,570,460,17/6/2022 18:30,36536,0,36,806.38,22,くもり
2022-06-17 19:00:00+09:00,0,0,0,0,17/6/2022 19:00,28213,0,51,127.4,22,くもり
2022-06-17 19:30:00+09:00,0,0,0,0,17/6/2022 19:30,27241,0,68,0,22,くもり
2022-06-17 20:00:00+09:00,0,0,0,0,17/6/2022 20:00,26090,0,84,0,22,くもり
2022-06-17 20:30:00+09:00,0,0,0,0,17/6/2022 20:30,24235,0,89,0,21,薄曇
2022-06-17 21:00:00+09:00,0,0,0,0,17/6/2022 21:00,22224,0,94,0,21,薄曇
2022-06-17 21:30:00+09:00,0,0,0,0,17/6/2022 21:30,21584,0,70,0,10,晴れ
2022-06-17 22:00:00+09:00,0,0,0,0,17/6/2022 22:00,21653,0,45,0,10,晴れ
2022-06-17 22:30:00+09:00,0,0,0,0,17/6/2022 22:30,21587,0,27,0,10,晴れ
2022-06-17 23:00:00+09:00,0,0,0,0,17/6/2022 23:00,21362,0,9,0,10,晴れ
2022-06-17 23:30:00+09:00,0,0,0,0,17/6/2022 23:30,21377,0,20,0,10,晴れ
2022-06-18 00:00:00+09:00,0,0,0,0,18/6/2022 0:00,21419,0,100,0,21,薄曇
2022-06-18 00:30:00+09:00,0,0,0,0,18/6/2022 0:30,21558,0,100,0,21,薄曇
2022-06-18 01:00:00+09:00,0,0,0,0,18/6/2022 1:00,21556,0,92,0,22,くもり
2022-06-18 01:30:00+09:00,0,0,0,0,18/6/2022 1:30,21724,0,100,0,22,くもり
2022-06-18 02:00:00+09:00,0,0,0,0,18/6/2022 2:00,20804,0,100,0,22,くもり
2022-06-18 02:30:00+09:00,0,0,0,0,18/6/2022 2:30,19594,0,100,0,22,くもり
2022-06-18 03:00:00+09:00,0,0,0,0,18/6/2022 3:00,10228,0,100,0,22,くもり
2022-06-18 03:30:00+09:00,0,0,0,0,18/6/2022 3:30,2076,0,100,0,22,くもり
2022-06-18 04:00:00+09:00,0,0,0,0,18/6/2022 4:00,2244,0,100,0,22,くもり
2022-06-18 04:30:00+09:00,0,0,0,0,18/6/2022 4:30,2093,0,100,0,22,くもり
2022-06-18 05:00:00+09:00,80,70,80,70,18/6/2022 5:00,1742,5,100,160.44,22,くもり
2022-06-18 05:30:00+09:00,1550,1440,1410,1310,18/6/2022 5:30,0,3617,100,452.96,22,くもり
2022-06-18 06:00:00+09:00,2300,2120,2120,2020,18/6/2022 6:00,0,6406,100,749.64,22,くもり
2022-06-18 06:30:00+09:00,3680,3390,3360,3150,18/6/2022 6:30,0,11038,100,1045.42,22,くもり
2022-06-18 07:00:00+09:00,5440,4980,4890,4440,18/6/2022 7:00,0,6646,100,1335.22,22,くもり
2022-06-18 07:30:00+09:00,8300,7600,7380,7080,18/6/2022 7:30,0,14027,100,1925.36,22,くもり
2022-06-18 08:00:00+09:00,9260,8470,8440,8120,18/6/2022 8:00,95,17786,100,2846.91,22,くもり
2022-06-18 08:30:00+09:00,2550,2360,2350,2200,18/6/2022 8:30,8411,0,100,3380.48,22,くもり
2022-06-18 09:00:00+09:00,2840,2610,2560,2380,18/6/2022 9:00,14405,0,100,3857.39,22,くもり
2022-06-18 09:30:00+09:00,8130,7430,7240,6480,18/6/2022 9:30,1330,5592,100,4101.36,22,くもり
2022-06-18 10:00:00+09:00,8080,7390,7340,6980,18/6/2022 10:00,1264,5965,100,4285.31,22,くもり
2022-06-18 10:30:00+09:00,2750,2520,2510,2400,18/6/2022 10:30,14798,0,100,4905.46,22,くもり
2022-06-18 11:00:00+09:00,3790,3470,3460,3310,18/6/2022 11:00,11174,0,100,5510.46,22,くもり
2022-06-18 11:30:00+09:00,4400,4010,3960,3790,18/6/2022 11:30,9017,0,100,5575.12,22,くもり
2022-06-18 12:00:00+09:00,6550,5970,5910,5620,18/6/2022 12:00,3185,1693,100,5564.48,22,くもり
2022-06-18 12:30:00+09:00,4130,3790,3760,3580,18/6/2022 12:30,10063,0,100,4925.52,22,くもり
2022-06-18 13:00:00+09:00,3970,3610,3570,3410,18/6/2022 13:00,10893,0,100,4239.04,22,くもり
2022-06-18 13:30:00+09:00,2790,2560,2550,2410,18/6/2022 13:30,14819,0,98,3515.38,22,くもり
2022-06-18 14:00:00+09:00,1570,1440,1430,1350,18/6/2022 14:00,19477,0,100,2830.97,22,くもり
2022-06-18 14:30:00+09:00,770,730,730,680,18/6/2022 14:30,22635,0,100,3010.48,22,くもり
2022-06-18 15:00:00+09:00,3490,3190,3130,2940,18/6/2022 15:00,13332,370,100,3113.67,22,くもり
2022-06-18 15:30:00+09:00,2720,2520,2500,2330,18/6/2022 15:30,14986,0,100,2715.68,22,くもり
2022-06-18 16:00:00+09:00,1540,1450,1450,1360,18/6/2022 16:00,19375,0,100,2306.1,22,くもり
2022-06-18 16:30:00+09:00,2170,1990,1990,1840,18/6/2022 16:30,17025,0,100,1889.71,22,くもり
2022-06-18 17:00:00+09:00,3000,2750,2740,2620,18/6/2022 17:00,14052,0,100,1486.2,22,くもり
2022-06-18 17:30:00+09:00,1870,1730,1730,1640,18/6/2022 17:30,17990,0,95,1049.11,22,くもり
2022-06-18 18:00:00+09:00,3230,3010,2990,2770,18/6/2022 18:00,12937,0,91,660.55,22,くもり
2022-06-18 18:30:00+09:00,1930,1790,1790,1630,18/6/2022 18:30,18292,0,95,536.83,22,くもり
2022-06-18 19:00:00+09:00,110,110,110,100,18/6/2022 19:00,6587,0,100,119.26,22,くもり
2022-06-18 19:30:00+09:00,0,0,0,0,18/6/2022 19:30,2263,0,99,0,22,くもり
2022-06-18 20:00:00+09:00,0,0,0,0,18/6/2022 20:00,2205,0,99,0,21,薄曇
2022-06-18 20:30:00+09:00,0,0,0,0,18/6/2022 20:30,2081,0,71,0,21,薄曇
2022-06-18 21:00:00+09:00,0,0,0,0,18/6/2022 21:00,2062,0,42,0,21,薄曇
2022-06-18 21:30:00+09:00,0,0,0,0,18/6/2022 21:30,2279,0,37,0,21,薄曇
2022-06-18 22:00:00+09:00,0,0,0,0,18/6/2022 22:00,2117,0,31,0,21,薄曇
2022-06-18 22:30:00+09:00,0,0,0,0,18/6/2022 22:30,2064,0,25,0,21,薄曇
2022-06-18 23:00:00+09:00,0,0,0,0,18/6/2022 23:00,2160,0,18,0,21,薄曇
2022-06-18 23:30:00+09:00,0,0,0,0,18/6/2022 23:30,2132,0,12,0,21,薄曇
2022-06-19 00:00:00+09:00,0,0,0,0,19/6/2022 0:00,2195,0,14,0,21,薄曇
2022-06-19 00:30:00+09:00,0,0,0,0,19/6/2022 0:30,2075,0,16,0,10,晴れ
2022-06-19 01:00:00+09:00,0,0,0,0,19/6/2022 1:00,2088,0,14,0,10,晴れ
2022-06-19 01:30:00+09:00,0,0,0,0,19/6/2022 1:30,2177,0,9,0,10,晴れ
2022-06-19 02:00:00+09:00,0,0,0,0,19/6/2022 2:00,2100,0,5,0,10,晴れ
2022-06-19 02:30:00+09:00,0,0,0,0,19/6/2022 2:30,2127,0,6,0,10,晴れ
2022-06-19 03:00:00+09:00,0,0,0,0,19/6/2022 3:00,2093,0,58,0,10,晴れ
2022-06-19 03:30:00+09:00,0,0,0,0,19/6/2022 3:30,2127,0,61,0,10,晴れ
2022-06-19 04:00:00+09:00,0,0,0,0,19/6/2022 4:00,2252,0,21,0,22,くもり
2022-06-19 04:30:00+09:00,0,0,0,0,19/6/2022 4:30,2097,0,64,0,21,薄曇
2022-06-19 05:00:00+09:00,930,860,860,800,19/6/2022 5:00,249,1563,15,404.04,21,薄曇
2022-06-19 05:30:00+09:00,2970,2740,2720,2510,19/6/2022 5:30,0,8930,11,1193.12,21,薄曇
2022-06-19 06:00:00+09:00,4970,4550,4440,3980,19/6/2022 6:00,0,15653,70,2011.45,21,薄曇
2022-06-19 06:30:00+09:00,11110,10210,10120,9710,19/6/2022 6:30,0,37144,59,2773.63,21,薄曇
2022-06-19 07:00:00+09:00,16670,15270,15190,14390,19/6/2022 7:00,0,52985,97,3503.89,21,薄曇
2022-06-19 07:30:00+09:00,20830,19070,18930,18080,19/6/2022 7:30,0,67855,100,3172.01,22,くもり
2022-06-19 08:00:00+09:00,24150,22060,21890,20050,19/6/2022 8:00,0,78647,100,3709.9,22,くもり
