,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2023-02-04 05:30:00+09:00,0,0,0,0,0,2023-02-04 05:30:00,38265,0,,0,0,0,0,3.0,0.0,21.0,薄曇
2023-02-04 06:00:00+09:00,0,0,0,0,0,2023-02-04 06:00:00,36673,0,,0,0,0,0,2.0,0.0,21.0,薄曇
2023-02-04 06:30:00+09:00,0,2,3,0,0,2023-02-04 06:30:00,41448,0,,0,0,0,0,0.0,0.0,21.0,薄曇
2023-02-04 07:00:00+09:00,1340,53,58,0,0,2023-02-04 07:00:00,66102,0,,0,0,0,0,0.0,443.29,21.0,薄曇
2023-02-04 07:30:00+09:00,5430,101,186,0,0,2023-02-04 07:30:00,62694,0,,0,0,0,0,4.0,1581.42,10.0,晴れ
2023-02-04 08:00:00+09:00,10050,242,365,0,0,2023-02-04 08:00:00,55456,0,,0,0,0,0,5.0,2544.6,10.0,晴れ
2023-02-04 08:30:00+09:00,15330,514,499,0,0,2023-02-04 08:30:00,52017,0,,0,0,0,0,6.0,3461.42,10.0,晴れ
2023-02-04 09:00:00+09:00,20410,615,680,0,0,2023-02-04 09:00:00,49505,0,,0,0,0,0,6.0,4297.39,10.0,晴れ
2023-02-04 09:30:00+09:00,25020,821,917,0,0,2023-02-04 09:30:00,53931,0,,0,303,0,25,0.0,5142.7,10.0,晴れ
2023-02-04 10:00:00+09:00,28270,1017,1047,0,0,2023-02-04 10:00:00,39771,0,,0,42,0,27,0.0,5904.94,10.0,晴れ
2023-02-04 10:30:00+09:00,30820,1121,1144,0,0,2023-02-04 10:30:00,44721,0,,0,31,0,25,0.0,6461.04,10.0,晴れ
2023-02-04 11:00:00+09:00,32890,1202,1226,0,0,2023-02-04 11:00:00,43060,0,,0,25,0,26,0.0,6882.59,10.0,晴れ
2023-02-04 11:30:00+09:00,33570,1227,1251,0,0,2023-02-04 11:30:00,38590,0,,0,26,0,26,0.0,6862.77,10.0,晴れ
2023-02-04 12:00:00+09:00,32720,1195,1218,0,0,2023-02-04 12:00:00,40335,0,,0,25,0,25,0.0,6684.76,10.0,晴れ
2023-02-04 12:30:00+09:00,31020,1128,1154,0,0,2023-02-04 12:30:00,45064,0,,0,26,0,26,0.0,5981.68,10.0,晴れ
2023-02-04 13:00:00+09:00,28610,1041,1067,0,0,2023-02-04 13:00:00,36766,0,,0,38,0,26,1.0,5178.81,21.0,薄曇
2023-02-04 13:30:00+09:00,25700,934,959,0,0,2023-02-04 13:30:00,40847,0,,0,28,0,25,38.0,5235.82,21.0,薄曇
2023-02-04 14:00:00+09:00,22290,805,829,0,0,2023-02-04 14:00:00,45429,0,,0,25,0,26,37.0,5123.54,10.0,晴れ
2023-02-04 14:30:00+09:00,15640,576,592,0,0,2023-02-04 14:30:00,53939,0,,0,26,0,26,45.0,4351.47,21.0,薄曇
2023-02-04 15:00:00+09:00,10410,393,403,0,0,2023-02-04 15:00:00,57084,0,,0,25,0,25,52.0,3529.37,21.0,薄曇
2023-02-04 15:30:00+09:00,4000,156,162,0,0,2023-02-04 15:30:00,62506,0,,0,26,0,26,54.0,2647.45,21.0,薄曇
2023-02-04 16:00:00+09:00,2420,96,99,0,0,2023-02-04 16:00:00,68514,0,,0,25,0,25,55.0,1780.58,21.0,薄曇
2023-02-04 16:30:00+09:00,1040,47,49,0,0,2023-02-04 16:30:00,72942,0,,0,25,0,26,40.0,1046.3,21.0,薄曇
2023-02-04 17:00:00+09:00,10,4,4,0,0,2023-02-04 17:00:00,69759,0,,0,25,0,25,26.0,222.38,21.0,薄曇
2023-02-04 17:30:00+09:00,0,0,0,0,0,2023-02-04 17:30:00,66374,0,,0,26,0,26,21.0,0.0,10.0,晴れ
2023-02-04 18:00:00+09:00,0,0,0,0,0,2023-02-04 18:00:00,68391,0,,0,25,0,25,17.0,0.0,10.0,晴れ
2023-02-04 18:30:00+09:00,0,0,0,0,0,2023-02-04 18:30:00,69322,0,,0,25,0,25,13.0,0.0,10.0,晴れ
2023-02-04 19:00:00+09:00,0,0,0,0,0,2023-02-04 19:00:00,64360,0,,0,25,0,26,10.0,0.0,10.0,晴れ
2023-02-04 19:30:00+09:00,0,0,0,0,0,2023-02-04 19:30:00,66446,0,,0,26,0,25,8.0,0.0,10.0,晴れ
2023-02-04 20:00:00+09:00,0,0,0,0,0,2023-02-04 20:00:00,69006,0,,0,25,0,25,6.0,0.0,10.0,晴れ
2023-02-04 20:30:00+09:00,0,0,0,0,0,2023-02-04 20:30:00,65083,0,,0,25,0,26,7.0,0.0,10.0,晴れ
2023-02-04 21:00:00+09:00,0,0,0,0,0,2023-02-04 21:00:00,65168,0,,0,25,0,25,8.0,0.0,10.0,晴れ
2023-02-04 21:30:00+09:00,0,0,0,0,0,2023-02-04 21:30:00,50820,0,,0,25,0,25,5.0,0.0,10.0,晴れ
2023-02-04 22:00:00+09:00,0,0,0,0,0,2023-02-04 22:00:00,40241,0,,869,1,754,1,2.0,0.0,10.0,晴れ
2023-02-04 22:30:00+09:00,0,0,0,0,0,2023-02-04 22:30:00,43797,0,,18,20,12,20,2.0,0.0,10.0,晴れ
2023-02-04 23:00:00+09:00,0,0,0,0,0,2023-02-04 23:00:00,39921,0,,128,1,0,19,1.0,0.0,10.0,晴れ
2023-02-04 23:30:00+09:00,0,0,0,0,0,2023-02-04 23:30:00,32526,0,,0,0,0,0,2.0,0.0,10.0,晴れ
2023-02-05 00:00:00+09:00,0,0,0,0,0,2023-02-05 00:00:00,35963,0,,0,25,0,25,0.0,0.0,21.0,薄曇
2023-02-05 00:30:00+09:00,0,0,0,0,0,2023-02-05 00:30:00,33625,0,,0,1,126,1,0.0,0.0,21.0,薄曇
2023-02-05 01:00:00+09:00,0,0,0,0,0,2023-02-05 01:00:00,30243,0,,0,0,0,0,5.0,0.0,10.0,晴れ
2023-02-05 01:30:00+09:00,0,0,0,0,0,2023-02-05 01:30:00,31300,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 02:00:00+09:00,0,0,0,0,0,2023-02-05 02:00:00,30772,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 02:30:00+09:00,0,0,0,0,0,2023-02-05 02:30:00,29307,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 03:00:00+09:00,0,0,0,0,0,2023-02-05 03:00:00,28990,0,,90,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 03:30:00+09:00,0,0,0,0,0,2023-02-05 03:30:00,29042,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 04:00:00+09:00,0,0,0,0,0,2023-02-05 04:00:00,28865,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 04:30:00+09:00,0,0,0,0,0,2023-02-05 04:30:00,33233,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 05:00:00+09:00,0,0,0,0,0,2023-02-05 05:00:00,31923,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 05:30:00+09:00,0,0,0,0,0,2023-02-05 05:30:00,37598,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 06:00:00+09:00,0,0,0,0,0,2023-02-05 06:00:00,35816,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 06:30:00+09:00,0,5,5,0,0,2023-02-05 06:30:00,43634,0,,0,0,0,0,0.0,0.0,10.0,晴れ
2023-02-05 07:00:00+09:00,1630,31,37,0,0,2023-02-05 07:00:00,64569,0,,0,0,0,0,0.0,637.57,10.0,晴れ
2023-02-05 07:30:00+09:00,5960,54,188,0,0,2023-02-05 07:30:00,65553,0,,0,0,0,0,0.0,1764.32,10.0,晴れ
2023-02-05 08:00:00+09:00,11270,239,404,0,0,2023-02-05 08:00:00,53437,0,,0,0,0,0,0.0,2821.4,10.0,晴れ
2023-02-05 08:30:00+09:00,16830,552,548,0,0,2023-02-05 08:30:00,47842,0,,0,0,0,0,0.0,3822.53,10.0,晴れ
2023-02-05 09:00:00+09:00,21110,636,726,0,0,2023-02-05 09:00:00,49090,0,,0,0,0,0,0.0,4733.52,10.0,晴れ
2023-02-05 09:30:00+09:00,26110,869,954,0,0,2023-02-05 09:30:00,47321,0,,0,0,0,233,0.0,5564.55,10.0,晴れ
2023-02-05 10:00:00+09:00,29930,1075,1100,0,0,2023-02-05 10:00:00,41452,0,,0,0,0,34,0.0,6225.28,10.0,晴れ
2023-02-05 10:30:00+09:00,32600,1183,1204,0,0,2023-02-05 10:30:00,45026,0,,0,25,0,34,0.0,6746.63,10.0,晴れ
2023-02-05 11:00:00+09:00,34200,1236,1258,0,0,2023-02-05 11:00:00,42088,0,,0,26,0,25,0.0,7119.7,10.0,晴れ
2023-02-05 11:30:00+09:00,34780,1260,1282,0,0,2023-02-05 11:30:00,37200,0,,0,26,0,27,0.0,7338.08,10.0,晴れ
2023-02-05 12:00:00+09:00,34390,1248,1270,0,0,2023-02-05 12:00:00,35983,0,,0,25,0,26,0.0,7398.05,10.0,晴れ
2023-02-05 12:30:00+09:00,33120,1204,1228,0,0,2023-02-05 12:30:00,36618,0,,0,26,0,26,0.0,7298.57,10.0,晴れ
2023-02-05 13:00:00+09:00,31170,1134,1159,0,0,2023-02-05 13:00:00,34178,0,,0,25,0,25,0.0,7041.36,10.0,晴れ
2023-02-05 13:30:00+09:00,28130,1022,1048,0,0,2023-02-05 13:30:00,42202,0,,0,24,0,26,1.0,6630.81,10.0,晴れ
2023-02-05 14:00:00+09:00,24300,880,908,0,0,2023-02-05 14:00:00,44257,0,,0,22,0,25,1.0,6073.95,10.0,晴れ
2023-02-05 14:30:00+09:00,19320,708,729,0,0,2023-02-05 14:30:00,48696,0,,0,23,0,25,3.0,5380.3,10.0,晴れ
2023-02-05 15:00:00+09:00,13490,512,513,0,0,2023-02-05 15:00:00,56278,0,,0,23,0,26,4.0,4561.73,10.0,晴れ
2023-02-05 15:30:00+09:00,8010,317,330,0,0,2023-02-05 15:30:00,63657,0,,0,20,0,25,7.0,3589.45,10.0,晴れ
2023-02-05 16:00:00+09:00,3530,146,147,0,0,2023-02-05 16:00:00,61749,0,,0,22,0,26,10.0,2538.3,10.0,晴れ
2023-02-05 16:30:00+09:00,550,32,33,0,0,2023-02-05 16:30:00,68573,0,,0,24,0,25,15.0,1430.58,10.0,晴れ
2023-02-05 17:00:00+09:00,0,2,3,0,0,2023-02-05 17:00:00,70674,0,,0,26,0,25,20.0,319.95,10.0,晴れ
2023-02-05 17:30:00+09:00,0,0,0,0,0,2023-02-05 17:30:00,68301,0,,0,25,0,26,25.0,0.0,10.0,晴れ
2023-02-05 18:00:00+09:00,0,0,0,0,0,2023-02-05 18:00:00,70326,0,,0,26,0,25,30.0,0.0,10.0,晴れ
2023-02-05 18:30:00+09:00,0,0,0,0,0,2023-02-05 18:30:00,67652,0,,0,25,0,25,34.0,0.0,10.0,晴れ
2023-02-05 19:00:00+09:00,0,0,0,0,0,2023-02-05 19:00:00,62926,0,,0,1556,0,25,37.0,0.0,10.0,晴れ
2023-02-05 19:30:00+09:00,0,0,0,0,0,2023-02-05 19:30:00,64237,0,,0,1614,0,26,38.0,0.0,21.0,薄曇
2023-02-05 20:00:00+09:00,0,0,0,0,0,2023-02-05 20:00:00,64848,0,,0,1619,0,25,40.0,0.0,21.0,薄曇
2023-02-05 20:30:00+09:00,0,0,0,0,0,2023-02-05 20:30:00,64274,0,,0,1385,0,25,40.0,0.0,21.0,薄曇
2023-02-05 21:00:00+09:00,0,0,0,0,0,2023-02-05 21:00:00,59798,0,,0,8,0,25,41.0,0.0,21.0,薄曇
2023-02-05 21:30:00+09:00,0,0,0,0,0,2023-02-05 21:30:00,51865,0,,0,7,0,25,39.0,0.0,21.0,薄曇
2023-02-05 22:00:00+09:00,0,0,0,0,0,2023-02-05 22:00:00,37710,0,,882,1,853,1,36.0,0.0,21.0,薄曇
2023-02-05 22:30:00+09:00,0,0,0,0,0,2023-02-05 22:30:00,35833,0,,921,0,156,0,33.0,0.0,21.0,薄曇
2023-02-05 23:00:00+09:00,0,0,0,0,0,2023-02-05 23:00:00,35957,0,,921,0,0,0,29.0,0.0,21.0,薄曇
2023-02-05 23:30:00+09:00,0,0,0,0,0,2023-02-05 23:30:00,33558,0,,922,0,0,0,23.0,0.0,10.0,晴れ
2023-02-06 00:00:00+09:00,0,0,0,0,0,2023-02-06 00:00:00,35764,0,,32,28,0,25,0.0,0.0,10.0,晴れ
2023-02-06 00:30:00+09:00,0,0,0,0,0,2023-02-06 00:30:00,36247,0,,887,1,0,10,0.0,0.0,10.0,晴れ
2023-02-06 01:00:00+09:00,0,0,0,0,0,2023-02-06 01:00:00,30107,0,,923,0,0,8,0.0,0.0,10.0,晴れ
2023-02-06 01:30:00+09:00,0,0,0,0,0,2023-02-06 01:30:00,32054,0,,922,0,0,9,0.0,0.0,10.0,晴れ
2023-02-06 02:00:00+09:00,0,0,0,0,0,2023-02-06 02:00:00,30795,0,,437,0,0,8,0.0,0.0,10.0,晴れ
2023-02-06 02:30:00+09:00,0,0,0,0,0,2023-02-06 02:30:00,28312,0,,0,0,0,9,0.0,0.0,10.0,晴れ
2023-02-06 03:00:00+09:00,0,0,0,0,0,2023-02-06 03:00:00,27642,0,,0,0,0,9,0.0,0.0,10.0,晴れ
2023-02-06 03:30:00+09:00,0,0,0,0,0,2023-02-06 03:30:00,26750,0,,0,0,0,8,0.0,0.0,10.0,晴れ
2023-02-06 04:00:00+09:00,0,0,0,0,0,2023-02-06 04:00:00,26902,0,,0,0,0,9,0.0,0.0,10.0,晴れ
2023-02-06 04:30:00+09:00,0,0,0,0,0,2023-02-06 04:30:00,30905,0,,0,0,0,9,0.0,0.0,10.0,晴れ
2023-02-06 05:00:00+09:00,0,0,0,0,0,2023-02-06 05:00:00,28247,0,,0,0,0,8,0.0,0.0,10.0,晴れ
2023-02-06 05:30:00+09:00,0,0,0,0,0,2023-02-06 05:30:00,36071,0,,0,0,0,9,0.0,0.0,10.0,晴れ
2023-02-06 06:00:00+09:00,0,0,0,0,0,2023-02-06 06:00:00,36039,0,,0,0,0,8,0.0,0.0,10.0,晴れ
2023-02-06 06:30:00+09:00,0,6,7,0,0,2023-02-06 06:30:00,39347,0,,0,0,0,9,0.0,0.0,10.0,晴れ
2023-02-06 07:00:00+09:00,2270,44,54,0,0,2023-02-06 07:00:00,65128,0,,0,0,0,8,0.0,673.69,10.0,晴れ
2023-02-06 07:30:00+09:00,7020,76,226,0,0,2023-02-06 07:30:00,61708,0,,0,0,0,9,0.0,1823.06,10.0,晴れ
2023-02-06 08:00:00+09:00,12420,291,449,0,0,2023-02-06 08:00:00,54703,0,,0,0,0,9,0.0,2909.02,10.0,晴れ
2023-02-06 08:30:00+09:00,17540,590,575,0,0,2023-02-06 08:30:00,49792,0,,0,0,0,888,0.0,3912.97,10.0,晴れ
2023-02-06 09:00:00+09:00,21810,682,760,0,0,2023-02-06 09:00:00,55330,0,,0,590,0,61,0.0,4817.75,10.0,晴れ
2023-02-06 09:30:00+09:00,26130,856,956,0,0,2023-02-06 09:30:00,46739,0,,0,251,0,32,0.0,5607.86,10.0,晴れ
2023-02-06 10:00:00+09:00,29920,1073,1097,0,0,2023-02-06 10:00:00,42913,0,,0,42,0,35,0.0,6269.8,10.0,晴れ
2023-02-06 10:30:00+09:00,32500,1166,1188,0,0,2023-02-06 10:30:00,41542,0,,0,34,0,33,0.0,6792.23,10.0,晴れ
2023-02-06 11:00:00+09:00,33530,1202,1226,0,0,2023-02-06 11:00:00,39414,0,,0,33,0,33,0.0,7166.21,10.0,晴れ
2023-02-06 11:30:00+09:00,34670,1249,1272,0,0,2023-02-06 11:30:00,38614,0,,0,34,0,34,0.0,7385.36,10.0,晴れ
2023-02-06 12:00:00+09:00,34760,1252,1273,0,0,2023-02-06 12:00:00,40854,0,,0,34,0,33,0.0,7445.91,10.0,晴れ
2023-02-06 12:30:00+09:00,33040,1195,1219,0,0,2023-02-06 12:30:00,37181,0,,0,33,0,34,0.0,7346.83,10.0,晴れ
2023-02-06 13:00:00+09:00,31060,1125,1149,0,0,2023-02-06 13:00:00,37867,0,,0,26,0,33,0.0,7089.82,10.0,晴れ
2023-02-06 13:30:00+09:00,27960,1010,1033,0,0,2023-02-06 13:30:00,40466,0,,0,25,0,33,11.0,6679.28,10.0,晴れ
2023-02-06 14:00:00+09:00,22730,821,845,0,0,2023-02-06 14:00:00,53693,0,,0,25,0,33,23.0,6122.22,10.0,晴れ
2023-02-06 14:30:00+09:00,19010,693,714,0,0,2023-02-06 14:30:00,51248,0,,0,25,0,33,24.0,5428.18,10.0,晴れ
2023-02-06 15:00:00+09:00,13150,501,503,0,0,2023-02-06 15:00:00,53434,0,,0,27,0,33,24.0,4577.39,10.0,晴れ
2023-02-06 15:30:00+09:00,6460,252,262,0,0,2023-02-06 15:30:00,65531,0,,0,26,0,33,26.0,3551.19,10.0,晴れ
2023-02-06 16:00:00+09:00,3940,155,160,0,0,2023-02-06 16:00:00,63117,0,,0,25,0,33,28.0,2487.54,10.0,晴れ
2023-02-06 16:30:00+09:00,1260,58,60,0,0,2023-02-06 16:30:00,69193,0,,0,25,0,33,37.0,1408.61,10.0,晴れ
2023-02-06 17:00:00+09:00,0,2,2,0,0,2023-02-06 17:00:00,70076,0,,0,25,0,33,47.0,341.82,10.0,晴れ
2023-02-06 17:30:00+09:00,0,0,0,0,0,2023-02-06 17:30:00,69444,0,,0,25,0,33,56.0,0.0,10.0,晴れ
2023-02-06 18:00:00+09:00,0,0,0,0,0,2023-02-06 18:00:00,69554,0,,0,25,0,33,66.0,0.0,10.0,晴れ
2023-02-06 18:30:00+09:00,0,0,0,0,0,2023-02-06 18:30:00,66169,0,,0,25,0,33,68.0,0.0,10.0,晴れ
2023-02-06 19:00:00+09:00,0,0,0,0,0,2023-02-06 19:00:00,69565,0,,0,26,0,33,69.0,0.0,21.0,薄曇
2023-02-06 19:30:00+09:00,0,0,0,0,0,2023-02-06 19:30:00,69496,0,,0,30,0,33,72.0,0.0,21.0,薄曇
2023-02-06 20:00:00+09:00,0,0,0,0,0,2023-02-06 20:00:00,66062,0,,0,32,0,33,75.0,0.0,22.0,くもり
2023-02-06 20:30:00+09:00,0,0,0,0,0,2023-02-06 20:30:00,64282,0,,0,33,0,33,75.0,0.0,21.0,薄曇
2023-02-06 21:00:00+09:00,0,0,0,0,0,2023-02-06 21:00:00,60803,0,,0,33,0,33,75.0,0.0,21.0,薄曇
2023-02-06 21:30:00+09:00,0,0,0,0,0,2023-02-06 21:30:00,53305,0,,0,33,891,1,69.0,0.0,22.0,くもり
2023-02-06 22:00:00+09:00,0,0,0,0,0,2023-02-06 22:00:00,38111,0,,890,1,780,0,62.0,0.0,22.0,くもり
2023-02-06 22:30:00+09:00,0,0,0,0,0,2023-02-06 22:30:00,38315,0,,672,0,52,0,68.0,0.0,22.0,くもり
2023-02-06 23:00:00+09:00,0,0,0,0,0,2023-02-06 23:00:00,34572,0,,0,0,0,0,73.0,0.0,22.0,くもり
2023-02-06 23:30:00+09:00,0,0,0,0,0,2023-02-06 23:30:00,32312,0,,0,0,0,0,64.0,0.0,22.0,くもり
2023-02-07 00:00:00+09:00,0,0,0,0,0,2023-02-07 00:00:00,33837,0,,0,0,0,0,79.0,0.0,22.0,くもり
2023-02-07 00:30:00+09:00,0,0,0,0,0,2023-02-07 00:30:00,33969,0,,0,0,0,0,93.0,0.0,22.0,くもり
2023-02-07 01:00:00+09:00,0,0,0,0,0,2023-02-07 01:00:00,29623,0,,0,0,0,0,79.0,0.0,22.0,くもり
2023-02-07 01:30:00+09:00,0,0,0,0,0,2023-02-07 01:30:00,31066,0,,0,0,0,0,80.0,0.0,22.0,くもり
2023-02-07 02:00:00+09:00,0,0,0,0,0,2023-02-07 02:00:00,32111,0,,0,0,0,0,39.0,0.0,22.0,くもり
2023-02-07 02:30:00+09:00,0,0,0,0,0,2023-02-07 02:30:00,27767,0,,0,0,0,0,21.0,0.0,22.0,くもり
2023-02-07 03:00:00+09:00,0,0,0,0,0,2023-02-07 03:00:00,28316,0,,0,0,0,0,53.0,0.0,22.0,くもり
2023-02-07 03:30:00+09:00,0,0,0,0,0,2023-02-07 03:30:00,29926,0,,0,0,0,0,100.0,0.0,22.0,くもり
2023-02-07 04:00:00+09:00,0,0,0,0,0,2023-02-07 04:00:00,27473,0,,0,0,0,0,99.0,0.0,22.0,くもり
2023-02-07 04:30:00+09:00,0,0,0,0,0,2023-02-07 04:30:00,30547,0,,0,0,0,0,88.0,0.0,21.0,薄曇
2023-02-07 05:00:00+09:00,0,0,0,0,0,2023-02-07 05:00:00,30707,0,,0,0,0,0,88.0,0.0,22.0,くもり
2023-02-07 05:30:00+09:00,0,0,0,0,0,2023-02-07 05:30:00,27116,0,,0,0,0,0,54.0,0.0,22.0,くもり
2023-02-07 06:00:00+09:00,0,0,0,0,0,2023-02-07 06:00:00,29579,0,,0,0,0,0,71.0,0.0,22.0,くもり
2023-02-07 06:30:00+09:00,0,0,0,0,0,2023-02-07 06:30:00,30209,0,,0,0,0,0,75.0,0.0,22.0,くもり
2023-02-07 07:00:00+09:00,690,41,41,0,0,2023-02-07 07:00:00,27021,0,,0,0,0,0,91.0,250.35,22.0,くもり
2023-02-07 07:30:00+09:00,4400,169,174,0,0,2023-02-07 07:30:00,23422,0,,0,0,0,0,86.0,1363.81,21.0,薄曇
2023-02-07 08:00:00+09:00,11550,378,426,0,0,2023-02-07 08:00:00,18261,0,,0,0,0,0,64.0,2399.56,21.0,薄曇
2023-02-07 08:30:00+09:00,10180,367,384,0,0,2023-02-07 08:30:00,18380,0,,0,0,0,0,24.0,3184.35,21.0,薄曇
2023-02-07 09:00:00+09:00,8590,279,313,0,0,2023-02-07 09:00:00,22083,53,,5,23,4,26,28.0,3874.09,21.0,薄曇
2023-02-07 09:30:00+09:00,15120,548,570,0,0,2023-02-07 09:30:00,13897,17,,0,26,0,26,31.0,4419.17,21.0,薄曇
2023-02-07 10:00:00+09:00,4500,259,258,0,0,2023-02-07 10:00:00,26542,23,,40,31,40,33,25.0,4841.74,21.0,薄曇
2023-02-07 10:30:00+09:00,6330,187,191,0,0,2023-02-07 10:30:00,26223,123,,18,30,18,32,25.0,5167.68,21.0,薄曇
2023-02-07 11:00:00+09:00,5940,186,194,0,0,2023-02-07 11:00:00,25430,63,,19,26,20,30,77.0,5370.12,21.0,薄曇
2023-02-07 11:30:00+09:00,7400,354,363,0,0,2023-02-07 11:30:00,22533,153,,44,26,44,30,61.0,5445.25,21.0,薄曇
2023-02-07 12:00:00+09:00,19880,721,708,0,0,2023-02-07 12:00:00,11204,87,,9,21,9,27,93.0,5400.45,21.0,薄曇
2023-02-07 12:30:00+09:00,12610,430,440,0,0,2023-02-07 12:30:00,19956,195,,9,27,10,29,100.0,5645.36,21.0,薄曇
2023-02-07 13:00:00+09:00,2550,70,74,0,0,2023-02-07 13:00:00,28115,56,,42,27,42,31,100.0,5736.27,21.0,薄曇
2023-02-07 13:30:00+09:00,17460,680,698,0,0,2023-02-07 13:30:00,15783,9,,0,18,0,26,28.0,5325.09,21.0,薄曇
2023-02-07 14:00:00+09:00,15070,605,622,0,0,2023-02-07 14:00:00,16069,82,,0,17,0,26,42.0,4811.3,21.0,薄曇
2023-02-07 14:30:00+09:00,12490,506,522,0,0,2023-02-07 14:30:00,18179,0,,0,18,0,26,38.0,4669.48,10.0,晴れ
2023-02-07 15:00:00+09:00,10950,448,459,0,0,2023-02-07 15:00:00,20810,0,,0,18,0,25,33.0,4310.1,10.0,晴れ
2023-02-07 15:30:00+09:00,5360,226,232,0,0,2023-02-07 15:30:00,27008,0,,0,18,0,26,61.0,3412.61,10.0,晴れ
2023-02-07 16:00:00+09:00,2470,111,114,0,0,2023-02-07 16:00:00,29501,0,,0,24,0,26,90.0,2446.55,10.0,晴れ
2023-02-07 16:30:00+09:00,420,33,34,0,0,2023-02-07 16:30:00,33847,0,,0,25,0,25,64.0,1318.38,10.0,晴れ
2023-02-07 17:00:00+09:00,0,1,1,0,0,2023-02-07 17:00:00,35521,0,,0,26,0,26,38.0,322.32,21.0,薄曇
2023-02-07 17:30:00+09:00,0,0,0,0,0,2023-02-07 17:30:00,32679,0,,0,25,0,25,62.0,0.0,21.0,薄曇
2023-02-07 18:00:00+09:00,0,0,0,0,0,2023-02-07 18:00:00,31729,0,,0,26,0,26,86.0,0.0,22.0,くもり
2023-02-07 18:30:00+09:00,0,0,0,0,0,2023-02-07 18:30:00,34969,0,,0,25,0,25,75.0,0.0,22.0,くもり
2023-02-07 19:00:00+09:00,0,0,0,0,0,2023-02-07 19:00:00,31897,0,,0,26,0,26,65.0,0.0,22.0,くもり
2023-02-07 19:30:00+09:00,0,0,0,0,0,2023-02-07 19:30:00,29997,0,,0,25,0,26,73.0,0.0,22.0,くもり
2023-02-07 20:00:00+09:00,0,0,0,0,0,2023-02-07 20:00:00,31272,0,,0,26,0,25,82.0,0.0,22.0,くもり
2023-02-07 20:30:00+09:00,0,0,0,0,0,2023-02-07 20:30:00,29367,0,,0,25,0,25,88.0,0.0,22.0,くもり
2023-02-07 21:00:00+09:00,0,0,0,0,0,2023-02-07 21:00:00,30288,0,,0,26,0,26,95.0,0.0,22.0,くもり
2023-02-07 21:30:00+09:00,0,0,0,0,0,2023-02-07 21:30:00,31813,0,,0,25,0,25,92.0,0.0,22.0,くもり
2023-02-07 22:00:00+09:00,0,0,0,0,0,2023-02-07 22:00:00,32581,0,,627,1,624,1,90.0,0.0,22.0,くもり
2023-02-07 22:30:00+09:00,0,0,0,0,0,2023-02-07 22:30:00,35837,0,,0,0,0,0,89.0,0.0,22.0,くもり
2023-02-07 23:00:00+09:00,0,0,0,0,0,2023-02-07 23:00:00,32976,0,,0,0,0,0,87.0,0.0,22.0,くもり
2023-02-07 23:30:00+09:00,0,0,0,0,0,2023-02-07 23:30:00,29889,0,,0,0,0,0,84.0,0.0,22.0,くもり
2023-02-08 00:00:00+09:00,0,0,0,0,0,2023-02-08 00:00:00,31979,0,,0,0,0,0,37.0,0.0,22.0,くもり
2023-02-08 00:30:00+09:00,0,0,0,0,0,2023-02-08 00:30:00,31737,0,,0,0,0,0,43.0,0.0,22.0,くもり
2023-02-08 01:00:00+09:00,0,0,0,0,0,2023-02-08 01:00:00,29154,0,,0,0,0,0,35.0,0.0,22.0,くもり
2023-02-08 01:30:00+09:00,0,0,0,0,0,2023-02-08 01:30:00,32021,0,,0,0,0,0,54.0,0.0,22.0,くもり
2023-02-08 02:00:00+09:00,0,0,0,0,0,2023-02-08 02:00:00,30069,0,,0,0,0,0,62.0,0.0,22.0,くもり
2023-02-08 02:30:00+09:00,0,0,0,0,0,2023-02-08 02:30:00,30924,0,,0,0,0,0,72.0,0.0,22.0,くもり
2023-02-08 03:00:00+09:00,0,0,0,0,0,2023-02-08 03:00:00,28585,0,,0,0,0,0,76.0,0.0,22.0,くもり
2023-02-08 03:30:00+09:00,0,0,0,0,0,2023-02-08 03:30:00,30148,0,,0,0,0,0,22.0,0.0,22.0,くもり
2023-02-08 04:00:00+09:00,0,0,0,0,0,2023-02-08 04:00:00,28570,0,,0,0,0,0,23.0,0.0,22.0,くもり
2023-02-08 04:30:00+09:00,0,0,0,0,0,2023-02-08 04:30:00,30099,0,,0,0,0,0,42.0,0.0,22.0,くもり
2023-02-08 05:00:00+09:00,0,0,0,0,0,2023-02-08 05:00:00,33107,0,,0,0,0,0,47.0,0.0,22.0,くもり
