,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-03-05 20:30:00+09:00,0,0,0,0,0,5/3/2022 20:30,72862,0,,,,,,,,,,72862,0,
2022-03-05 21:00:00+09:00,0,0,0,0,0,5/3/2022 21:00,69048,0,,,,,,,,,,69048,0,
2022-03-05 21:30:00+09:00,0,0,0,0,0,5/3/2022 21:30,60661,0,,,,,,,,,,60661,0,
2022-03-05 22:00:00+09:00,0,0,0,0,0,5/3/2022 22:00,43613,0,,,,,,,,,,43613,0,
2022-03-05 22:30:00+09:00,0,0,0,0,0,5/3/2022 22:30,39178,0,,,,,,,,,,39178,0,
2022-03-05 23:00:00+09:00,0,0,0,0,0,5/3/2022 23:00,36634,0,,,,,,,,,,36634,0,
2022-03-05 23:30:00+09:00,0,0,0,0,0,5/3/2022 23:30,35122,0,,,,,,,,,,35122,0,
2022-03-06 00:00:00+09:00,0,0,0,0,0,6/3/2022 0:00,36153,0,,,,,,,,,,36153,0,
2022-03-06 00:30:00+09:00,0,0,0,0,0,6/3/2022 0:30,33797,0,,,,,,,,,,33797,0,
2022-03-06 01:00:00+09:00,0,0,0,0,0,6/3/2022 1:00,31435,0,,,,,,,,,,31435,0,
2022-03-06 01:30:00+09:00,0,0,0,0,0,6/3/2022 1:30,34263,0,,,,,,,,,,34263,0,
2022-03-06 02:00:00+09:00,0,0,0,0,0,6/3/2022 2:00,31726,0,,,,,,,,,,31726,0,
2022-03-06 02:30:00+09:00,0,0,0,0,0,6/3/2022 2:30,29951,0,,,,,,,,,,29951,0,
2022-03-06 03:00:00+09:00,0,0,0,0,0,6/3/2022 3:00,30563,0,,,,,,,,,,30563,0,
2022-03-06 03:30:00+09:00,0,0,0,0,0,6/3/2022 3:30,31408,0,,,,,,,,,,31408,0,
2022-03-06 04:00:00+09:00,0,0,0,0,0,6/3/2022 4:00,31059,0,,,,,,,,,,31059,0,
2022-03-06 04:30:00+09:00,0,0,0,0,0,6/3/2022 4:30,32667,0,,,,,,,,,,32667,0,
2022-03-06 05:00:00+09:00,0,0,0,0,0,6/3/2022 5:00,39955,0,,,,,,,,,,39955,0,
2022-03-06 05:30:00+09:00,0,0,0,0,0,6/3/2022 5:30,43188,0,,,,,,,,,,43188,0,
2022-03-06 06:00:00+09:00,10,7,8,0,0,6/3/2022 6:00,41969,0,,,,,,,,,,41969,25,
2022-03-06 06:30:00+09:00,1970,41,56,0,0,6/3/2022 6:30,54067,0,,,,,,,,,,54067,2067,
2022-03-06 07:00:00+09:00,6490,74,210,0,0,6/3/2022 7:00,68264,0,,,,,,,,,,68264,6774,
2022-03-06 07:30:00+09:00,12220,347,377,0,0,6/3/2022 7:30,59214,0,,,,,,,,,,59214,12944,
2022-03-06 08:00:00+09:00,18170,528,620,0,0,6/3/2022 8:00,54475,0,,,,,,,,,,54475,19318,
2022-03-06 08:30:00+09:00,23680,740,879,0,0,6/3/2022 8:30,46798,0,,,,,,,,,,46798,25299,
2022-03-06 09:00:00+09:00,28920,992,1086,0,0,6/3/2022 9:00,48228,0,,,,,,,,,,48228,30998,
2022-03-06 09:30:00+09:00,33570,1163,1251,0,0,6/3/2022 9:30,50021,0,,,,,,,,,,50021,35984,
2022-03-06 10:00:00+09:00,36990,1280,1371,0,0,6/3/2022 10:00,40899,0,,,,,,,,,,40899,39641,
2022-03-06 10:30:00+09:00,39470,1362,1458,0,0,6/3/2022 10:30,41106,0,,,,,,,,,,41106,42290,
2022-03-06 11:00:00+09:00,42220,1458,1550,0,0,6/3/2022 11:00,36615,0,,,,,,,,,,36615,45228,
2022-03-06 11:30:00+09:00,43750,1513,1598,0,0,6/3/2022 11:30,38949,0,,,,,,,,,,38949,46861,
2022-03-06 12:00:00+09:00,44180,1526,1628,0,0,6/3/2022 12:00,34281,0,,,,,,,,,,34281,47334,
2022-03-06 12:30:00+09:00,42600,1467,1572,0,0,6/3/2022 12:30,36528,0,,,,,,,,,,36528,45639,
2022-03-06 13:00:00+09:00,40210,1381,1486,0,0,6/3/2022 13:00,37472,0,,,,,,,,,,37472,43077,
2022-03-06 13:30:00+09:00,37410,1283,1387,0,0,6/3/2022 13:30,40980,0,,,,,,,,,,40980,40080,
2022-03-06 14:00:00+09:00,31180,1071,1172,0,0,6/3/2022 14:00,49324,0,,,,,,,,,,49324,33423,
2022-03-06 14:30:00+09:00,26710,921,1013,0,0,6/3/2022 14:30,45448,0,,,,,,,,,,45448,28644,
2022-03-06 15:00:00+09:00,18610,657,735,0,0,6/3/2022 15:00,55004,0,,,,,,,,,,55004,20002,
2022-03-06 15:30:00+09:00,16530,592,671,0,0,6/3/2022 15:30,58479,0,,,,,,,,,,58479,17793,
2022-03-06 16:00:00+09:00,9060,338,326,0,0,6/3/2022 16:00,62937,0,,,,,,,,,,62937,9724,
2022-03-06 16:30:00+09:00,4220,153,141,0,0,6/3/2022 16:30,72125,0,,,,,,,,,,72125,4514,
2022-03-06 17:00:00+09:00,790,35,39,0,0,6/3/2022 17:00,73179,0,,,,,,,,,,73179,864,
2022-03-06 17:30:00+09:00,0,2,1,0,0,6/3/2022 17:30,74303,0,,,,,,,,,,74303,3,
2022-03-06 18:00:00+09:00,0,0,0,0,0,6/3/2022 18:00,73639,0,,,,,,,,,,73639,0,
2022-03-06 18:30:00+09:00,0,0,0,0,0,6/3/2022 18:30,75759,0,,,,,,,,,,75759,0,
2022-03-06 19:00:00+09:00,0,0,0,0,0,6/3/2022 19:00,78134,0,,,,,,,,,,78134,0,
2022-03-06 19:30:00+09:00,0,0,0,0,0,6/3/2022 19:30,73811,0,,,,,,,,,,73811,0,
2022-03-06 20:00:00+09:00,0,0,0,0,0,6/3/2022 20:00,73084,0,,,,,,,,,,73084,0,
2022-03-06 20:30:00+09:00,0,0,0,0,0,6/3/2022 20:30,73943,0,,,,,,,,,,73943,0,
2022-03-06 21:00:00+09:00,0,0,0,0,0,6/3/2022 21:00,69902,0,,,,,,,,,,69902,0,
2022-03-06 21:30:00+09:00,0,0,0,0,0,6/3/2022 21:30,58974,0,,,,,,,,,,58974,0,
2022-03-06 22:00:00+09:00,0,0,0,0,0,6/3/2022 22:00,40280,0,,,,,,,,,,40280,0,
2022-03-06 22:30:00+09:00,0,0,0,0,0,6/3/2022 22:30,37952,0,,,,,,,,,,37952,0,
2022-03-06 23:00:00+09:00,0,0,0,0,0,6/3/2022 23:00,35700,0,,,,,,,,,,35700,0,
2022-03-06 23:30:00+09:00,0,0,0,0,0,6/3/2022 23:30,35673,0,,,,,,,,,,35673,0,
2022-03-07 00:00:00+09:00,0,0,0,0,0,7/3/2022 0:00,36699,0,,,,,,,,,,36699,0,
2022-03-07 00:30:00+09:00,0,0,0,0,0,7/3/2022 0:30,31819,0,,,,,,,,,,31819,0,
2022-03-07 01:00:00+09:00,0,0,0,0,0,7/3/2022 1:00,31550,0,,,,,,,,,,31550,0,
2022-03-07 01:30:00+09:00,0,0,0,0,0,7/3/2022 1:30,32323,0,,,,,,,,,,32323,0,
2022-03-07 02:00:00+09:00,0,0,0,0,0,7/3/2022 2:00,31069,0,,,,,,,,,,31069,0,
2022-03-07 02:30:00+09:00,0,0,0,0,0,7/3/2022 2:30,29847,0,,,,,,,,,,29847,0,
2022-03-07 03:00:00+09:00,0,0,0,0,0,7/3/2022 3:00,30926,0,,,,,,,,,,30926,0,
2022-03-07 03:30:00+09:00,0,0,0,0,0,7/3/2022 3:30,29890,0,,,,,,,,,,29890,0,
2022-03-07 04:00:00+09:00,0,0,0,0,0,7/3/2022 4:00,30389,0,,,,,,,,,,30389,0,
2022-03-07 04:30:00+09:00,0,0,0,0,0,7/3/2022 4:30,31522,0,,,,,,,,,,31522,0,
2022-03-07 05:00:00+09:00,0,0,0,0,0,7/3/2022 5:00,31302,0,,,,,,,,,,31302,0,
2022-03-07 05:30:00+09:00,0,0,0,0,0,7/3/2022 5:30,31449,0,,,,,,,,,,31449,0,
2022-03-07 06:00:00+09:00,0,8,8,0,0,7/3/2022 6:00,44514,0,,,,,,,,,,44514,16,
2022-03-07 06:30:00+09:00,1930,43,59,0,0,7/3/2022 6:30,48583,0,,,,,,,,,,48583,2032,
2022-03-07 07:00:00+09:00,6610,100,223,0,0,7/3/2022 7:00,63298,0,,,,,,,,,,63298,6933,
2022-03-07 07:30:00+09:00,11630,362,369,0,0,7/3/2022 7:30,63233,0,,,,,,,,,,63233,12361,
2022-03-07 08:00:00+09:00,17480,548,600,0,0,7/3/2022 8:00,51495,0,,,,,,,,,,51495,18628,
2022-03-07 08:30:00+09:00,24360,801,940,0,0,7/3/2022 8:30,43432,0,,,,,,,,,,43432,26101,
2022-03-07 09:00:00+09:00,30000,1052,1146,0,0,7/3/2022 9:00,46547,0,,,,,,,,,,46547,32198,
2022-03-07 09:30:00+09:00,33980,1202,1285,0,0,7/3/2022 9:30,43527,0,,,,,,,,,,43527,36467,
2022-03-07 10:00:00+09:00,36700,1297,1389,0,0,7/3/2022 10:00,37320,0,,,,,,,,,,37320,39386,
2022-03-07 10:30:00+09:00,38460,1344,1442,0,0,7/3/2022 10:30,39650,0,,,,,,,,,,39650,41246,
2022-03-07 11:00:00+09:00,39080,1366,1474,0,0,7/3/2022 11:00,38467,0,,,,,,,,,,38467,41920,
2022-03-07 11:30:00+09:00,40240,1395,1496,0,0,7/3/2022 11:30,40695,0,,,,,,,,,,40695,43131,
2022-03-07 12:00:00+09:00,39910,1386,1482,0,0,7/3/2022 12:00,39068,0,,,,,,,,,,39068,42778,
2022-03-07 12:30:00+09:00,37040,1279,1367,0,0,7/3/2022 12:30,38945,0,,,,,,,,,,38945,39686,
2022-03-07 13:00:00+09:00,33300,1144,1235,0,0,7/3/2022 13:00,37413,0,,,,,,,,,,37413,35679,
2022-03-07 13:30:00+09:00,31680,1092,1187,0,0,7/3/2022 13:30,46199,0,,,,,,,,,,46199,33959,
2022-03-07 14:00:00+09:00,27230,935,1022,0,0,7/3/2022 14:00,46959,0,,,,,,,,,,46959,29187,
2022-03-07 14:30:00+09:00,21020,728,801,0,0,7/3/2022 14:30,52714,0,,,,,,,,,,52714,22549,
2022-03-07 15:00:00+09:00,15810,560,619,0,0,7/3/2022 15:00,58821,0,,,,,,,,,,58821,16989,
2022-03-07 15:30:00+09:00,12270,437,483,0,0,7/3/2022 15:30,66656,0,,,,,,,,,,66656,13190,
2022-03-07 16:00:00+09:00,7610,274,300,0,0,7/3/2022 16:00,66278,0,,,,,,,,,,66278,8184,
2022-03-07 16:30:00+09:00,4980,181,198,0,0,7/3/2022 16:30,69876,0,,,,,,,,,,69876,5359,
2022-03-07 17:00:00+09:00,1360,55,62,0,0,7/3/2022 17:00,71208,0,,,,,,,,,,71208,1477,
2022-03-07 17:30:00+09:00,10,4,3,0,0,7/3/2022 17:30,73616,0,,,,,,,,,,73616,17,
2022-03-07 18:00:00+09:00,0,0,0,0,0,7/3/2022 18:00,68883,0,,,,,,,,,,68883,0,
2022-03-07 18:30:00+09:00,0,0,0,0,0,7/3/2022 18:30,70596,0,,,,,,,,,,70596,0,
2022-03-07 19:00:00+09:00,0,0,0,0,0,7/3/2022 19:00,74670,0,,,,,,,,,,74670,0,
2022-03-07 19:30:00+09:00,0,0,0,0,0,7/3/2022 19:30,74643,0,,,,,,,,,,74643,0,
2022-03-07 20:00:00+09:00,0,0,0,0,0,7/3/2022 20:00,70927,0,,,,,,,,,,70927,0,
2022-03-07 20:30:00+09:00,0,0,0,0,0,7/3/2022 20:30,67559,0,,,,,,,,,,67559,0,
2022-03-07 21:00:00+09:00,0,0,0,0,0,7/3/2022 21:00,70450,0,,,,,,,,,,70450,0,
2022-03-07 21:30:00+09:00,0,0,0,0,0,7/3/2022 21:30,55557,0,,,,,,,,,,55557,0,
2022-03-07 22:00:00+09:00,0,0,0,0,0,7/3/2022 22:00,42769,0,,,,,,,,,,42769,0,
2022-03-07 22:30:00+09:00,0,0,0,0,0,7/3/2022 22:30,40128,0,,,,,,,,,,40128,0,
2022-03-07 23:00:00+09:00,0,0,0,0,0,7/3/2022 23:00,36197,0,,,,,,,,,,36197,0,
2022-03-07 23:30:00+09:00,0,0,0,0,0,7/3/2022 23:30,36794,0,,,,,,,,,,36794,0,
2022-03-08 00:00:00+09:00,0,0,0,0,0,8/3/2022 0:00,36963,0,,,,,,,,,,36963,0,
2022-03-08 00:30:00+09:00,0,0,0,0,0,8/3/2022 0:30,33928,0,,,,,,,,,,33928,0,
2022-03-08 01:00:00+09:00,0,0,0,0,0,8/3/2022 1:00,34856,0,,,,,,,,,,34856,0,
2022-03-08 01:30:00+09:00,0,0,0,0,0,8/3/2022 1:30,34776,0,,,,,,,,,,34776,0,
2022-03-08 02:00:00+09:00,0,0,0,0,0,8/3/2022 2:00,32291,0,,,,,,,,,,32291,0,
2022-03-08 02:30:00+09:00,0,0,0,0,0,8/3/2022 2:30,30608,0,,,,,,,,,,30608,0,
2022-03-08 03:00:00+09:00,0,0,0,0,0,8/3/2022 3:00,29429,0,,,,,,,,,,29429,0,
2022-03-08 03:30:00+09:00,0,0,0,0,0,8/3/2022 3:30,30805,0,,,,,,,,,,30805,0,
2022-03-08 04:00:00+09:00,0,0,0,0,0,8/3/2022 4:00,30144,0,,,,,,,,,,30144,0,
2022-03-08 04:30:00+09:00,0,0,0,0,0,8/3/2022 4:30,33658,0,,,,,,,,,,33658,0,
2022-03-08 05:00:00+09:00,0,0,0,0,0,8/3/2022 5:00,31667,0,,,,,,,,,,31667,0,
2022-03-08 05:30:00+09:00,0,0,0,0,0,8/3/2022 5:30,43894,0,,,,,,,,,,43894,0,
2022-03-08 06:00:00+09:00,0,0,0,0,0,8/3/2022 6:00,43529,0,,,,,,,,,,43529,0,
2022-03-08 06:30:00+09:00,0,15,16,0,0,8/3/2022 6:30,43825,0,,,,,,,,,,43825,31,
2022-03-08 07:00:00+09:00,250,26,29,0,0,8/3/2022 7:00,71984,0,,,,,,,,,,71984,305,
2022-03-08 07:30:00+09:00,940,46,51,0,0,8/3/2022 7:30,76341,0,,,,,,,,,,76341,1037,
2022-03-08 08:00:00+09:00,2130,85,94,0,0,8/3/2022 8:00,67676,0,,,,,,,,,,67676,2309,
2022-03-08 08:30:00+09:00,3320,123,131,0,0,8/3/2022 8:30,68055,0,,,,,,,,,,68055,3574,
2022-03-08 09:00:00+09:00,4800,175,190,0,0,8/3/2022 9:00,72090,0,,,,,,,,,,72090,5165,
2022-03-08 09:30:00+09:00,5920,215,234,0,0,8/3/2022 9:30,70025,0,,,,,,,,,,70025,6369,
2022-03-08 10:00:00+09:00,9700,350,378,0,0,8/3/2022 10:00,63598,0,,,,,,,,,,63598,10428,
2022-03-08 10:30:00+09:00,12410,439,476,0,0,8/3/2022 10:30,63650,0,,,,,,,,,,63650,13325,
2022-03-08 11:00:00+09:00,15380,548,592,0,0,8/3/2022 11:00,56934,0,,,,,,,,,,56934,16520,
2022-03-08 11:30:00+09:00,18620,661,712,0,0,8/3/2022 11:30,60345,0,,,,,,,,,,60345,19993,
2022-03-08 12:00:00+09:00,18880,668,719,0,0,8/3/2022 12:00,58045,0,,,,,,,,,,58045,20267,
2022-03-08 12:30:00+09:00,20010,709,763,0,0,8/3/2022 12:30,53423,0,,,,,,,,,,53423,21482,
2022-03-08 13:00:00+09:00,22740,803,867,0,0,8/3/2022 13:00,45952,0,,,,,,,,,,45952,24410,
2022-03-08 13:30:00+09:00,18710,664,718,0,0,8/3/2022 13:30,55273,0,,,,,,,,,,55273,20092,
2022-03-08 14:00:00+09:00,29440,1051,1139,0,0,8/3/2022 14:00,37601,0,,,,,,,,,,37601,31630,
2022-03-08 14:30:00+09:00,17330,603,643,0,0,8/3/2022 14:30,53048,0,,,,,,,,,,53048,18576,
2022-03-08 15:00:00+09:00,13450,483,520,0,0,8/3/2022 15:00,57480,0,,,,,,,,,,57480,14453,
2022-03-08 15:30:00+09:00,10780,381,414,0,0,8/3/2022 15:30,59599,0,,,,,,,,,,59599,11575,
2022-03-08 16:00:00+09:00,7690,277,301,0,0,8/3/2022 16:00,64963,0,,,,,,,,,,64963,8268,
2022-03-08 16:30:00+09:00,4210,151,166,0,0,8/3/2022 16:30,71004,0,,,,,,,,,,71004,4527,
2022-03-08 17:00:00+09:00,1230,50,58,0,0,8/3/2022 17:00,72942,0,,,,,,,,,,72942,1338,
2022-03-08 17:30:00+09:00,0,2,3,0,0,8/3/2022 17:30,72984,0,,,,,,,,,,72984,5,
2022-03-08 18:00:00+09:00,0,0,0,0,0,8/3/2022 18:00,72437,0,,,,,,,,,,72437,0,
2022-03-08 18:30:00+09:00,0,0,0,0,0,8/3/2022 18:30,79165,0,,,,,,,,,,79165,0,
2022-03-08 19:00:00+09:00,0,0,0,0,0,8/3/2022 19:00,71525,0,,,,,,,,,,71525,0,
2022-03-08 19:30:00+09:00,0,0,0,0,0,8/3/2022 19:30,70537,0,,,,,,,,,,70537,0,
2022-03-08 20:00:00+09:00,0,0,0,0,0,8/3/2022 20:00,70206,0,,,,,,,,,,70206,0,
2022-03-08 20:30:00+09:00,0,0,0,0,0,8/3/2022 20:30,68176,0,,,,,,,,,,68176,0,
2022-03-08 21:00:00+09:00,0,0,0,0,0,8/3/2022 21:00,69295,0,,,,,,,,,,69295,0,
2022-03-08 21:30:00+09:00,0,0,0,0,0,8/3/2022 21:30,57496,0,,,,,,,,,,57496,0,
2022-03-08 22:00:00+09:00,0,0,0,0,0,8/3/2022 22:00,43146,0,,,,,,,,,,43146,0,
2022-03-08 22:30:00+09:00,0,0,0,0,0,8/3/2022 22:30,37388,0,,,,,,,,,,37388,0,
2022-03-08 23:00:00+09:00,0,0,0,0,0,8/3/2022 23:00,38103,0,,,,,,,,,,38103,0,
2022-03-08 23:30:00+09:00,0,0,0,0,0,8/3/2022 23:30,35194,0,,,,,,,,,,35194,0,
2022-03-09 00:00:00+09:00,0,0,0,0,0,9/3/2022 0:00,33888,0,,,,,,,,,,33888,0,
2022-03-09 00:30:00+09:00,0,0,0,0,0,9/3/2022 0:30,35353,0,,,,,,,,,,35353,0,
2022-03-09 01:00:00+09:00,0,0,0,0,0,9/3/2022 1:00,32429,0,,,,,,,,,,32429,0,
2022-03-09 01:30:00+09:00,0,0,0,0,0,9/3/2022 1:30,34876,0,,,,,,,,,,34876,0,
2022-03-09 02:00:00+09:00,0,0,0,0,0,9/3/2022 2:00,33376,0,,,,,,,,,,33376,0,
2022-03-09 02:30:00+09:00,0,0,0,0,0,9/3/2022 2:30,30385,0,,,,,,,,,,30385,0,
2022-03-09 03:00:00+09:00,0,0,0,0,0,9/3/2022 3:00,30733,0,,,,,,,,,,30733,0,
2022-03-09 03:30:00+09:00,0,0,0,0,0,9/3/2022 3:30,30124,0,,,,,,,,,,30124,0,
2022-03-09 04:00:00+09:00,0,0,0,0,0,9/3/2022 4:00,27622,0,,,,,,,,,,27622,0,
2022-03-09 04:30:00+09:00,0,0,0,0,0,9/3/2022 4:30,35482,0,,,,,,,,,,35482,0,
2022-03-09 05:00:00+09:00,0,0,0,0,0,9/3/2022 5:00,31563,0,,,,,,,,,,31563,0,
2022-03-09 05:30:00+09:00,0,0,0,0,0,9/3/2022 5:30,44982,0,,,,,,,,,,44982,0,
2022-03-09 06:00:00+09:00,140,15,19,0,0,9/3/2022 6:00,44561,0,,,,,,,,,,44561,174,
2022-03-09 06:30:00+09:00,2910,82,108,0,0,9/3/2022 6:30,47764,0,,,,,,,,,,47764,3100,
2022-03-09 07:00:00+09:00,8490,223,310,0,0,9/3/2022 7:00,68632,0,,,,,,,,,,68632,9023,
2022-03-09 07:30:00+09:00,6750,244,268,0,0,9/3/2022 7:30,67881,0,,,,,,,,,,67881,7262,
2022-03-09 08:00:00+09:00,7510,275,296,0,0,9/3/2022 8:00,59905,0,,,,,,,,,,59905,8081,
2022-03-09 08:30:00+09:00,9180,334,361,0,0,9/3/2022 8:30,59212,0,,,,,,,,,,59212,9875,
2022-03-09 09:00:00+09:00,11770,425,460,0,0,9/3/2022 9:00,65615,0,,,,,,,,,,65615,12655,
2022-03-09 09:30:00+09:00,19230,689,745,0,0,9/3/2022 9:30,55603,0,,,,,,,,,,55603,20664,
2022-03-09 10:00:00+09:00,25480,923,1002,0,0,9/3/2022 10:00,49705,0,,,,,,,,,,49705,27405,
2022-03-09 10:30:00+09:00,38880,1345,1434,0,0,9/3/2022 10:30,37692,0,,,,,,,,,,37692,41659,
2022-03-09 11:00:00+09:00,40410,1398,1484,0,0,9/3/2022 11:00,37077,0,,,,,,,,,,37077,43292,
2022-03-09 11:30:00+09:00,40880,1423,1507,0,0,9/3/2022 11:30,38967,0,,,,,,,,,,38967,43810,
2022-03-09 12:00:00+09:00,40700,1410,1497,0,0,9/3/2022 12:00,39523,0,,,,,,,,,,39523,43607,
2022-03-09 12:30:00+09:00,37340,1325,1430,0,0,9/3/2022 12:30,43857,0,,,,,,,,,,43857,40095,
2022-03-09 13:00:00+09:00,34530,1195,1279,0,0,9/3/2022 13:00,39020,0,,,,,,,,,,39020,37004,
2022-03-09 13:30:00+09:00,29690,1008,1066,0,0,9/3/2022 13:30,45234,0,,,,,,,,,,45234,31764,
2022-03-09 14:00:00+09:00,17760,627,686,0,0,9/3/2022 14:00,56240,0,,,,,,,,,,56240,19073,
2022-03-09 14:30:00+09:00,20870,775,811,0,0,9/3/2022 14:30,52469,0,,,,,,,,,,52469,22456,
2022-03-09 15:00:00+09:00,19580,696,753,0,0,9/3/2022 15:00,51647,0,,,,,,,,,,51647,21029,
2022-03-09 15:30:00+09:00,14230,517,573,0,0,9/3/2022 15:30,61408,0,,,,,,,,,,61408,15320,
2022-03-09 16:00:00+09:00,8620,318,329,0,0,9/3/2022 16:00,66331,0,,,,,,,,,,66331,9267,
2022-03-09 16:30:00+09:00,4460,165,167,0,0,9/3/2022 16:30,70335,0,,,,,,,,,,70335,4792,
2022-03-09 17:00:00+09:00,1450,58,65,0,0,9/3/2022 17:00,72670,0,,,,,,,,,,72670,1573,
2022-03-09 17:30:00+09:00,0,3,4,0,0,9/3/2022 17:30,74957,0,,,,,,,,,,74957,7,
2022-03-09 18:00:00+09:00,0,0,0,0,0,9/3/2022 18:00,74955,0,,,,,,,,,,74955,0,
2022-03-09 18:30:00+09:00,0,0,0,0,0,9/3/2022 18:30,75877,0,,,,,,,,,,75877,0,
2022-03-09 19:00:00+09:00,0,0,0,0,0,9/3/2022 19:00,72674,0,,,,,,,,,,72674,0,
2022-03-09 19:30:00+09:00,0,0,0,0,0,9/3/2022 19:30,71657,0,,,,,,,,,,71657,0,
2022-03-09 20:00:00+09:00,0,0,0,0,0,9/3/2022 20:00,71891,0,,,,,,,,,,71891,0,
2022-03-09 20:30:00+09:00,0,0,0,0,0,9/3/2022 20:30,69204,0,,,,,,,,,,69204,0,
2022-03-09 21:00:00+09:00,0,0,0,0,0,9/3/2022 21:00,67924,0,,,,,,,,,,67924,0,
2022-03-09 21:30:00+09:00,0,0,0,0,0,9/3/2022 21:30,54691,0,,,,,,,,,,54691,0,
2022-03-09 22:00:00+09:00,0,0,0,0,0,9/3/2022 22:00,40390,0,,,,,,,,,,40390,0,
2022-03-09 22:30:00+09:00,0,0,0,0,0,9/3/2022 22:30,38628,0,,,,,,,,,,38628,0,
2022-03-09 23:00:00+09:00,0,0,0,0,0,9/3/2022 23:00,35267,0,,,,,,,,,,35267,0,
2022-03-09 23:30:00+09:00,0,0,0,0,0,9/3/2022 23:30,33724,0,,,,,,,,,,33724,0,
2022-03-10 00:00:00+09:00,0,0,0,0,0,10/3/2022 0:00,34238,0,,,,,,,,,,34238,0,
2022-03-10 00:30:00+09:00,0,0,0,0,0,10/3/2022 0:30,32625,0,,,,,,,,,,32625,0,
2022-03-10 01:00:00+09:00,0,0,0,0,0,10/3/2022 1:00,29759,0,,,,,,,,,,29759,0,
2022-03-10 01:30:00+09:00,0,0,0,0,0,10/3/2022 1:30,33738,0,,,,,,,,,,33738,0,
2022-03-10 02:00:00+09:00,0,0,0,0,0,10/3/2022 2:00,29450,0,,,,,,,,,,29450,0,
2022-03-10 02:30:00+09:00,0,0,0,0,0,10/3/2022 2:30,31230,0,,,,,,,,,,31230,0,
2022-03-10 03:00:00+09:00,0,0,0,0,0,10/3/2022 3:00,29875,0,,,,,,,,,,29875,0,
2022-03-10 03:30:00+09:00,0,0,0,0,0,10/3/2022 3:30,28582,0,,,,,,,,,,28582,0,
2022-03-10 04:00:00+09:00,0,0,0,0,0,10/3/2022 4:00,28896,0,,,,,,,,,,28896,0,
2022-03-10 04:30:00+09:00,0,0,0,0,0,10/3/2022 4:30,32333,0,,,,,,,,,,32333,0,
2022-03-10 05:00:00+09:00,0,0,0,0,0,10/3/2022 5:00,29690,0,,,,,,,,,,29690,0,
2022-03-10 05:30:00+09:00,0,0,0,0,0,10/3/2022 5:30,31619,0,,,,,,,,,,31619,0,
2022-03-10 06:00:00+09:00,500,29,34,0,0,10/3/2022 6:00,43899,0,,,,,,,,,,43899,563,
2022-03-10 06:30:00+09:00,2100,78,97,0,0,10/3/2022 6:30,47074,0,,,,,,,,,,47074,2275,
2022-03-10 07:00:00+09:00,7860,157,262,0,0,10/3/2022 7:00,58606,0,,,,,,,,,,58606,8279,
2022-03-10 07:30:00+09:00,14850,470,439,0,0,10/3/2022 7:30,64826,0,,,,,,,,,,64826,15759,
2022-03-10 08:00:00+09:00,18670,590,644,0,0,10/3/2022 8:00,49483,0,,,,,,,,,,49483,19904,
2022-03-10 08:30:00+09:00,24370,791,909,0,0,10/3/2022 8:30,45959,0,,,,,,,,,,45959,26070,
2022-03-10 09:00:00+09:00,28060,967,1036,0,0,10/3/2022 9:00,46460,0,,,,,,,,,,46460,30063,
2022-03-10 09:30:00+09:00,28470,988,1063,0,0,10/3/2022 9:30,46898,0,,,,,,,,,,46898,30521,
2022-03-10 10:00:00+09:00,32290,1134,1209,0,0,10/3/2022 10:00,42105,0,,,,,,,,,,42105,34633,
2022-03-10 10:30:00+09:00,33230,1170,1248,0,0,10/3/2022 10:30,44049,0,,,,,,,,,,44049,35648,
2022-03-10 11:00:00+09:00,31930,1131,1207,0,0,10/3/2022 11:00,45067,0,,,,,,,,,,45067,34268,
2022-03-10 11:30:00+09:00,32180,1133,1209,0,0,10/3/2022 11:30,48124,0,,,,,,,,,,48124,34522,
2022-03-10 12:00:00+09:00,30310,1067,1145,0,0,10/3/2022 12:00,49037,0,,,,,,,,,,49037,32522,
2022-03-10 12:30:00+09:00,22130,775,832,0,0,10/3/2022 12:30,59527,0,,,,,,,,,,59527,23737,
2022-03-10 13:00:00+09:00,18590,657,703,0,0,10/3/2022 13:00,52991,0,,,,,,,,,,52991,19950,
2022-03-10 13:30:00+09:00,24250,848,910,0,0,10/3/2022 13:30,49823,0,,,,,,,,,,49823,26008,
2022-03-10 14:00:00+09:00,24920,866,916,0,0,10/3/2022 14:00,48801,0,,,,,,,,,,48801,26702,
2022-03-10 14:30:00+09:00,25640,896,971,0,0,10/3/2022 14:30,44588,0,,,,,,,,,,44588,27507,
2022-03-10 15:00:00+09:00,19710,700,770,0,0,10/3/2022 15:00,53222,0,,,,,,,,,,53222,21180,
2022-03-10 15:30:00+09:00,13420,484,530,0,0,10/3/2022 15:30,58616,0,,,,,,,,,,58616,14434,
2022-03-10 16:00:00+09:00,7900,293,314,0,0,10/3/2022 16:00,65896,0,,,,,,,,,,65896,8507,
2022-03-10 16:30:00+09:00,4260,155,162,0,0,10/3/2022 16:30,74115,0,,,,,,,,,,74115,4577,
