,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-12-27 00:00:00+09:00,0,0,0,0,0,27/12/2022 0:00,44680,0,,31,31,32,8,0,0,10,晴れ,44680,0,102
2022-12-27 00:30:00+09:00,0,0,0,0,0,27/12/2022 0:30,46262,0,,0,33,0,8,0,0,10,晴れ,46262,0,41
2022-12-27 01:00:00+09:00,0,0,0,0,0,27/12/2022 1:00,60789,0,,872,1,896,0,0,0,10,晴れ,60789,0,1769
2022-12-27 01:30:00+09:00,0,0,0,0,0,27/12/2022 1:30,54939,0,,905,0,594,0,0,0,10,晴れ,54939,0,1499
2022-12-27 02:00:00+09:00,0,0,0,0,0,27/12/2022 2:00,50604,0,,198,5,8,0,0,0,10,晴れ,50604,0,211
2022-12-27 02:30:00+09:00,0,0,0,0,0,27/12/2022 2:30,46450,0,,0,8,9,0,0,0,10,晴れ,46450,0,17
2022-12-27 03:00:00+09:00,0,0,0,0,0,27/12/2022 3:00,39993,0,,0,9,8,0,0,0,10,晴れ,39993,0,17
2022-12-27 03:30:00+09:00,0,0,0,0,0,27/12/2022 3:30,40909,0,,0,9,8,0,0,0,10,晴れ,40909,0,17
2022-12-27 04:00:00+09:00,0,0,0,0,0,27/12/2022 4:00,42055,0,,0,8,8,0,0,0,10,晴れ,42055,0,16
2022-12-27 04:30:00+09:00,0,0,0,0,0,27/12/2022 4:30,46835,0,,0,9,4,0,0,0,10,晴れ,46835,0,13
2022-12-27 05:00:00+09:00,0,0,0,0,0,27/12/2022 5:00,56204,0,,0,8,4,0,0,0,10,晴れ,56204,0,12
2022-12-27 05:30:00+09:00,0,0,0,0,0,27/12/2022 5:30,55158,0,,0,9,1,0,0,0,10,晴れ,55158,0,10
2022-12-27 06:00:00+09:00,0,0,0,0,0,27/12/2022 6:00,85509,0,,0,9,2,0,0,0,10,晴れ,85509,0,11
2022-12-27 06:30:00+09:00,0,0,0,0,0,27/12/2022 6:30,93053,0,,0,8,0,0,0,0,10,晴れ,93053,0,8
2022-12-27 07:00:00+09:00,530,46,37,0,0,27/12/2022 7:00,109563,0,,0,9,0,0,0,153.81,10,晴れ,109563,613,9
2022-12-27 07:30:00+09:00,5300,210,211,0,0,27/12/2022 7:30,110876,0,,0,8,0,0,0,1231.83,10,晴れ,110876,5721,8
2022-12-27 08:00:00+09:00,11570,377,380,0,0,27/12/2022 8:00,108401,0,,0,9,2,0,0,2240.99,10,晴れ,108401,12327,11
2022-12-27 08:30:00+09:00,18650,548,550,0,0,27/12/2022 8:30,113932,0,,0,9,5,0,0,3164.02,10,晴れ,113932,19748,14
2022-12-27 09:00:00+09:00,25180,715,717,0,0,27/12/2022 9:00,108877,0,,0,8,9,0,0,3985.14,10,晴れ,108877,26612,17
2022-12-27 09:30:00+09:00,31380,877,875,0,0,27/12/2022 9:30,103796,0,,0,9,0,1224,0,4690.28,10,晴れ,103796,33132,1233
2022-12-27 10:00:00+09:00,36230,1006,1003,0,0,27/12/2022 10:00,101601,0,,0,9,0,63,0,5267.4,10,晴れ,101601,38239,72
2022-12-27 10:30:00+09:00,39450,1094,1089,0,0,27/12/2022 10:30,100621,0,,0,8,0,796,0,5706.6,10,晴れ,100621,41633,804
2022-12-27 11:00:00+09:00,41600,1150,1145,0,0,27/12/2022 11:00,93853,0,,0,9,0,708,0,6000.38,10,晴れ,93853,43895,717
2022-12-27 11:30:00+09:00,42240,1167,1160,0,0,27/12/2022 11:30,98900,0,,0,8,0,46,0,6143.71,10,晴れ,98900,44567,54
2022-12-27 12:00:00+09:00,41660,1153,1145,0,0,27/12/2022 12:00,86729,0,,0,40,0,668,0,6134.14,10,晴れ,86729,43958,708
2022-12-27 12:30:00+09:00,39640,1099,1090,0,0,27/12/2022 12:30,86742,0,,0,40,0,801,0,5971.83,10,晴れ,86742,41829,841
2022-12-27 13:00:00+09:00,36050,1004,994,0,0,27/12/2022 13:00,103687,0,,0,39,0,998,0,5649.54,10,晴れ,103687,38048,1037
2022-12-27 13:30:00+09:00,31180,875,863,0,0,27/12/2022 13:30,101652,0,,0,1234,0,61,2,5188.91,10,晴れ,101652,32918,1295
2022-12-27 14:00:00+09:00,24860,713,702,0,0,27/12/2022 14:00,101533,0,,0,1559,0,22,2,4592.75,10,晴れ,101533,26275,1581
2022-12-27 14:30:00+09:00,17710,527,516,0,0,27/12/2022 14:30,116520,0,,0,94,0,23,2,3888.65,10,晴れ,116520,18753,117
2022-12-27 15:00:00+09:00,10100,330,322,0,0,27/12/2022 15:00,125108,0,,0,39,0,23,1,3054,10,晴れ,125108,10752,62
2022-12-27 15:30:00+09:00,3640,153,149,0,0,27/12/2022 15:30,123542,0,,0,39,0,23,0,2119.31,10,晴れ,123542,3942,62
2022-12-27 16:00:00+09:00,300,35,34,0,0,27/12/2022 16:00,127450,0,,0,40,0,23,0,1100.58,10,晴れ,127450,369,63
2022-12-27 16:30:00+09:00,0,0,1,0,0,27/12/2022 16:30,129302,0,,0,39,0,22,0,15.24,10,晴れ,129302,1,61
2022-12-27 17:00:00+09:00,0,0,0,0,0,27/12/2022 17:00,128565,0,,0,39,0,23,0,0,10,晴れ,128565,0,62
2022-12-27 17:30:00+09:00,0,0,0,0,0,27/12/2022 17:30,125097,0,,0,40,0,23,0,0,10,晴れ,125097,0,63
2022-12-27 18:00:00+09:00,0,0,0,0,0,27/12/2022 18:00,116787,0,,0,39,0,22,0,0,10,晴れ,116787,0,61
2022-12-27 18:30:00+09:00,0,0,0,0,0,27/12/2022 18:30,118442,0,,0,39,0,23,0,0,10,晴れ,118442,0,62
2022-12-27 19:00:00+09:00,0,0,0,0,0,27/12/2022 19:00,120046,0,,0,39,0,23,0,0,10,晴れ,120046,0,62
2022-12-27 19:30:00+09:00,0,0,0,0,0,27/12/2022 19:30,117388,0,,0,39,0,23,0,0,10,晴れ,117388,0,62
2022-12-27 20:00:00+09:00,0,0,0,0,0,27/12/2022 20:00,114396,0,,0,39,0,22,1,0,10,晴れ,114396,0,61
2022-12-27 20:30:00+09:00,0,0,0,0,0,27/12/2022 20:30,105603,0,,0,39,0,23,2,0,10,晴れ,105603,0,62
2022-12-27 21:00:00+09:00,0,0,0,0,0,27/12/2022 21:00,105764,0,,0,39,0,23,4,0,10,晴れ,105764,0,62
2022-12-27 21:30:00+09:00,0,0,0,0,0,27/12/2022 21:30,107948,0,,0,39,0,22,6,0,10,晴れ,107948,0,61
2022-12-27 22:00:00+09:00,0,0,0,0,0,27/12/2022 22:00,80842,0,,871,2,893,1,8,0,10,晴れ,80842,0,1767
2022-12-27 22:30:00+09:00,0,0,0,0,0,27/12/2022 22:30,73921,0,,31,31,927,0,7,0,10,晴れ,73921,0,989
2022-12-27 23:00:00+09:00,0,0,0,0,0,27/12/2022 23:00,66510,0,,873,1,927,0,6,0,10,晴れ,66510,0,1801
2022-12-27 23:30:00+09:00,0,0,0,0,0,27/12/2022 23:30,54731,0,,905,0,929,0,6,0,10,晴れ,54731,0,1834
2022-12-28 00:00:00+09:00,0,0,0,0,0,28/12/2022 0:00,47594,0,,31,41,32,16,1,0,10,晴れ,47594,0,120
2022-12-28 00:30:00+09:00,0,0,0,0,0,28/12/2022 0:30,46129,0,,711,1,895,0,1,0,10,晴れ,46129,0,1607
2022-12-28 01:00:00+09:00,0,0,0,0,0,28/12/2022 1:00,56776,0,,26,8,929,0,1,0,10,晴れ,56776,0,963
2022-12-28 01:30:00+09:00,0,0,0,0,0,28/12/2022 1:30,50077,0,,0,9,590,0,0,0,10,晴れ,50077,0,599
2022-12-28 02:00:00+09:00,0,0,0,0,0,28/12/2022 2:00,46161,0,,0,8,9,0,0,0,10,晴れ,46161,0,17
2022-12-28 02:30:00+09:00,0,0,0,0,0,28/12/2022 2:30,42848,0,,0,9,8,0,0,0,10,晴れ,42848,0,17
2022-12-28 03:00:00+09:00,0,0,0,0,0,28/12/2022 3:00,41045,0,,0,9,9,0,2,0,10,晴れ,41045,0,18
2022-12-28 03:30:00+09:00,0,0,0,0,0,28/12/2022 3:30,43014,0,,0,8,8,0,0,0,10,晴れ,43014,0,16
2022-12-28 04:00:00+09:00,0,0,0,0,0,28/12/2022 4:00,42183,0,,0,9,9,0,1,0,10,晴れ,42183,0,18
2022-12-28 04:30:00+09:00,0,0,0,0,0,28/12/2022 4:30,50231,0,,0,8,9,0,4,0,10,晴れ,50231,0,17
2022-12-28 05:00:00+09:00,0,0,0,0,0,28/12/2022 5:00,58717,0,,0,9,8,0,9,0,10,晴れ,58717,0,17
2022-12-28 05:30:00+09:00,0,0,0,0,0,28/12/2022 5:30,58737,0,,0,9,9,0,6,0,10,晴れ,58737,0,18
2022-12-28 06:00:00+09:00,0,0,0,0,0,28/12/2022 6:00,111004,0,,0,8,8,0,3,0,10,晴れ,111004,0,16
2022-12-28 06:30:00+09:00,0,0,0,0,0,28/12/2022 6:30,103830,0,,0,9,9,0,2,0,10,晴れ,103830,0,18
2022-12-28 07:00:00+09:00,500,32,32,0,0,28/12/2022 7:00,103619,0,,0,8,9,0,1,143.28,10,晴れ,103619,564,17
2022-12-28 07:30:00+09:00,2720,92,94,0,0,28/12/2022 7:30,106535,0,,0,9,8,0,1,1060.24,10,晴れ,106535,2906,17
2022-12-28 08:00:00+09:00,8210,245,246,0,0,28/12/2022 8:00,115807,0,,0,9,9,0,2,1935.78,10,晴れ,115807,8701,18
2022-12-28 08:30:00+09:00,15400,447,447,0,0,28/12/2022 8:30,109164,0,,0,8,9,0,2,2730.76,10,晴れ,109164,16294,17
2022-12-28 09:00:00+09:00,24460,695,696,0,0,28/12/2022 9:00,105659,0,,0,9,0,1423,4,3434.5,10,晴れ,105659,25851,1432
2022-12-28 09:30:00+09:00,37520,1046,1043,0,0,28/12/2022 9:30,102565,0,,0,9,0,44,18,4269.17,10,晴れ,102565,39609,53
2022-12-28 10:00:00+09:00,35950,999,997,0,0,28/12/2022 10:00,107675,0,,0,8,0,25,37,5051.79,10,晴れ,107675,37946,33
2022-12-28 10:30:00+09:00,38390,1068,1063,0,0,28/12/2022 10:30,103706,0,,0,9,0,847,22,5608.58,10,晴れ,103706,40521,856
2022-12-28 11:00:00+09:00,40720,1128,1124,0,0,28/12/2022 11:00,98862,0,,0,8,0,753,8,6006.06,10,晴れ,98862,42972,761
2022-12-28 11:30:00+09:00,38630,1076,1072,0,0,28/12/2022 11:30,105345,0,,0,9,0,40,6,6151.78,10,晴れ,105345,40778,49
2022-12-28 12:00:00+09:00,40240,1119,1110,0,0,28/12/2022 12:00,100421,0,,0,9,0,24,7,6144.56,10,晴れ,100421,42469,33
2022-12-28 12:30:00+09:00,37020,1031,1023,0,0,28/12/2022 12:30,92600,0,,0,8,0,929,7,5972.39,10,晴れ,92600,39074,937
2022-12-28 13:00:00+09:00,33210,927,918,0,0,28/12/2022 13:00,110769,0,,0,42,0,1157,0,5619.69,10,晴れ,110769,35055,1199
2022-12-28 13:30:00+09:00,28520,801,792,0,0,28/12/2022 13:30,116655,0,,0,1379,0,67,3,5219.45,10,晴れ,116655,30113,1446
2022-12-28 14:00:00+09:00,22540,645,636,0,0,28/12/2022 14:00,113033,0,,0,1596,0,23,0,4627.53,10,晴れ,113033,23821,1619
2022-12-28 14:30:00+09:00,16000,474,466,0,0,28/12/2022 14:30,119731,0,,0,1600,0,23,0,3908.74,10,晴れ,119731,16940,1623
2022-12-28 15:00:00+09:00,9360,300,293,0,0,28/12/2022 15:00,130360,0,,0,1605,0,23,0,3075.39,10,晴れ,130360,9953,1628
2022-12-28 15:30:00+09:00,3880,144,142,0,0,28/12/2022 15:30,131539,0,,0,91,0,23,0,2141.72,10,晴れ,131539,4166,114
2022-12-28 16:00:00+09:00,650,41,40,0,0,28/12/2022 16:00,142077,0,,0,37,0,22,0,1123.72,10,晴れ,142077,731,59
2022-12-28 16:30:00+09:00,0,0,1,0,0,28/12/2022 16:30,143409,0,,0,37,0,23,0,38.8,10,晴れ,143409,1,60
2022-12-28 17:00:00+09:00,0,0,0,0,0,28/12/2022 17:00,127268,0,,0,38,0,23,1,0,10,晴れ,127268,0,61
2022-12-28 17:30:00+09:00,0,0,0,0,0,28/12/2022 17:30,124190,0,,0,37,0,23,1,0,10,晴れ,124190,0,60
2022-12-28 18:00:00+09:00,0,0,0,0,0,28/12/2022 18:00,123184,0,,0,37,0,22,2,0,10,晴れ,123184,0,59
2022-12-28 18:30:00+09:00,0,0,0,0,0,28/12/2022 18:30,124354,0,,0,38,0,23,1,0,10,晴れ,124354,0,61
2022-12-28 19:00:00+09:00,0,0,0,0,0,28/12/2022 19:00,121839,0,,0,37,0,732,1,0,10,晴れ,121839,0,769
2022-12-28 19:30:00+09:00,0,0,0,0,0,28/12/2022 19:30,126286,0,,0,37,0,0,1,0,10,晴れ,126286,0,37
2022-12-28 20:00:00+09:00,0,0,0,0,0,28/12/2022 20:00,130487,0,,0,37,0,0,1,0,10,晴れ,130487,0,37
2022-12-28 20:30:00+09:00,0,0,0,0,0,28/12/2022 20:30,116518,0,,0,38,0,0,1,0,10,晴れ,116518,0,38
2022-12-28 21:00:00+09:00,0,0,0,0,0,28/12/2022 21:00,105479,0,,0,15,0,0,1,0,10,晴れ,105479,0,15
2022-12-28 21:30:00+09:00,0,0,0,0,0,28/12/2022 21:30,108277,0,,0,15,0,0,1,0,10,晴れ,108277,0,15
2022-12-28 22:00:00+09:00,0,0,0,0,0,28/12/2022 22:00,73255,0,,868,1,890,0,0,0,10,晴れ,73255,0,1759
2022-12-28 22:30:00+09:00,0,0,0,0,0,28/12/2022 22:30,56322,0,,905,0,926,0,0,0,10,晴れ,56322,0,1831
2022-12-28 23:00:00+09:00,0,0,0,0,0,28/12/2022 23:00,54495,0,,905,0,927,0,0,0,10,晴れ,54495,0,1832
2022-12-28 23:30:00+09:00,0,0,0,0,0,28/12/2022 23:30,51264,0,,905,0,929,0,0,0,10,晴れ,51264,0,1834
2022-12-29 00:00:00+09:00,0,0,0,0,0,29/12/2022 0:00,47329,0,,31,38,32,15,0,0,10,晴れ,47329,0,116
2022-12-29 00:30:00+09:00,0,0,0,0,0,29/12/2022 0:30,48614,0,,872,1,893,1,0,0,10,晴れ,48614,0,1767
2022-12-29 01:00:00+09:00,0,0,0,0,0,29/12/2022 1:00,62124,0,,903,0,929,0,0,0,10,晴れ,62124,0,1832
2022-12-29 01:30:00+09:00,0,0,0,0,0,29/12/2022 1:30,54525,0,,906,0,929,0,0,0,10,晴れ,54525,0,1835
2022-12-29 02:00:00+09:00,0,0,0,0,0,29/12/2022 2:00,52115,0,,471,2,256,0,0,0,10,晴れ,52115,0,729
2022-12-29 02:30:00+09:00,0,0,0,0,0,29/12/2022 2:30,48954,0,,0,9,9,0,0,0,10,晴れ,48954,0,18
2022-12-29 03:00:00+09:00,0,0,0,0,0,29/12/2022 3:00,46543,0,,0,8,8,0,0,0,10,晴れ,46543,0,16
2022-12-29 03:30:00+09:00,0,0,0,0,0,29/12/2022 3:30,47159,0,,0,9,9,0,0,0,10,晴れ,47159,0,18
2022-12-29 04:00:00+09:00,0,0,0,0,0,29/12/2022 4:00,50670,0,,0,9,9,0,0,0,10,晴れ,50670,0,18
2022-12-29 04:30:00+09:00,0,0,0,0,0,29/12/2022 4:30,50884,0,,0,8,8,0,0,0,10,晴れ,50884,0,16
2022-12-29 05:00:00+09:00,0,0,0,0,0,29/12/2022 5:00,56637,0,,0,9,9,0,0,0,10,晴れ,56637,0,18
2022-12-29 05:30:00+09:00,0,0,0,0,0,29/12/2022 5:30,73410,0,,0,8,9,0,0,0,10,晴れ,73410,0,17
2022-12-29 06:00:00+09:00,0,0,0,0,0,29/12/2022 6:00,100603,0,,0,9,8,0,0,0,10,晴れ,100603,0,17
2022-12-29 06:30:00+09:00,0,0,0,0,0,29/12/2022 6:30,120991,0,,0,9,9,0,0,0,10,晴れ,120991,0,18
2022-12-29 07:00:00+09:00,400,37,31,0,0,29/12/2022 7:00,121526,0,,0,8,8,0,0,134.13,10,晴れ,121526,468,16
2022-12-29 07:30:00+09:00,4290,162,162,0,0,29/12/2022 7:30,131972,0,,0,9,9,0,0,1214.93,10,晴れ,131972,4614,18
2022-12-29 08:00:00+09:00,10980,351,353,0,0,29/12/2022 8:00,126499,0,,0,9,9,0,0,2227.37,10,晴れ,126499,11684,18
2022-12-29 08:30:00+09:00,18740,543,544,0,0,29/12/2022 8:30,119636,0,,0,8,8,0,0,3154.11,10,晴れ,119636,19827,16
2022-12-29 09:00:00+09:00,25580,727,727,0,0,29/12/2022 9:00,137895,0,,0,9,9,0,0,3979.29,10,晴れ,137895,27034,18
2022-12-29 09:30:00+09:00,30920,867,864,0,0,29/12/2022 9:30,123068,0,,0,8,0,1242,0,4688.81,10,晴れ,123068,32651,1250
2022-12-29 10:00:00+09:00,35040,979,977,0,0,29/12/2022 10:00,119831,0,,0,9,0,1063,0,5270.51,10,晴れ,119831,36996,1072
2022-12-29 10:30:00+09:00,38160,1067,1060,0,0,29/12/2022 10:30,109789,0,,0,9,0,887,0,5714.45,10,晴れ,109789,40287,896
2022-12-29 11:00:00+09:00,40190,1118,1107,0,0,29/12/2022 11:00,109480,0,,0,8,0,781,0,6013.03,10,晴れ,109480,42415,789
2022-12-29 11:30:00+09:00,40560,1128,1121,0,0,29/12/2022 11:30,117866,0,,0,9,0,753,0,6161.14,10,晴れ,117866,42809,762
2022-12-29 12:00:00+09:00,39670,1104,1094,0,0,29/12/2022 12:00,104600,0,,0,42,0,793,0,6156.25,10,晴れ,104600,41868,835
2022-12-29 12:30:00+09:00,37450,1045,1035,0,0,29/12/2022 12:30,106638,0,,0,41,0,911,0,5976.6,10,晴れ,106638,39530,952
2022-12-29 13:00:00+09:00,33960,949,940,0,0,29/12/2022 13:00,116012,0,,0,965,4,166,0,5578.9,10,晴れ,116012,35849,1135
2022-12-29 13:30:00+09:00,30680,866,854,0,0,29/12/2022 13:30,116815,0,,0,1291,0,14,19,5143.25,10,晴れ,116815,32400,1305
2022-12-29 14:00:00+09:00,27580,787,775,0,0,29/12/2022 14:00,110635,0,,0,1458,0,15,29,4571.18,10,晴れ,110635,29142,1473
2022-12-29 14:30:00+09:00,21680,632,621,0,0,29/12/2022 14:30,126405,0,,0,1605,0,15,18,3922.01,10,晴れ,126405,22933,1620
2022-12-29 15:00:00+09:00,11750,360,353,0,0,29/12/2022 15:00,115432,0,,0,86,0,13,7,3097.87,10,晴れ,115432,12463,99
2022-12-29 15:30:00+09:00,5160,187,183,0,0,29/12/2022 15:30,137888,0,,0,38,0,15,4,2165.18,10,晴れ,137888,5530,53
2022-12-29 16:00:00+09:00,730,47,47,0,0,29/12/2022 16:00,144395,0,,0,38,0,14,1,1147.86,10,晴れ,144395,824,52
2022-12-29 16:30:00+09:00,0,2,2,0,0,29/12/2022 16:30,147355,0,,0,38,0,15,0,63.31,10,晴れ,147355,4,53
2022-12-29 17:00:00+09:00,0,0,0,0,0,29/12/2022 17:00,143671,0,,0,38,0,15,0,0,10,晴れ,143671,0,53
2022-12-29 17:30:00+09:00,0,0,0,0,0,29/12/2022 17:30,146103,0,,0,38,0,15,0,0,10,晴れ,146103,0,53
2022-12-29 18:00:00+09:00,0,0,0,0,0,29/12/2022 18:00,136498,0,,0,38,0,14,0,0,10,晴れ,136498,0,52
2022-12-29 18:30:00+09:00,0,0,0,0,0,29/12/2022 18:30,139547,0,,0,38,0,15,0,0,10,晴れ,139547,0,53
2022-12-29 19:00:00+09:00,0,0,0,0,0,29/12/2022 19:00,136805,0,,0,38,0,15,0,0,10,晴れ,136805,0,53
2022-12-29 19:30:00+09:00,0,0,0,0,0,29/12/2022 19:30,142956,0,,0,38,0,15,0,0,10,晴れ,142956,0,53
2022-12-29 20:00:00+09:00,0,0,0,0,0,29/12/2022 20:00,137050,0,,0,38,0,14,0,0,10,晴れ,137050,0,52
2022-12-29 20:30:00+09:00,0,0,0,0,0,29/12/2022 20:30,131127,0,,0,37,0,15,0,0,10,晴れ,131127,0,52
2022-12-29 21:00:00+09:00,0,0,0,0,0,29/12/2022 21:00,120828,0,,0,38,0,15,0,0,10,晴れ,120828,0,53
2022-12-29 21:30:00+09:00,0,0,0,0,0,29/12/2022 21:30,130039,0,,0,38,0,14,0,0,10,晴れ,130039,0,52
2022-12-29 22:00:00+09:00,0,0,0,0,0,29/12/2022 22:00,89750,0,,872,2,900,1,0,0,10,晴れ,89750,0,1775
2022-12-29 22:30:00+09:00,0,0,0,0,0,29/12/2022 22:30,82149,0,,904,0,934,0,2,0,10,晴れ,82149,0,1838
2022-12-29 23:00:00+09:00,0,0,0,0,0,29/12/2022 23:00,53143,0,,904,0,934,0,4,0,10,晴れ,53143,0,1838
2022-12-29 23:30:00+09:00,0,0,0,0,0,29/12/2022 23:30,52845,0,,905,0,938,0,5,0,10,晴れ,52845,0,1843
2022-12-30 00:00:00+09:00,0,0,0,0,0,30/12/2022 0:00,45897,0,,31,39,32,7,0,0,10,晴れ,45897,0,109
2022-12-30 00:30:00+09:00,0,0,0,0,0,30/12/2022 0:30,47982,0,,872,1,901,1,0,0,10,晴れ,47982,0,1775
2022-12-30 01:00:00+09:00,0,0,0,0,0,30/12/2022 1:00,59673,0,,904,0,937,0,0,0,10,晴れ,59673,0,1841
2022-12-30 01:30:00+09:00,0,0,0,0,0,30/12/2022 1:30,53842,0,,462,3,938,0,0,0,10,晴れ,53842,0,1403
2022-12-30 02:00:00+09:00,0,0,0,0,0,30/12/2022 2:00,50298,0,,0,9,824,0,0,0,10,晴れ,50298,0,833
2022-12-30 02:30:00+09:00,0,0,0,0,0,30/12/2022 2:30,47252,0,,0,8,31,0,0,0,10,晴れ,47252,0,39
2022-12-30 03:00:00+09:00,0,0,0,0,0,30/12/2022 3:00,56154,0,,0,9,18,0,0,0,10,晴れ,56154,0,27
2022-12-30 03:30:00+09:00,0,0,0,0,0,30/12/2022 3:30,55710,0,,0,8,17,0,0,0,10,晴れ,55710,0,25
2022-12-30 04:00:00+09:00,0,0,0,0,0,30/12/2022 4:00,56104,0,,0,9,17,0,0,0,10,晴れ,56104,0,26
2022-12-30 04:30:00+09:00,0,0,0,0,0,30/12/2022 4:30,84668,0,,0,9,17,0,0,0,10,晴れ,84668,0,26
2022-12-30 05:00:00+09:00,0,0,0,0,0,30/12/2022 5:00,100363,0,,0,8,18,0,0,0,10,晴れ,100363,0,26
2022-12-30 05:30:00+09:00,0,0,0,0,0,30/12/2022 5:30,120973,0,,0,9,17,0,0,0,10,晴れ,120973,0,26
2022-12-30 06:00:00+09:00,0,0,0,0,0,30/12/2022 6:00,134646,0,,0,9,17,0,0,0,10,晴れ,134646,0,26
2022-12-30 06:30:00+09:00,0,0,0,0,0,30/12/2022 6:30,124842,0,,0,8,17,0,0,0,10,晴れ,124842,0,25
2022-12-30 07:00:00+09:00,450,32,32,0,0,30/12/2022 7:00,121298,0,,0,9,17,0,0,125.97,10,晴れ,121298,514,26
2022-12-30 07:30:00+09:00,2810,96,99,0,0,30/12/2022 7:30,128370,0,,0,8,18,0,0,1206,10,晴れ,128370,3005,26
2022-12-30 08:00:00+09:00,6830,213,215,0,0,30/12/2022 8:00,129505,0,,0,9,17,0,0,2194.74,10,晴れ,129505,7258,26
2022-12-30 08:30:00+09:00,14160,417,418,0,0,30/12/2022 8:30,142166,0,,0,9,17,0,0,3071.17,10,晴れ,142166,14995,26
2022-12-30 09:00:00+09:00,25540,732,729,0,0,30/12/2022 9:00,132156,0,,0,1441,17,0,0,3826.13,10,晴れ,132156,27001,1458
2022-12-30 09:30:00+09:00,32570,913,907,0,0,30/12/2022 9:30,128454,0,,0,1220,17,0,0,4608.17,10,晴れ,128454,34390,1237
2022-12-30 10:00:00+09:00,35410,995,988,0,0,30/12/2022 10:00,114489,0,,0,1039,17,0,0,5274.01,10,晴れ,114489,37393,1056
2022-12-30 10:30:00+09:00,26900,776,771,0,0,30/12/2022 10:30,128739,0,,0,1273,18,0,0,5720.33,10,晴れ,128739,28447,1291
2022-12-30 11:00:00+09:00,27570,785,780,0,0,30/12/2022 11:00,121262,0,,0,93,0,1142,0,6021.31,10,晴れ,121262,29135,1235
2022-12-30 11:30:00+09:00,32840,940,930,0,0,30/12/2022 11:30,112785,0,,0,221,0,950,0,6171.8,10,晴れ,112785,34710,1171
2022-12-30 12:00:00+09:00,36380,1027,1021,0,0,30/12/2022 12:00,110935,0,,0,39,0,837,0,6169.23,10,晴れ,110935,38428,876
2022-12-30 12:30:00+09:00,38760,1082,1072,0,0,30/12/2022 12:30,103907,0,,0,46,0,832,0,6013.64,10,晴れ,103907,40914,878
2022-12-30 13:00:00+09:00,35290,988,976,0,0,30/12/2022 13:00,121791,0,,0,45,0,1031,0,5707.69,10,晴れ,121791,37254,1076
2022-12-30 13:30:00+09:00,30510,861,849,0,0,30/12/2022 13:30,122642,0,,0,39,0,60,15,5256.62,10,晴れ,122642,32220,99
2022-12-30 14:00:00+09:00,25590,734,722,0,0,30/12/2022 14:00,118866,0,,0,38,0,1436,24,4610.14,10,晴れ,118866,27046,1474
2022-12-30 14:30:00+09:00,17060,513,503,0,0,30/12/2022 14:30,141690,0,,0,38,0,0,32,3762.94,10,晴れ,141690,18076,38
2022-12-30 15:00:00+09:00,9930,328,319,0,0,30/12/2022 15:00,136867,0,,0,38,0,0,39,2861.07,10,晴れ,136867,10577,38
2022-12-30 15:30:00+09:00,4360,163,159,0,0,30/12/2022 15:30,141855,0,,0,38,0,0,42,1927.41,10,晴れ,141855,4682,38
2022-12-30 16:00:00+09:00,910,53,52,0,0,30/12/2022 16:00,141917,0,,0,38,0,0,45,989.96,10,晴れ,141917,1015,38
2022-12-30 16:30:00+09:00,0,2,2,0,0,30/12/2022 16:30,147154,0,,0,38,0,0,40,73.03,10,晴れ,147154,4,38
2022-12-30 17:00:00+09:00,0,0,0,0,0,30/12/2022 17:00,141048,0,,0,38,0,0,35,0,21,薄曇,141048,0,38
2022-12-30 17:30:00+09:00,0,0,0,0,0,30/12/2022 17:30,139288,0,,0,38,0,0,35,0,21,薄曇,139288,0,38
2022-12-30 18:00:00+09:00,0,0,0,0,0,30/12/2022 18:00,133786,0,,0,38,0,0,35,0,21,薄曇,133786,0,38
2022-12-30 18:30:00+09:00,0,0,0,0,0,30/12/2022 18:30,131639,0,,0,38,0,0,31,0,21,薄曇,131639,0,38
2022-12-30 19:00:00+09:00,0,0,0,0,0,30/12/2022 19:00,123612,0,,0,37,0,0,28,0,10,晴れ,123612,0,37
2022-12-30 19:30:00+09:00,0,0,0,0,0,30/12/2022 19:30,123839,0,,0,38,0,0,23,0,10,晴れ,123839,0,38
2022-12-30 20:00:00+09:00,0,0,0,0,0,30/12/2022 20:00,128231,0,,0,38,0,0,18,0,10,晴れ,128231,0,38
2022-12-30 20:30:00+09:00,0,0,0,0,0,30/12/2022 20:30,120873,0,,0,38,0,0,15,0,10,晴れ,120873,0,38
2022-12-30 21:00:00+09:00,0,0,0,0,0,30/12/2022 21:00,114696,0,,0,38,0,0,12,0,10,晴れ,114696,0,38
2022-12-30 21:30:00+09:00,0,0,0,0,0,30/12/2022 21:30,117429,0,,0,38,0,0,9,0,10,晴れ,117429,0,38
2022-12-30 22:00:00+09:00,0,0,0,0,0,30/12/2022 22:00,81614,0,,870,1,891,0,6,0,10,晴れ,81614,0,1762
2022-12-30 22:30:00+09:00,0,0,0,0,0,30/12/2022 22:30,74511,0,,905,0,929,0,5,0,10,晴れ,74511,0,1834
2022-12-30 23:00:00+09:00,0,0,0,0,0,30/12/2022 23:00,64146,0,,904,0,929,0,4,0,10,晴れ,64146,0,1833
