,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-09-24 14:30:00+09:00,18430,64650,24/9/2022 14:30,0,47686,,1,7016.8,10,晴れ,0,83080
2022-09-24 15:00:00+09:00,15610,54260,24/9/2022 15:00,0,35936,,1,6144,10,晴れ,0,69870
2022-09-24 15:30:00+09:00,11550,38870,24/9/2022 15:30,1161,16857,,2,5165.02,10,晴れ,1161,50420
2022-09-24 16:00:00+09:00,7400,23840,24/9/2022 16:00,3254,2821,,2,4096.61,10,晴れ,3254,31240
2022-09-24 16:30:00+09:00,1710,4730,24/9/2022 16:30,25788,0,,3,2937.61,10,晴れ,25788,6440
2022-09-24 17:00:00+09:00,2770,7130,24/9/2022 17:00,25186,0,,5,1733.97,10,晴れ,25186,9900
2022-09-24 17:30:00+09:00,150,60,24/9/2022 17:30,33955,0,,4,540.99,10,晴れ,33955,210
2022-09-24 18:00:00+09:00,0,0,24/9/2022 18:00,34123,0,,3,0,10,晴れ,34123,0
2022-09-24 18:30:00+09:00,0,0,24/9/2022 18:30,34065,0,,3,0,10,晴れ,34065,0
2022-09-24 19:00:00+09:00,0,0,24/9/2022 19:00,10205,0,,4,0,10,晴れ,10205,0
2022-09-24 19:30:00+09:00,0,0,24/9/2022 19:30,2560,0,,4,0,10,晴れ,2560,0
2022-09-24 20:00:00+09:00,0,0,24/9/2022 20:00,2505,0,,5,0,10,晴れ,2505,0
2022-09-24 20:30:00+09:00,0,0,24/9/2022 20:30,2484,0,,4,0,10,晴れ,2484,0
2022-09-24 21:00:00+09:00,0,0,24/9/2022 21:00,2463,0,,4,0,10,晴れ,2463,0
2022-09-24 21:30:00+09:00,0,0,24/9/2022 21:30,2397,0,,4,0,10,晴れ,2397,0
2022-09-24 22:00:00+09:00,0,0,24/9/2022 22:00,2524,0,,3,0,10,晴れ,2524,0
2022-09-24 22:30:00+09:00,0,0,24/9/2022 22:30,2418,0,,4,0,10,晴れ,2418,0
2022-09-24 23:00:00+09:00,0,0,24/9/2022 23:00,2825,0,,5,0,10,晴れ,2825,0
2022-09-24 23:30:00+09:00,0,0,24/9/2022 23:30,2694,0,,7,0,10,晴れ,2694,0
2022-09-25 00:00:00+09:00,0,0,25/9/2022 0:00,2610,0,,0,0,10,晴れ,2610,0
2022-09-25 00:30:00+09:00,0,0,25/9/2022 0:30,2530,0,,0,0,10,晴れ,2530,0
2022-09-25 01:00:00+09:00,0,0,25/9/2022 1:00,2653,0,,0,0,10,晴れ,2653,0
2022-09-25 01:30:00+09:00,0,0,25/9/2022 1:30,2569,0,,0,0,10,晴れ,2569,0
2022-09-25 02:00:00+09:00,0,0,25/9/2022 2:00,2499,0,,0,0,10,晴れ,2499,0
2022-09-25 02:30:00+09:00,0,0,25/9/2022 2:30,2553,0,,0,0,10,晴れ,2553,0
2022-09-25 03:00:00+09:00,0,0,25/9/2022 3:00,2587,0,,0,0,21,薄曇,2587,0
2022-09-25 03:30:00+09:00,0,0,25/9/2022 3:30,2540,0,,0,0,21,薄曇,2540,0
2022-09-25 04:00:00+09:00,0,0,25/9/2022 4:00,2483,0,,5,0,22,くもり,2483,0
2022-09-25 04:30:00+09:00,0,0,25/9/2022 4:30,2597,0,,0,0,22,くもり,2597,0
2022-09-25 05:00:00+09:00,0,0,25/9/2022 5:00,2551,0,,5,0,22,くもり,2551,0
2022-09-25 05:30:00+09:00,140,70,25/9/2022 5:30,2339,3,,17,0,22,くもり,2339,210
2022-09-25 06:00:00+09:00,1150,4740,25/9/2022 6:00,255,3630,,55,202.98,22,くもり,255,5890
2022-09-25 06:30:00+09:00,3390,13540,25/9/2022 6:30,0,13728,,90,675.37,22,くもり,0,16930
2022-09-25 07:00:00+09:00,5110,18860,25/9/2022 7:00,0,18256,,93,1088.88,22,くもり,0,23970
2022-09-25 07:30:00+09:00,6020,21880,25/9/2022 7:30,0,22001,,99,1873.13,22,くもり,0,27900
2022-09-25 08:00:00+09:00,9490,34600,25/9/2022 8:00,0,37821,,99,2350.38,22,くもり,0,44090
2022-09-25 08:30:00+09:00,11900,44240,25/9/2022 8:30,0,48032,,70,2989.27,22,くもり,0,56140
2022-09-25 09:00:00+09:00,9860,35830,25/9/2022 9:00,0,21041,,56,3649.53,22,くもり,0,45690
2022-09-25 09:30:00+09:00,14220,51270,25/9/2022 9:30,0,40338,,45,3978.01,22,くもり,0,65490
2022-09-25 10:00:00+09:00,16410,58920,25/9/2022 10:00,0,48371,,32,4232.41,22,くもり,0,75330
2022-09-25 10:30:00+09:00,23940,89920,25/9/2022 10:30,0,84876,,29,4739.19,22,くもり,0,113860
2022-09-25 11:00:00+09:00,23870,88590,25/9/2022 11:00,0,81876,,32,5188.54,22,くもり,0,112460
2022-09-25 11:30:00+09:00,21480,80640,25/9/2022 11:30,0,70074,,28,5252.9,22,くもり,0,102120
2022-09-25 12:00:00+09:00,23610,87430,25/9/2022 12:00,0,77953,,43,5226.48,22,くもり,0,111040
2022-09-25 12:30:00+09:00,18180,68860,25/9/2022 12:30,0,53130,,70,5672.44,22,くもり,0,87040
2022-09-25 13:00:00+09:00,22370,84350,25/9/2022 13:00,0,72115,,51,6024.41,21,薄曇,0,106720
2022-09-25 13:30:00+09:00,19320,70850,25/9/2022 13:30,200,56851,,19,5771.87,21,薄曇,200,90170
2022-09-25 14:00:00+09:00,21390,77310,25/9/2022 14:00,239,63343,,20,5407.38,21,薄曇,239,98700
2022-09-25 14:30:00+09:00,18000,63640,25/9/2022 14:30,0,47575,,21,4605.76,21,薄曇,0,81640
2022-09-25 15:00:00+09:00,15260,53170,25/9/2022 15:00,0,32812,,21,3787.6,22,くもり,0,68430
2022-09-25 15:30:00+09:00,11890,40420,25/9/2022 15:30,0,18620,,24,3245.12,21,薄曇,0,52310
2022-09-25 16:00:00+09:00,6780,21730,25/9/2022 16:00,4895,1030,,27,2618.99,21,薄曇,4895,28510
2022-09-25 16:30:00+09:00,4970,14730,25/9/2022 16:30,12229,0,,25,2049.71,21,薄曇,12229,19700
2022-09-25 17:00:00+09:00,1060,2460,25/9/2022 17:00,26528,0,,22,1308.94,21,薄曇,26528,3520
2022-09-25 17:30:00+09:00,80,0,25/9/2022 17:30,30805,0,,22,376.88,21,薄曇,30805,80
2022-09-25 18:00:00+09:00,0,0,25/9/2022 18:00,35409,0,,21,0,21,薄曇,35409,0
2022-09-25 18:30:00+09:00,0,0,25/9/2022 18:30,32758,0,,20,0,21,薄曇,32758,0
2022-09-25 19:00:00+09:00,0,0,25/9/2022 19:00,20968,0,,18,0,10,晴れ,20968,0
2022-09-25 19:30:00+09:00,0,0,25/9/2022 19:30,8650,0,,17,0,21,薄曇,8650,0
2022-09-25 20:00:00+09:00,0,0,25/9/2022 20:00,2510,0,,15,0,21,薄曇,2510,0
2022-09-25 20:30:00+09:00,0,0,25/9/2022 20:30,2470,0,,25,0,21,薄曇,2470,0
2022-09-25 21:00:00+09:00,0,0,25/9/2022 21:00,2431,0,,34,0,21,薄曇,2431,0
2022-09-25 21:30:00+09:00,0,0,25/9/2022 21:30,2320,0,,36,0,21,薄曇,2320,0
2022-09-25 22:00:00+09:00,0,0,25/9/2022 22:00,2500,0,,37,0,21,薄曇,2500,0
2022-09-25 22:30:00+09:00,0,0,25/9/2022 22:30,2414,0,,37,0,21,薄曇,2414,0
2022-09-25 23:00:00+09:00,0,0,25/9/2022 23:00,2595,0,,38,0,21,薄曇,2595,0
2022-09-25 23:30:00+09:00,0,0,25/9/2022 23:30,2597,0,,31,0,22,くもり,2597,0
2022-09-26 00:00:00+09:00,0,0,26/9/2022 0:00,2565,0,,19,0,21,薄曇,2565,0
2022-09-26 00:30:00+09:00,0,0,26/9/2022 0:30,2569,0,,21,0,10,晴れ,2569,0
2022-09-26 01:00:00+09:00,0,0,26/9/2022 1:00,2579,0,,12,0,21,薄曇,2579,0
2022-09-26 01:30:00+09:00,0,0,26/9/2022 1:30,2606,0,,18,0,21,薄曇,2606,0
2022-09-26 02:00:00+09:00,0,0,26/9/2022 2:00,2500,0,,19,0,21,薄曇,2500,0
2022-09-26 02:30:00+09:00,0,0,26/9/2022 2:30,2492,0,,42,0,21,薄曇,2492,0
2022-09-26 03:00:00+09:00,0,0,26/9/2022 3:00,2495,0,,26,0,22,くもり,2495,0
2022-09-26 03:30:00+09:00,0,0,26/9/2022 3:30,2467,0,,40,0,21,薄曇,2467,0
2022-09-26 04:00:00+09:00,0,0,26/9/2022 4:00,2489,0,,30,0,21,薄曇,2489,0
2022-09-26 04:30:00+09:00,0,0,26/9/2022 4:30,2465,0,,30,0,21,薄曇,2465,0
2022-09-26 05:00:00+09:00,0,0,26/9/2022 5:00,2462,0,,28,0,21,薄曇,2462,0
2022-09-26 05:30:00+09:00,160,150,26/9/2022 5:30,2227,55,,39,0,21,薄曇,2227,310
2022-09-26 06:00:00+09:00,640,1330,26/9/2022 6:00,779,271,,60,341.15,21,薄曇,779,1970
2022-09-26 06:30:00+09:00,1950,7500,26/9/2022 6:30,219,2957,,83,1250.97,21,薄曇,219,9450
2022-09-26 07:00:00+09:00,6210,24000,26/9/2022 7:00,0,22078,,84,2172.12,21,薄曇,0,30210
2022-09-26 07:30:00+09:00,8820,35030,26/9/2022 7:30,0,35534,,64,2596.28,21,薄曇,0,43850
2022-09-26 08:00:00+09:00,12320,47400,26/9/2022 8:00,0,50849,,30,3351.47,21,薄曇,0,59720
2022-09-26 08:30:00+09:00,14260,61720,26/9/2022 8:30,306,62295,,16,4021.87,21,薄曇,306,75980
2022-09-26 09:00:00+09:00,0,72410,26/9/2022 9:00,0,43121,,7,4631.52,21,薄曇,0,72410
2022-09-26 09:30:00+09:00,0,80360,26/9/2022 9:30,0,49317,,2,5017.51,21,薄曇,0,80360
2022-09-26 10:00:00+09:00,0,86410,26/9/2022 10:00,0,53292,,2,5298.75,21,薄曇,0,86410
2022-09-26 10:30:00+09:00,0,88010,26/9/2022 10:30,0,54252,,2,6244.9,21,薄曇,0,88010
2022-09-26 11:00:00+09:00,0,87270,26/9/2022 11:00,0,52209,,3,7194.26,21,薄曇,0,87270
2022-09-26 11:30:00+09:00,0,87930,26/9/2022 11:30,0,51237,,3,7822.62,10,晴れ,0,87930
2022-09-26 12:00:00+09:00,0,87700,26/9/2022 12:00,0,51263,,1,8343.25,10,晴れ,0,87700
2022-09-26 12:30:00+09:00,0,85770,26/9/2022 12:30,0,48948,,0,8494.4,10,晴れ,0,85770
2022-09-26 13:00:00+09:00,0,81830,26/9/2022 13:00,0,42054,,0,8489.14,10,晴れ,0,81830
2022-09-26 13:30:00+09:00,0,75530,26/9/2022 13:30,0,39495,,6,8104.42,10,晴れ,0,75530
2022-09-26 14:00:00+09:00,0,68830,26/9/2022 14:00,0,33486,,6,7568.65,10,晴れ,0,68830
2022-09-26 14:30:00+09:00,0,60170,26/9/2022 14:30,0,24338,,6,6816.93,10,晴れ,0,60170
2022-09-26 15:00:00+09:00,0,50170,26/9/2022 15:00,0,14164,,6,5947.4,10,晴れ,0,50170
2022-09-26 15:30:00+09:00,0,37720,26/9/2022 15:30,1337,2736,,7,4999.84,10,晴れ,1337,37720
2022-09-26 16:00:00+09:00,0,24310,26/9/2022 16:00,10541,0,,8,3955.96,10,晴れ,10541,24310
2022-09-26 16:30:00+09:00,0,9080,26/9/2022 16:30,22619,0,,10,2819.4,10,晴れ,22619,9080
2022-09-26 17:00:00+09:00,0,910,26/9/2022 17:00,30793,0,,13,1633.74,10,晴れ,30793,910
2022-09-26 17:30:00+09:00,0,0,26/9/2022 17:30,31529,0,,14,404.07,10,晴れ,31529,0
2022-09-26 18:00:00+09:00,0,0,26/9/2022 18:00,31841,0,,16,0,10,晴れ,31841,0
2022-09-26 18:30:00+09:00,0,0,26/9/2022 18:30,32360,0,,18,0,10,晴れ,32360,0
2022-09-26 19:00:00+09:00,0,0,26/9/2022 19:00,11057,0,,19,0,10,晴れ,11057,0
2022-09-26 19:30:00+09:00,0,0,26/9/2022 19:30,2491,0,,17,0,10,晴れ,2491,0
